YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 02 12 16 242  9.6 11.3  1.37  8.33  5.11  97 1020.5   2.4   4.9 999.0 99.0
97 02 12 17 232  8.4 10.2  1.53 11.11  5.50 101 1019.5   2.5   5.1 999.0 99.0
97 02 12 18 230 10.2 11.9  1.71 11.11  5.71  97 1018.1   2.8   5.1 999.0 99.0
97 02 12 19 220 10.1 12.2  1.68  9.09  5.11  96 1017.5   2.8   4.9 999.0 99.0
97 02 12 20 220 10.3 13.9  1.86 11.11  5.50 105 1017.4   3.2   4.9 999.0 99.0
97 02 12 21 225  9.3 11.8  2.01 10.00  5.66  98 1017.3   3.5   5.0 999.0 99.0
97 02 12 22 234  9.1 11.6  1.88 11.11  5.56 105 1017.1   3.5   4.9 999.0 99.0
97 02 12 23 256  7.9  9.6  1.85 10.00  5.71  98 1017.3   2.9   4.8 999.0 99.0
97 02 13 00 250  9.5 11.2  1.68 10.00  5.50  95 1017.6   3.2   4.8 999.0 99.0
97 02 13 01 244  8.5 10.5 99.00 99.00 99.00 999 1018.0   3.2   4.8 999.0 99.0
97 02 13 02 239  9.4 11.5  1.55 11.11  5.24  94 1018.3   3.5   4.8 999.0 99.0
97 02 13 03 248 10.5 12.7  1.58  5.00  4.89 222 1018.8   3.6   4.8 999.0 99.0
97 02 13 04 246 10.5 13.2  1.70  5.26  5.02 217 1019.0   3.7   4.8 999.0 99.0
97 02 13 05 270 13.8 16.9  1.81  5.56  4.88 212 1019.1   2.9   4.9 999.0 99.0
97 02 13 06 299 13.0 16.4  1.84  5.00  4.72 252 1020.8   2.4   4.8 999.0 99.0
97 02 13 07 306 14.0 17.2  2.05  5.26  4.86 261 1022.0   1.7   4.8 999.0 99.0
97 02 13 08 303 13.2 15.7  2.19  5.56  4.92 288 1023.6   1.4   4.8 999.0 99.0
97 02 13 09 313 12.6 16.0  2.13  5.56  5.02 292 1025.0    .8   4.8 999.0 99.0
97 02 13 10 310 12.1 15.3  1.87  5.56  4.92 291 1027.2    .1   4.8 999.0 99.0
97 02 13 11 314 12.3 15.1  1.83  5.26  4.85 299 1028.5   -.6   4.8 999.0 99.0
97 02 13 12 332 10.9 13.7  1.76  5.56  4.92 298 1029.9  -1.1   4.7 999.0 99.0
97 02 13 13 333 11.3 13.1  1.75  5.56  4.87 284 1031.4  -1.5   4.8 999.0 99.0
97 02 13 14 338  9.1 11.5  1.56  5.26  4.74 301 1033.9  -1.8   4.8 999.0 99.0
97 02 13 15 341  8.2 10.1  1.52  4.76  4.64 344 1035.1  -1.9   4.8 999.0 99.0
97 02 13 16 339  7.4  9.6  1.35  4.76  4.74 337 1035.9  -1.9   4.8 999.0 99.0
97 02 13 17 348  6.5  8.4  1.20  4.55  4.49 352 1036.2  -1.8   4.8 999.0 99.0
97 02 13 18 339  6.8  9.1  1.05 11.11  4.57 107 1036.0  -1.6   4.8 999.0 99.0
97 02 13 19 343  5.4  6.6   .91 11.11  4.64 115 1035.9  -1.4   4.8 999.0 99.0
97 02 13 20 329  3.7  5.3   .89 11.11  5.11 109 1036.0   -.9   4.8 999.0 99.0
97 02 13 21 355  4.1  5.1   .79 11.11  5.69 116 1035.2   -.7   4.8 999.0 99.0
97 02 13 22  31  1.9  2.8   .75 11.11  6.01 110 1036.6   -.7   4.7 999.0 99.0
97 02 13 23  33  3.1  4.4   .75 11.11  6.62 117 1036.5   -.8   4.7 999.0 99.0
97 02 14 00  48  4.5  6.1   .69  9.09  6.54 109 1036.1   -.7   4.7 999.0 99.0
97 02 14 01  71  5.4  6.9   .67 10.00  6.81 116 1035.3   -.3   4.7 999.0 99.0
97 02 14 02  83  7.7  9.5   .69 10.00  5.89 111 1034.2    .3   4.7 999.0 99.0
97 02 14 03  90  8.6 10.5   .78 11.11  4.25 117 1033.6   1.2   4.8 999.0 99.0
97 02 14 04 101  8.3  9.7   .95  3.57  3.96  88 1033.9   1.8   4.8 999.0 99.0
97 02 14 05 106  7.3  9.1 99.00 99.00 99.00 999 1034.0   2.4   4.8 999.0 99.0
97 02 14 06  97  9.1 10.8  1.10  4.35  4.42 100 1033.2   2.8   4.8 999.0 99.0
97 02 14 07  94  9.1 10.3  1.17  4.76  4.42 100 1031.5   3.5   4.8 999.0 99.0
97 02 14 08  91  9.3 11.1  1.29  5.00  4.58 102 1030.0   4.0   4.8 999.0 99.0
97 02 14 09  90 10.0 12.2  1.38  4.76  4.59  94 1028.5   4.4   4.8 999.0 99.0
97 02 14 10  90  9.5 11.5  1.52  5.26  4.67  91 1027.3   4.7   4.8 999.0 99.0
97 02 14 11 101  9.3 11.1  1.77  5.56  4.88  91 1026.8   5.4   4.8 999.0 99.0
97 02 14 12 100 10.5 12.9  1.73  5.56  4.89  94 1025.0   5.5   4.8 999.0 99.0
97 02 14 13  97  9.5 11.1  1.91  5.88  5.01 109 1024.0   5.8   5.0 999.0 99.0
97 02 14 14  95  8.2  9.6  2.22  6.25  5.37 107 1023.0   5.9   5.1 999.0 99.0
97 02 14 15  96  8.7 10.5  2.27  6.25  5.56 105 1020.8   6.6   5.1 999.0 99.0
97 02 14 16  98 11.4 13.0  2.39  7.14  5.54 121 1017.5   7.0   5.1 999.0 99.0
97 02 14 17 115 10.3 12.2  2.40  7.14  5.54 123 1014.4   7.6   5.1 999.0 99.0
97 02 14 18 153 13.2 15.4  2.79  7.14  5.66 118 1011.7   9.3   5.1 999.0 99.0
97 02 14 19 187 12.2 14.9  2.92  8.33  6.08 122 1010.8   9.0   5.1 999.0 99.0
97 02 14 20 202  9.9 12.6  2.94  8.33  6.18 114 1011.3   7.8   5.1 999.0 99.0
97 02 14 21 207  8.6 10.0  3.53  8.33  6.73 123 1011.7   7.0   5.1 999.0 99.0
97 02 14 22 225  7.0  8.8  3.44  9.09  6.84 125 1012.7   6.6   5.1 999.0 99.0
97 02 14 23 225  6.4  7.6  3.11  9.09  6.82 126 1013.3   6.6   5.1 999.0 99.0
97 02 15 00 258  5.7  7.5  3.11  9.09  7.10 131 1014.0   6.3   5.1 999.0 99.0
97 02 15 01 262  3.9  5.4  2.98  9.09  7.12 136 1014.5   5.6   5.1 999.0 99.0
97 02 15 02 241  4.3  5.7  2.87  9.09  6.98 129 1015.2   5.5   5.1 999.0 99.0
97 02 15 03 240  5.6  6.8  2.49  9.09  6.77 140 1015.0   5.2   5.1 999.0 99.0
97 02 15 04 232  5.4  6.5  2.23  9.09  6.70 142 1015.0   5.1   5.1 999.0 99.0
97 02 15 05 221  5.6  6.8  2.53  9.09  6.97 140 1014.2   5.1   5.1 999.0 99.0
97 02 15 06 229  5.2  6.3  2.43  9.09  6.98 140 1013.4   4.8   5.0 999.0 99.0
97 02 15 07 211  6.8  8.2 99.00 99.00 99.00 999 1012.7   4.4   5.0 999.0 99.0
97 02 15 08 240  6.6  8.0  2.49  9.09  7.20 133 1012.2   4.4   5.0 999.0 99.0
97 02 15 09 259  7.7  9.3  2.49 10.00  7.15 144 1012.5   4.1   5.1 999.0 99.0
97 02 15 10 251  6.7  8.0  2.49 10.00  7.43 146 1013.1   4.0   5.1 999.0 99.0
97 02 15 11 269  6.3  7.6  2.46 10.00  7.45 151 1012.6   3.9   5.1 999.0 99.0
97 02 15 12 270  6.7  8.6  2.65 10.00  7.73 145 1012.9   3.9   5.1 999.0 99.0
97 02 15 13 259  5.7  6.8  2.69 10.00  7.72 146 1013.4   3.9   5.0 999.0 99.0
97 02 15 14 270  5.5  6.8  2.16 10.00  7.32 154 1013.3   4.0   5.0 999.0 99.0
97 02 15 15 265  5.8  7.4  2.53 10.00  7.54 146 1013.7   4.3   5.0 999.0 99.0
97 02 15 16 269  6.0  7.7  2.15  9.09  7.27 153 1013.2   4.3   5.1 999.0 99.0
97 02 15 17 275  6.8  8.6  2.10 10.00  6.99 150 1013.1   4.3   5.1 999.0 99.0
97 02 15 18 279  7.1  8.6  2.16  9.09  6.79 144 1012.6   4.3   5.1 999.0 99.0
97 02 15 19 278  7.1  8.5  1.99  9.09  6.66 151 1012.6   4.7   5.1 999.0 99.0
97 02 15 20 285  6.1  7.8 99.00 99.00 99.00 999 1012.5   5.1   5.1 999.0 99.0
97 02 15 21 293  5.3  6.6  2.01  9.09  7.10 151 1013.5   5.2   5.1 999.0 99.0
97 02 15 22 278  7.1  8.9  1.72 10.00  6.63 139 1014.9   5.5   5.1 999.0 99.0
97 02 15 23 279  9.4 11.8  1.65  9.09  6.27 153 1016.0   5.6   5.1 999.0 99.0
97 02 16 00 280  8.2 10.0  1.63  9.09  6.04 152 1017.4   5.5   4.9 999.0 99.0
97 02 16 01 275  9.3 11.3  1.41  9.09  5.36 152 1018.7   5.2   4.8 999.0 99.0
97 02 16 02 270  9.7 11.3  1.73 10.00  5.41 134 1019.3   4.8   4.8 999.0 99.0
97 02 16 03 276 10.6 13.3  1.82 10.00  5.25 145 1020.3   4.4   4.8 999.0 99.0
97 02 16 04 278 11.3 13.9  1.84 10.00  5.29 140 1020.7   4.3   4.8 999.0 99.0
97 02 16 05 281  9.9 11.8  1.76 10.00  5.19 142 1021.4   4.0   4.8 999.0 99.0
97 02 16 06 292 10.5 12.4  1.71  9.09  5.30 151 1022.0   3.6   4.8 999.0 99.0
97 02 16 07 287 10.2 12.1  1.59  9.09  5.18 152 1023.1   3.3   4.8 999.0 99.0
97 02 16 08 303  9.5 11.6  1.61  9.09  4.95 155 1024.3   2.8   4.8 999.0 99.0
97 02 16 09 306  9.3 11.4  1.65 10.00  5.05 162 1024.7   2.1   4.8 999.0 99.0
97 02 16 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 16 11 301  8.4 10.1  1.37 10.00  4.75 151 1027.1    .1   4.7 999.0 99.0
97 02 16 12 298  8.1  9.8  1.36 10.00  4.78 157 1028.1   -.3   4.7 999.0 99.0
97 02 16 13 303  7.2  9.7  1.28 10.00  5.00 155 1028.9   -.2   4.7 999.0 99.0
97 02 16 14 321  5.7  7.7  1.24 10.00  5.25 158 1029.6   -.5   4.7 999.0 99.0
97 02 16 15 298  4.9  7.0  1.04 10.00  5.08 158 1030.1   -.8   4.7 999.0 99.0
97 02 16 16 307  2.8  4.0   .93 10.00  5.31 150 1029.8   -.7   4.7 999.0 99.0
97 02 16 17 297  1.6  2.4   .94  9.09  5.70 168 1028.9    .0   4.8 999.0 99.0
97 02 16 18 200  1.5  2.5   .85  9.09  5.72 153 1028.4    .1   5.1 999.0 99.0
97 02 16 19 199  2.1  3.0   .84  9.09  6.34 155 1027.9   -.3   5.2 999.0 99.0
97 02 16 20 234  1.3  2.1   .76  9.09  6.56 153 1027.2   -.3   5.2 999.0 99.0
97 02 16 21 193  2.0  3.5   .69  9.09  6.85 140 1026.7   -.3   5.1 999.0 99.0
97 02 16 22 166  3.6  4.8   .59  9.09  6.83 135 1026.7    .1   5.0 999.0 99.0
97 02 16 23 164  5.6  7.0   .67 10.00  7.48 121 1025.8    .8   4.8 999.0 99.0
97 02 17 00 160  6.3  8.1   .62  9.09  5.22 135 1025.7   1.2   4.8 999.0 99.0
97 02 17 01 174  6.1  7.7   .73  8.33  4.26 144 1025.8   1.7   4.7 999.0 99.0
97 02 17 02 185  5.7  7.2   .73  9.09  4.38 144 1025.2   2.3   4.7 999.0 99.0
97 02 17 03 193  6.1  7.8   .81  9.09  4.30 151 1025.1   2.7   4.7 999.0 99.0
97 02 17 04 190  5.9  6.9   .83  9.09  4.41 161 1024.1   2.9   4.7 999.0 99.0
97 02 17 05 185  5.6  6.3   .88  9.09  4.46 162 1022.8   3.2   4.7 999.0 99.0
97 02 17 06 170  4.5  6.1   .90  4.55  4.48 208 1022.0   3.5   4.7 999.0 99.0
97 02 17 07 201  3.4  5.5   .88  8.33  4.67 160 1021.2   3.2   4.7 999.0 99.0
97 02 17 08 255  8.0 10.3   .86  4.55  4.68 218 1020.5   3.5   4.7 999.0 99.0
97 02 17 09 328  6.8  8.8   .89  9.09  4.27 130 1021.0   2.0   4.7 999.0 99.0
97 02 17 10 320  7.6  9.3   .93  4.17  4.43 221 1022.2   2.1   4.7 999.0 99.0
97 02 17 11 330  8.1  9.6  1.00  4.55  4.11 223 1023.5   1.4   4.7 999.0 99.0
97 02 17 12 353 11.4 14.2  1.02  4.55  4.02 228 1024.7    .5   4.7 999.0 99.0
97 02 17 13 345 11.8 14.4  1.36  4.55  4.16 339 1027.3  -1.5   4.7 999.0 99.0
97 02 17 14 346 11.9 14.2  1.67  4.76  4.39 356 1029.4  -2.1   4.7 999.0 99.0
97 02 17 15 346 11.1 13.0  1.69  5.00  4.51   8 1030.8  -2.5   4.7 999.0 99.0
97 02 17 16 343  9.8 12.6  1.69  5.26  4.48  19 1032.5  -2.7   4.7 999.0 99.0
97 02 17 17 338  8.4 10.2  1.59  5.26  4.53  28 1032.9  -2.6   4.7 999.0 99.0
97 02 17 18 343  6.7  8.5  1.44  5.56  4.52  49 1033.0  -2.3   4.8 999.0 99.0
97 02 17 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 17 20 358  3.7  5.5  1.17  5.88  4.71  57 1033.1  -1.5   4.7 999.0 99.0
97 02 17 21 323  3.1  4.2  1.07  5.56  4.74  55 1034.5  -1.0   4.7 999.0 99.0
97 02 17 22 292  2.3  3.2  1.00  6.25  4.61  70 1034.6   -.7   4.7 999.0 99.0
97 02 17 23 218  1.9  3.4   .93  6.67  4.78  72 1035.0   -.8   4.7 999.0 99.0
97 02 18 00 191   .7  1.6   .86  7.14  4.96  71 1035.0   -.8   4.6 999.0 99.0
97 02 18 01 178  3.4  4.4   .89  5.26  5.05  61 1035.0   -.4   4.4 999.0 99.0
97 02 18 02 190  4.9  6.3   .89  7.14  5.37  74 1034.9    .1   4.4 999.0 99.0
97 02 18 03 194  5.5  6.6   .84  6.67  5.43  69 1035.0    .8   4.7 999.0 99.0
97 02 18 04 215  7.6 10.1   .89  7.14  4.60  75 1034.6   1.4   4.7 999.0 99.0
97 02 18 05 215  8.5 11.1  1.07  8.33  4.65  81 1033.8   2.0   4.7 999.0 99.0
97 02 18 06 209  9.7 12.1  1.29  8.33  4.77  78 1033.4   2.3   4.7 999.0 99.0
97 02 18 07 214 10.0 12.3  1.53  4.35  4.84 222 1032.9   2.8   4.8 999.0 99.0
97 02 18 08 214 10.0 11.8  1.74  8.33  5.04  82 1031.9   3.1   4.8 999.0 99.0
97 02 18 09 217 11.1 12.7  1.74  4.76  4.82 220 1031.4   3.2   4.8 999.0 99.0
97 02 18 10 216 10.4 13.6  1.89  5.26  4.93 225 1031.1   3.6   4.8 999.0 99.0
97 02 18 11 216 10.8 12.7  1.74  5.56  4.78 219 1031.2   3.9   4.8 999.0 99.0
97 02 18 12 218 11.4 14.0  1.79  5.88  4.87 220 1030.9   4.1   4.8 999.0 99.0
97 02 18 13 215 11.9 14.8  1.91  6.25  4.88 219 1030.8   4.4   4.8 999.0 99.0
97 02 18 14 216 12.2 14.3  2.03  6.25  5.09 215 1030.7   4.7   4.8 999.0 99.0
97 02 18 15 211 12.1 14.6  2.28  6.25  5.14 219 1030.0   4.7   4.8 999.0 99.0
97 02 18 16 211 12.0 14.9  2.35  6.25  5.28 227 1029.5   4.7   4.8 999.0 99.0
97 02 18 17 199 11.4 14.3  2.35  6.67  5.27 215 1028.0   4.8   4.8 999.0 99.0
97 02 18 18 201 13.5 16.4  2.39  7.14  5.44 216 1025.5   5.2   4.8 999.0 99.0
97 02 18 19 200 13.4 16.6  2.88  7.14  5.62 218 1024.4   5.5   4.8 999.0 99.0
97 02 18 20 201 12.7 15.1  2.84  7.14  5.72 216 1023.8   5.8   4.8 999.0 99.0
97 02 18 21 195 11.6 13.9  2.63  7.14  5.54 216 1023.5   6.0   4.8 999.0 99.0
97 02 18 22 198 11.1 13.2  2.71  7.14  5.73 211 1022.7   6.2   4.8 999.0 99.0
97 02 18 23 203 11.7 14.1  2.24  7.14  5.36 209 1022.4   6.3   4.8 999.0 99.0
97 02 19 00 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 19 01 205 12.4 14.6  2.49  7.14  5.51 208 1021.5   6.4   4.8 999.0 99.0
97 02 19 02 211 11.2 13.2  2.37  6.67  5.42 208 1021.8   6.4   4.8 999.0 99.0
97 02 19 03 211 11.5 13.4  2.40  7.14  5.50 203 1021.5   6.6   4.8 999.0 99.0
97 02 19 04 211 12.4 15.6  2.50  7.14  5.57 204 1020.2   7.0   4.8 999.0 99.0
97 02 19 05 211 11.2 13.9  2.14  7.14  5.26 206 1019.8   6.7   4.8 999.0 99.0
97 02 19 06 211 10.1 12.3  2.30  6.67  5.36 206 1019.6   6.7   4.8 999.0 99.0
97 02 19 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 19 08 214  9.3 10.8  2.12  6.67  5.44 200 1019.0   6.4   4.8 999.0 99.0
97 02 19 09 215  5.9  6.9  2.00  7.14  5.50 196 1019.3   6.3   4.8 999.0 99.0
97 02 19 10 218  7.0  7.9  1.89  6.67  5.24 199 1019.1   6.3   4.8 999.0 99.0
97 02 19 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 19 12 224  8.6 10.1  1.87  6.67  5.47 197 1018.7   6.6   4.8 999.0 99.0
97 02 19 13 223  7.9  9.0  1.76  6.67  5.29 194 1018.8   6.8   4.8 999.0 99.0
97 02 19 14 224  8.4  9.8  1.69  7.69  5.35 178 1018.7   6.6   4.8 999.0 99.0
97 02 19 15 231  7.9  9.6  1.70  7.14  5.27 188 1017.9   7.0   4.8 999.0 99.0
97 02 19 16 227  8.4  9.8  1.59  7.14  5.27 191 1017.3   7.1   4.8 999.0 99.0
97 02 19 17 215  7.8  9.0  1.54  7.14  5.27 190 1016.6   7.1   4.8 999.0 99.0
97 02 19 18 204  8.2  9.6  1.47  6.67  5.08 190 1015.1   7.4   4.8 999.0 99.0
97 02 19 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 19 20 202  7.5  8.6  1.41  7.14  4.85 187 1013.4   7.5   4.8 999.0 99.0
97 02 19 21 207  9.1 11.4  1.62  7.14  4.97 189 1013.1   7.5   4.8 999.0 99.0
97 02 19 22 203 10.2 12.3  1.62  5.56  4.92 192 1012.5   7.5   4.8 999.0 99.0
97 02 19 23 200 10.0 11.5  1.59  6.67  4.89 188 1012.3   7.4   4.8 999.0 99.0
97 02 20 00 195 10.2 12.0  1.64  5.88  4.81 195 1011.7   8.2   4.8 999.0 99.0
97 02 20 01 208 10.0 11.8  1.80  6.25  5.08 191 1011.8   8.7   4.8 999.0 99.0
97 02 20 02 213  9.7 11.2  1.83  6.25  5.10 193 1011.7   8.6   4.8 999.0 99.0
97 02 20 03 241  9.9 11.5  1.81  6.25  5.10 190 1012.9   8.1   4.8 999.0 99.0
97 02 20 04 254  8.1  9.2  1.68  6.25  5.03 185 1013.9   9.0   4.7 999.0 99.0
97 02 20 05 260  6.4  7.4  1.48  5.56  4.83 194 1014.7   7.8   4.7 999.0 99.0
97 02 20 06 274 10.1 11.8  1.48  5.88  4.78 186 1015.4   8.3   4.7 999.0 99.0
97 02 20 07 271 11.0 12.9  1.62  4.76  4.70 268 1016.3   8.2   4.7 999.0 99.0
97 02 20 08 272 10.0 11.4  1.71  5.26  4.68 266 1017.3   7.5   4.7 999.0 99.0
97 02 20 09 297  9.7 12.0  1.59  5.56  4.70 253 1019.4   7.1   4.7 999.0 99.0
97 02 20 10 306  9.0 10.5  1.55  5.00  4.70 274 1021.2   6.0   4.7 999.0 99.0
97 02 20 11 301  9.5 11.9  1.45  4.76  4.63 281 1023.1   5.6   4.7 999.0 99.0
97 02 20 12 286  8.1  9.6  1.33  4.76  4.66 286 1024.3   5.2   4.7 999.0 99.0
97 02 20 13 295  8.3 11.0  1.26  5.00  4.60 263 1025.7   5.2   4.7 999.0 99.0
97 02 20 14 311  7.1  8.3  1.11  6.67  4.59 177 1027.4   5.1   4.7 999.0 99.0
97 02 20 15 319  5.9  6.7  1.01  7.14  4.76 177 1028.4   4.8   4.7 999.0 99.0
97 02 20 16 334  2.4  3.5   .90  6.67  4.79 180 1029.7   5.1   4.7 999.0 99.0
97 02 20 17  53  3.0  3.9   .84  7.14  5.08 171 1030.3   4.7   4.8 999.0 99.0
97 02 20 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 20 19 100  2.5  3.1   .79  6.67  5.69 182 1029.8   4.8   5.4 999.0 99.0
97 02 20 20 176  1.4  1.7   .71  6.67  5.74 178 1030.3   5.1   5.5 999.0 99.0
97 02 20 21 220  2.3  2.7   .80  6.67  5.82 180 1030.2   5.4   5.5 999.0 99.0
97 02 20 22 201  2.0  2.5   .77  6.25  5.78 184 1029.8   5.5   5.5 999.0 99.0
97 02 20 23 143  3.2  3.9   .64  6.67  5.85 177 1029.9   4.8   5.2 999.0 99.0
97 02 21 00 130  4.9  5.7   .81  6.67  6.32 177 1030.2   4.8   5.1 999.0 99.0
97 02 21 01 134  6.5  7.8   .77  7.14  6.21 168 1029.8   4.8   4.8 999.0 99.0
97 02 21 02 138  7.3  8.6   .75  6.67  4.85 174 1029.2   4.8   4.7 999.0 99.0
97 02 21 03 136  8.7 10.4   .89  7.69  4.34 162 1028.2   4.7   4.7 999.0 99.0
97 02 21 04 156  8.9 10.5  1.02  3.85  4.29 159 1028.1   5.1   4.7 999.0 99.0
97 02 21 05 172  7.8  9.5  1.09  4.00  4.41 155 1028.1   5.2   4.4 999.0 99.0
97 02 21 06 164  6.0  7.0  1.11  4.35  4.44 162 1027.4   5.5   4.4 999.0 99.0
97 02 21 07 158  5.3  6.3  1.00  4.35  4.55 158 1025.8   5.5   4.7 999.0 99.0
97 02 21 08 167  6.1  7.1   .98  4.35  4.51 160 1024.3   5.6   4.7 999.0 99.0
97 02 21 09 174  8.0  9.1   .97  4.35  4.33 159 1023.1   6.0   4.7 999.0 99.0
97 02 21 10 180  7.8  9.2  1.07  4.35  4.32 157 1022.6   6.3   4.7 999.0 99.0
97 02 21 11 180  8.0  9.1  1.08  4.35  4.31 173 1022.1   6.3   4.7 999.0 99.0
97 02 21 12 176  8.3 10.0  1.05  4.55  4.19 172 1021.1   6.6   4.7 999.0 99.0
97 02 21 13 180  8.7 10.1  1.15  4.55  4.29 167 1020.9   7.1   4.7 999.0 99.0
97 02 21 14 183 10.1 11.6  1.20  4.55  4.28 178 1020.2   7.6   4.7 999.0 99.0
97 02 21 15 196  7.4  8.4  1.29  4.76  4.41 166 1019.9   7.5   4.7 999.0 99.0
97 02 21 16 211  4.0  4.6  1.24  5.00  4.58 172 1019.7   6.6   4.7 999.0 99.0
97 02 21 17 194  3.2  3.6  1.28  5.56  4.85 160 1018.3   6.3   4.7 999.0 99.0
97 02 21 18 198  4.1  4.6  1.14  5.56  4.66 151 1016.6   6.6   4.7 999.0 99.0
97 02 21 19 187  6.0  7.2  1.15  5.26  4.80 159 1015.0   7.0   4.8 999.0 99.0
97 02 21 20 191  9.0 10.3  1.28  5.56  4.62 159 1013.5   7.9   4.7 999.0 99.0
97 02 21 21 190  8.0  9.0  1.36  5.56  4.54 165 1012.8   7.8   4.7 999.0 99.0
97 02 21 22 192  7.4  8.8  1.34  5.26  4.55 167 1012.0   8.1   4.7 999.0 99.0
97 02 21 23 188  9.6 11.1  1.51  5.56  4.65 170 1011.1   8.6   4.7 999.0 99.0
97 02 22 00 188 11.7 13.8  1.56  5.00  4.72 180 1010.2   9.3   4.7 999.0 99.0
97 02 22 01 182 12.1 13.9  1.73  5.88  4.85 172 1009.2   9.5   4.7 999.0 99.0
97 02 22 02 187 10.8 12.7  1.88  5.88  4.90 179 1008.8   9.4   4.7 999.0 99.0
97 02 22 03 192  9.2 10.5  1.83  6.25  4.96 180 1008.0   8.3   4.4 999.0 99.0
97 02 22 04 194 11.1 13.3  1.87  6.25  5.04 168 1006.5   8.7   4.4 999.0 99.0
97 02 22 05 194 12.0 13.9  1.95  6.67  5.02 181 1005.3   9.0   4.4 999.0 99.0
97 02 22 06 190 13.0 15.5  2.77  6.67  5.57 194 1003.8   9.7   4.4 999.0 99.0
97 02 22 07 202 15.8 20.1  2.73  7.14  5.72 203 1002.0  10.7   4.4 999.0 99.0
97 02 22 08 206 12.2 14.9  3.73  7.69  6.24 197 1003.5   9.1   4.4 999.0 99.0
97 02 22 09 205 10.9 12.6  3.38  8.33  6.13 191 1003.1   8.2   4.5 999.0 99.0
97 02 22 10 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 22 11 205  9.7 11.9  2.59  7.14  5.68 189 1003.4   7.5   4.7 999.0 99.0
97 02 22 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 22 13 196  9.5 11.3  2.58  7.69  5.92 179 1003.9   7.5   4.7 999.0 99.0
97 02 22 14 197  9.6 11.8  2.64  7.69  6.13 181 1003.9   7.5   4.7 999.0 99.0
97 02 22 15 201 10.3 12.3  3.05  8.33  6.44 174 1003.9   8.2   4.7 999.0 99.0
97 02 22 16 202 10.5 12.2  2.63  8.33  5.98 166 1003.3   8.6   4.8 999.0 99.0
97 02 22 17 202 11.2 12.8  2.41  8.33  5.91 169 1003.2   8.7   4.8 999.0 99.0
97 02 22 18 197 11.4 13.1  2.50  8.33  5.98 162 1002.5   8.7   4.8 999.0 99.0
97 02 22 19 197 11.1 13.2  2.76  9.09  6.34 158 1001.7   8.6   4.8 999.0 99.0
97 02 22 20 199 11.0 13.8  2.78 10.00  6.25 155 1002.3   8.6   4.8 999.0 99.0
97 02 22 21 209  9.4 10.9  2.91 10.00  6.34 160 1004.1   7.8   4.8 999.0 99.0
97 02 22 22 252  8.3  9.6  2.55  9.09  6.09 166 1005.9   8.6   4.8 999.0 99.0
97 02 22 23 273 11.5 13.9  2.43  9.09  5.97 160 1007.3   8.4   4.8 999.0 99.0
97 02 23 00 270 11.7 14.2  2.33  9.09  5.62 169 1009.3   7.8   4.8 999.0 99.0
97 02 23 01 281 12.6 15.5  2.66  9.09  5.63 163 1010.4   7.1   4.8 999.0 99.0
97 02 23 02 276 11.0 13.0  2.43  9.09  5.53 162 1013.2   6.3   4.8 999.0 99.0
97 02 23 03 304 11.0 14.7  2.34  5.56  5.35 280 1014.6   6.0   4.8 999.0 99.0
97 02 23 04 301  9.8 11.6  2.20  9.09  5.37 159 1015.7   5.5   4.7 999.0 99.0
97 02 23 05 280 12.4 14.2  1.99  9.09  5.20 168 1016.7   4.7   4.7 999.0 99.0
97 02 23 06 282 11.7 13.6  2.06  8.33  5.26 171 1018.3   4.4   4.7 999.0 99.0
97 02 23 07 287 11.3 12.8  1.86  5.26  5.18 289 1019.2   4.4   4.7 999.0 99.0
97 02 23 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 02 23 09 310  8.5  9.9  1.77  5.88  5.35 277 1020.7   3.6   4.7 999.0 99.0
97 02 23 10 300  9.7 11.5  1.60 10.00  5.10 156 1022.0   3.3   4.7 999.0 99.0
97 02 23 11 298 11.3 13.9  1.56  9.09  5.05 162 1022.7   2.9   4.4 999.0 99.0
97 02 23 12 297  9.3 11.6  1.51  5.00  5.00 294 1024.2   2.2   4.7 999.0 99.0
97 02 23 13 283  9.2 11.0  1.54  5.00  5.01 290 1025.6   2.1   4.7 999.0 99.0
97 02 23 14 281  8.6 10.5  1.48  9.09  4.95 151 1026.7   2.0   4.7 999.0 99.0
