YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
93 07 30 11 250 04.5 05.9 00.60 08.30 05.20 129 1006.3  23.0  22.2 999.0 12.9
93 07 30 12 243 03.4 04.1 00.50 05.90 04.90 136 1006.9  23.0  22.2 999.0 13.6
93 07 30 13 250 04.2 05.1 00.60 09.10 05.40 135 1007.2  23.0  22.2 999.0 13.5
93 07 30 14 239 03.6 04.5 00.50 06.70 05.40 128 1007.6  23.0  22.2 999.0 12.8
93 07 30 15 214 03.0 03.7 00.60 07.70 05.40 122 1007.8  23.5  22.6 999.0 12.2
93 07 30 16 205 03.7 04.5 00.60 07.10 05.50 118 1007.8  23.5  22.7 999.0 11.8
93 07 30 17 201 04.6 05.5 00.60 07.70 05.40 129 1007.3  23.5  22.7 999.0 12.9
93 07 30 18 207 04.8 05.9 00.70 06.20 05.40 156 1007.2  23.7  22.7 999.0 15.6
93 07 30 19 202 04.5 05.1 00.70 05.60 05.40 157 1006.9  23.8  22.9 999.0 15.7
93 07 30 20 194 05.2 06.2 00.80 05.90 05.30 152 1006.4  23.8  22.9 999.0 15.2
93 07 30 21 253 05.5 07.4 00.70 05.90 05.10 156 1006.4  23.8  22.8 999.0 15.6
93 07 30 22 211 02.9 03.5 00.80 07.10 05.10 154 1006.4  24.2  22.7 999.0 15.4
93 07 30 23 232 04.2 05.0 00.80 05.90 05.00 163 1007.0  24.3  22.8 999.0 16.3
93 07 31 00 215 05.0 06.1 00.80 06.70 05.30 167 1007.6  24.2  22.7 999.0 16.7
93 07 31 01 222 04.7 06.1 00.80 06.20 05.30 172 1008.0  23.9  22.7 999.0 17.2
93 07 31 02 224 04.4 05.3 00.90 06.70 05.40 163 1008.8  23.8  22.7 999.0 16.3
93 07 31 03 244 05.5 06.8 00.80 07.10 05.10 169 1009.4  23.8  22.7 999.0 16.9
93 07 31 04 249 06.7 07.9 00.90 06.70 05.10 158 1009.5  23.5  22.7 999.0 15.8
93 07 31 05 251 06.7 08.3 00.80 07.70 04.60 142 1009.5  23.0  22.7 999.0 14.2
93 07 31 06 258 06.3 08.0 00.90 06.70 04.60 155 1009.5  22.7  22.7 999.0 15.5
93 07 31 07 263 06.7 08.0 00.90 06.70 04.60 164 1009.5  22.3  22.3 999.0 16.4
93 07 31 08 261 06.9 08.6 00.90 07.10 04.50 156 1009.4  22.0  22.3 999.0 15.6
93 07 31 09 266 06.7 07.9 00.90 06.20 04.60 152 1009.6  21.9  22.2 999.0 15.2
93 07 31 10 276 05.9 07.0 01.00 06.70 04.60 131 1010.1  21.9  22.2 999.0 13.1
93 07 31 11 274 06.0 07.5 00.90 06.70 04.70 134 1010.3  21.9  22.2 999.0 13.4
93 07 31 12 272 05.8 07.1 00.90 07.10 04.70 129 1011.0  21.6  22.2 999.0 12.9
93 07 31 13 290 05.6 07.1 00.80 07.10 04.80 122 1011.1  21.5  22.2 999.0 12.2
93 07 31 14 286 05.0 06.1 00.90 07.70 04.90 120 1011.4  21.5  22.2 999.0 12.0
93 07 31 15 272 03.9 04.9 00.90 07.70 05.00 120 1011.6  21.9  22.2 999.0 12.0
93 07 31 16 231 01.7 02.3 00.90 06.70 05.30 141 1011.8  22.2  22.7 999.0 14.1
93 07 31 17 182 02.6 03.6 00.90 06.70 05.40 138 1011.7  22.6  22.8 999.0 13.8
93 07 31 18 199 03.2 04.1 00.80 06.70 05.60 137 1011.7  22.7  22.9 999.0 13.7
93 07 31 19 195 04.7 05.4 00.80 05.90 05.60 163 1011.8  22.9  23.0 999.0 16.3
93 07 31 20 186 05.1 06.1 00.80 07.10 05.80 131 1011.7  23.0  23.0 999.0 13.1
93 07 31 21 192 06.6 07.9 00.80 07.10 05.50 138 1011.7  23.0  23.0 999.0 13.8
93 07 31 22 206 06.4 07.4 01.00 07.10 05.10 132 1011.7  23.0  23.0 999.0 13.2
93 07 31 23 210 05.9 06.9 01.00 07.10 04.80 128 1011.7  23.0  22.9 999.0 12.8
93 08 01 00 209 06.2 07.4 01.10 07.70 05.40 119 1011.8  22.7  22.9 999.0 11.9
93 08 01 01 210 06.0 07.1 01.00 08.30 05.60 130 1011.9  22.7  22.7 999.0 13.0
93 08 01 02 213 04.9 05.9 00.90 07.70 05.50 126 1012.7  22.9  22.7 999.0 12.6
93 08 01 03 218 04.1 05.0 00.80 07.70 05.60 123 1012.7  22.7  22.7 999.0 12.3
93 08 01 04 233 03.4 04.5 00.80 07.10 05.40 129 1013.2  22.7  22.7 999.0 12.9
93 08 01 05 203 02.7 03.2 00.70 07.70 05.40 126 1012.8  22.7  22.7 999.0 12.6
93 08 01 06 199 02.6 03.2 00.80 06.70 05.50 129 1012.5  22.7  22.7 999.0 12.9
93 08 01 07 191 03.5 04.2 00.70 06.20 05.20 135 1011.9  22.7  22.7 999.0 13.5
93 08 01 08 207 03.9 04.9 00.80 06.70 05.50 151 1011.7  22.7  22.7 999.0 15.1
93 08 01 09 215 03.4 04.4 00.80 06.70 05.40 159 1011.7  22.7  22.4 999.0 15.9
93 08 01 10 207 02.9 03.6 00.80 06.70 05.40 149 1011.9  22.3  22.2 999.0 14.9
93 08 01 11 178 01.6 02.0 00.90 07.10 05.60 151 1012.5  22.6  22.2 999.0 15.1
93 08 01 12 161 02.4 03.3 00.70 07.10 05.30 151 1012.5  22.9  22.2 999.0 15.1
93 08 01 13 150 01.8 02.4 00.80 07.10 05.50 157 1011.9  23.0  22.7 999.0 15.7
93 08 01 14 164 02.1 02.6 00.80 06.70 05.60 141 1012.4  23.0  22.7 999.0 14.1
93 08 01 15 156 04.2 05.1 00.80 06.70 05.60 132 1012.5  23.0  22.9 999.0 13.2
93 08 01 16 160 04.8 05.9 00.70 06.70 05.60 131 1012.5  23.0  23.0 999.0 13.1
93 08 01 17 168 05.2 06.0 00.70 07.10 05.60 129 1011.9  23.1  23.0 999.0 12.9
93 08 01 18 177 05.6 06.7 00.80 06.70 05.50 134 1011.9  23.5  23.0 999.0 13.4
93 08 01 19 185 05.4 06.7 00.80 06.70 05.20 136 1011.7  23.5  23.0 999.0 13.6
93 08 01 20 180 04.9 06.1 00.80 06.70 04.90 141 1011.1  23.7  23.0 999.0 14.1
93 08 01 21 180 05.9 07.1 00.80 06.70 05.00 128 1010.9  23.7  23.0 999.0 12.8
93 08 01 22 178 05.9 07.1 00.80 06.20 04.80 120 1010.3  23.7  23.0 999.0 12.0
93 08 01 23 187 05.9 07.4 00.70 06.70 04.70 140 1010.2  23.7  23.0 999.0 14.0
93 08 02 00 182 05.5 06.7 00.70 06.70 04.70 137 1010.3  23.5  23.0 999.0 13.7
93 08 02 01 183 05.4 06.7 00.70 06.70 04.60 139 1010.4  23.5  22.9 999.0 13.9
93 08 02 02 194 05.3 06.6 00.70 07.10 04.60 134 1010.9  23.4  22.9 999.0 13.4
93 08 02 03 199 05.8 06.9 00.80 06.70 04.90 141 1010.9  23.4  22.7 999.0 14.1
93 08 02 04 197 05.2 06.3 00.80 06.20 04.60 141 1011.0  23.4  22.7 999.0 14.1
93 08 02 05 185 04.9 06.0 00.80 06.70 04.70 133 1010.3  23.0  22.7 999.0 13.3
93 08 02 06 182 05.3 06.4 00.70 06.20 04.80 147 1010.1  23.0  22.7 999.0 14.7
93 08 02 07 180 05.8 07.1 00.80 05.90 04.60 152 1009.6  23.4  22.7 999.0 15.2
93 08 02 08 188 06.4 07.6 00.80 05.90 04.30 154 1009.6  23.5  22.7 999.0 15.4
93 08 02 09 196 06.0 07.2 00.80 06.20 04.30 134 1010.1  23.5  22.7 999.0 13.4
93 08 02 10 193 04.9 06.0 00.70 06.20 04.40 116 1010.2  23.2  22.7 999.0 11.6
93 08 02 11 186 05.0 06.0 00.70 06.70 04.40 119 1010.2  23.1  22.7 999.0 11.9
93 08 02 12 180 05.6 99.0 99.00 99.00 99.00 999 9999.0  23.5 999.0 999.0 99.0
93 08 02 13 182 06.4 07.8 00.70 06.20 04.30 134 1010.4  23.5  22.7 999.0 13.4
93 08 02 14 183 06.7 07.8 00.80 05.60 04.30 134 1010.2  23.7  22.9 999.0 13.4
93 08 02 15 184 06.2 07.5 00.80 06.20 04.40 140 1010.3  23.8  22.9 999.0 14.0
93 08 02 16 182 06.3 07.6 00.80 05.00 04.40 193 1010.4  24.2  23.0 999.0 19.3
93 08 02 17 180 07.2 08.8 00.70 04.80 04.30 202 1010.4  24.2  23.0 999.0 20.2
93 08 02 18 182 07.3 08.6 00.80 04.80 04.40 197 1010.3  24.3  23.0 999.0 19.7
93 08 02 19 184 07.5 09.5 00.80 04.80 04.30 198 1010.2  24.5  23.0 999.0 19.8
93 08 02 20 180 08.3 10.2 00.90 04.50 04.10 204 1009.6  24.3  23.0 999.0 20.4
93 08 02 21 180 08.1 10.0 00.90 04.20 04.20 194 1009.4  24.3  23.0 999.0 19.4
93 08 02 22 178 08.5 10.5 01.10 04.50 04.30 196 1009.2  24.3  23.0 999.0 19.6
93 08 02 23 190 08.2 09.9 01.10 04.50 04.30 198 1009.1  24.3  23.0 999.0 19.8
93 08 03 00 191 08.3 10.0 01.10 04.80 04.30 185 1009.4  24.3  23.0 999.0 18.5
93 08 03 01 194 08.7 10.7 01.20 05.30 04.40 178 1009.4  24.5  23.0 999.0 17.8
93 08 03 02 201 08.9 10.6 01.40 05.30 04.50 198 1010.2  24.5  23.0 999.0 19.8
93 08 03 03 200 08.3 10.6 01.40 05.60 04.60 196 1010.9  24.3  23.0 999.0 19.6
93 08 03 04 207 07.6 09.0 01.40 06.20 04.80 195 1011.1  24.3  22.9 999.0 19.5
93 08 03 05 202 06.0 07.0 01.40 06.20 04.90 196 1011.0  24.2  22.9 999.0 19.6
93 08 03 06 198 07.4 09.0 01.30 06.70 05.10 193 1011.1  24.2  23.0 999.0 19.3
93 08 03 07 197 07.4 08.9 01.30 06.70 05.00 195 1011.5  24.6  23.0 999.0 19.5
93 08 03 08 227 04.4 05.2 01.30 06.70 05.10 192 1011.9  23.8  22.9 999.0 19.2
93 08 03 09 213 03.5 04.2 01.20 06.70 05.30 186 1012.5  23.5  22.9 999.0 18.6
93 08 03 10 231 04.5 05.3 01.40 06.70 05.60 185 1013.2  23.4  22.9 999.0 18.5
93 08 03 11 230 03.5 04.1 01.20 07.10 05.60 185 1013.3  23.4  22.9 999.0 18.5
93 08 03 12 245 02.6 03.1 01.20 07.10 05.70 184 1014.1  23.7  22.9 999.0 18.4
93 08 03 13 224 02.0 02.9 01.30 06.70 05.90 190 1014.3  23.7  22.9 999.0 19.0
93 08 03 14 186 03.2 04.1 01.30 07.10 06.00 177 1014.6  24.1  23.0 999.0 17.7
93 08 03 15 215 05.0 06.0 01.30 06.70 05.80 179 1015.0  23.8  23.0 999.0 17.9
93 08 03 16 246 03.6 04.3 01.20 07.10 05.80 174 1015.7  23.8  23.0 999.0 17.4
93 08 03 17 227 03.1 04.2 01.30 07.10 05.80 171 1015.6  24.3  23.5 999.0 17.1
93 08 03 18 204 03.3 04.0 99.00 99.00 99.00 999 1015.5  24.3  23.7 999.0 99.0
93 08 03 19 188 04.7 05.6 01.20 07.10 05.80 175 1015.0  24.4  23.7 999.0 17.5
93 08 03 20 188 04.6 05.8 01.20 07.10 05.80 174 1015.0  24.5  23.7 999.0 17.4
93 08 03 21 182 04.2 05.0 01.30 07.10 06.00 177 1014.8  24.5  23.7 999.0 17.7
93 08 03 22 195 06.0 07.4 99.00 99.00 99.00 999 1014.4  24.5  23.7 999.0 99.0
93 08 03 23 246 03.2 04.1 01.40 07.70 05.80 170 1013.2  24.5  23.7 999.0 17.0
93 08 04 00 164 04.8 06.3 01.40 07.10 05.90 168 1014.4  24.3  23.7 999.0 16.8
93 08 04 01 192 07.3 09.0 01.40 07.70 05.60 163 1015.0  24.3  23.5 999.0 16.3
93 08 04 02 200 07.7 09.2 01.40 07.10 05.20 169 1015.6  24.5  23.5 999.0 16.9
93 08 04 03 209 05.6 06.7 01.20 07.10 05.10 171 1015.0  24.2  23.5 999.0 17.1
93 08 04 04 231 05.7 07.6 01.20 07.70 05.30 164 1015.0  24.5  23.5 999.0 16.4
93 08 04 05 213 03.4 04.1 01.10 07.70 05.20 151 1015.4  24.2  23.4 999.0 15.1
93 08 04 06 199 02.6 03.5 01.10 07.70 05.60 159 1015.0  24.2  23.0 999.0 15.9
93 08 04 07 190 02.8 04.6 01.00 07.70 05.70 152 1014.8  23.9  23.0 999.0 15.2
93 08 04 08 198 04.7 05.6 01.00 07.10 05.60 165 1014.3  23.7  23.0 999.0 16.5
93 08 04 09 218 04.8 05.8 00.90 07.10 05.20 172 1014.2  23.6  23.0 999.0 17.2
93 08 04 10 233 05.3 06.3 00.90 07.10 05.00 170 1014.2  23.6  23.0 999.0 17.0
93 08 04 11 224 03.8 04.9 01.00 06.70 05.20 181 1014.1  23.5  23.0 999.0 18.1
93 08 04 12 220 03.3 04.0 01.00 07.10 05.30 168 1014.1  23.5  23.0 999.0 16.8
93 08 04 13 261 03.1 03.8 01.00 07.10 05.40 170 1014.3  23.5  23.0 999.0 17.0
93 08 04 14 270 03.6 04.4 01.10 07.10 05.60 175 1014.2  23.7  23.0 999.0 17.5
93 08 04 15 280 02.7 03.3 01.00 07.10 05.50 163 1014.2  23.5  23.5 999.0 16.3
93 08 04 16 241 01.7 02.2 01.10 06.70 05.70 163 1014.3  24.2  23.8 999.0 16.3
93 08 04 17 188 03.4 04.0 01.10 07.10 05.60 173 1014.5  24.3  24.0 999.0 17.3
93 08 04 18 190 04.0 04.9 01.00 06.70 05.50 171 1014.1  24.3  23.8 999.0 17.1
93 08 04 19 187 04.9 05.9 01.10 07.10 05.70 169 1013.5  24.5  24.2 999.0 16.9
93 08 04 20 191 05.5 06.5 01.00 07.10 05.60 178 1013.1  24.6  24.2 999.0 17.8
93 08 04 21 202 05.3 06.2 01.00 06.70 05.70 180 1012.7  24.6  24.1 999.0 18.0
93 08 04 22 200 04.2 05.1 00.90 06.70 05.50 193 1012.7  25.0  23.9 999.0 19.3
93 08 04 23 214 05.0 05.7 00.90 06.70 05.30 180 1012.6  25.3  23.8 999.0 18.0
93 08 05 00 262 08.5 10.5 00.90 07.10 05.90 179 1012.7  26.0  23.7 999.0 17.9
93 08 05 01 269 08.4 10.1 01.00 07.10 05.50 159 1013.3  25.3  23.5 999.0 15.9
93 08 05 02 288 09.0 10.8 01.20 07.10 04.70 161 1014.1  24.5  23.5 999.0 16.1
93 08 05 03 278 06.4 07.5 01.10 07.10 04.60 166 1014.2  23.8  23.4 999.0 16.6
93 08 05 04 270 06.8 08.7 01.00 06.70 04.90 167 1014.7  23.7  23.0 999.0 16.7
93 08 05 05 302 06.3 07.8 01.00 07.10 05.00 160 1014.8  23.1  23.0 999.0 16.0
93 08 05 06 320 06.0 07.1 01.00 06.70 05.00 172 1014.8  23.4  22.7 999.0 17.2
93 08 05 07 310 06.4 07.9 00.90 07.70 05.00 146 1014.9  23.0  22.5 999.0 14.6
93 08 05 08 318 06.9 08.4 00.80 07.10 04.90 152 1015.0  22.7  22.2 999.0 15.2
93 08 05 09 338 06.8 08.2 00.80 07.10 04.90 163 1015.1  22.0  22.2 999.0 16.3
93 08 05 10 348 04.8 06.0 00.80 07.10 05.00 174 1015.8  21.5  22.2 999.0 17.4
93 08 05 11 349 04.7 05.6 00.80 06.70 05.10 175 1016.4  21.9  22.2 999.0 17.5
93 08 05 12 350 05.1 06.4 00.70 05.90 05.20 169 1016.4  21.5  22.2 999.0 16.9
93 08 05 13 337 03.7 04.6 00.70 06.70 05.30 174 1016.5  21.2  22.2 999.0 17.4
93 08 05 14 325 03.0 03.7 00.70 06.20 05.10 169 1016.6  21.4  22.3 999.0 16.9
93 08 05 15 323 02.1 02.8 00.60 07.10 05.50 140 1017.1  21.5  22.7 999.0 14.0
93 08 05 16 290 01.4 02.1 00.60 06.70 05.30 143 1016.6  22.1  23.0 999.0 14.3
93 08 05 17 264 02.2 02.7 00.60 06.70 05.60 145 1016.5  22.2  23.5 999.0 14.5
93 08 05 18 237 03.7 04.7 00.50 07.10 06.00 162 1016.3  22.6  23.8 999.0 16.2
93 08 05 19 215 04.7 05.4 00.40 08.30 06.20 138 1015.8  22.7  23.7 999.0 13.8
93 08 05 20 214 06.0 07.2 00.40 09.10 06.60 135 1015.7  22.9  23.5 999.0 13.5
93 08 05 21 207 05.3 06.3 00.50 07.70 05.90 138 1015.6  23.4  23.5 999.0 13.8
93 08 05 22 209 05.7 06.8 00.60 07.70 04.90 153 1015.0  23.4  23.4 999.0 15.3
93 08 05 23 213 06.0 07.2 00.50 08.30 04.80 149 1015.0  23.5  23.0 999.0 14.9
93 08 06 00 216 07.6 09.2 00.60 07.10 04.50 151 1015.8  23.4  22.7 999.0 15.1
93 08 06 01 223 07.3 08.6 00.80 06.70 04.40 159 1016.4  23.4  22.4 999.0 15.9
93 08 06 02 232 05.5 06.9 00.70 06.70 04.30 160 1017.0  23.3  22.2 999.0 16.0
93 08 06 03 272 03.9 05.3 00.70 06.70 04.70 168 1017.2  23.0  22.2 999.0 16.8
93 08 06 04 324 02.0 02.4 00.70 06.70 04.50 164 1017.2  22.7  22.2 999.0 16.4
93 08 06 05 011 03.1 03.6 00.60 08.30 04.80 124 1017.2  22.7  22.0 999.0 12.4
93 08 06 06 022 05.5 06.6 00.50 08.30 05.10 133 1017.2  21.9  22.0 999.0 13.3
93 08 06 07 033 07.2 08.5 00.50 08.30 05.20 143 1017.4  21.4  22.0 999.0 14.3
93 08 06 08 040 07.7 09.2 00.60 07.70 03.90 142 1017.2  21.1  21.9 999.0 14.2
93 08 06 09 038 06.9 08.2 00.70 03.20 04.00 027 1017.6  20.7  21.9 999.0 02.7
93 08 06 10 056 06.4 08.0 00.60 03.60 04.00 043 1017.9  20.7  21.9 999.0 04.3
93 08 06 11 066 06.1 07.2 00.70 03.60 04.00 048 1018.0  20.6  21.9 999.0 04.8
93 08 06 12 072 06.0 07.2 00.70 07.10 04.10 160 1018.1  20.7  21.9 999.0 16.0
93 08 06 13 064 06.0 07.2 00.70 07.70 04.10 158 1018.1  20.9  21.9 999.0 15.8
93 08 06 14 079 06.6 08.2 00.60 07.70 04.10 143 1017.9  21.1  22.0 999.0 14.3
93 08 06 15 085 06.4 07.8 00.60 08.30 04.10 143 1017.9  21.4  22.2 999.0 14.3
93 08 06 16 093 06.4 08.0 00.60 08.30 04.10 136 1017.5  21.5  22.2 999.0 13.6
93 08 06 17 097 07.2 09.0 00.60 03.70 04.00 084 1017.2  21.5  22.6 999.0 08.4
93 08 06 18 097 07.9 09.6 00.70 03.70 04.00 086 1016.5  21.4  22.7 999.0 08.6
93 08 06 19 108 08.2 09.8 99.00 99.00 99.00 999 1016.3  21.2  22.7 999.0 99.0
93 08 06 20 114 07.4 09.0 00.90 04.00 04.10 108 1015.8  21.4  22.4 999.0 10.8
93 08 06 21 127 06.1 07.5 00.90 04.20 04.10 116 1015.8  21.4  22.3 999.0 11.6
93 08 06 22 115 07.6 09.0 00.90 04.30 04.10 117 1015.3  21.4  22.2 999.0 11.7
93 08 06 23 122 07.6 12.5 00.90 04.30 04.10 119 1015.0  20.7  22.2 999.0 11.9
93 08 07 00 125 09.3 11.5 00.90 04.20 04.10 114 1014.2  20.7  22.2 999.0 11.4
93 08 07 01 122 11.5 14.8 01.10 04.50 04.20 125 1013.9  19.9  22.2 999.0 12.5
93 08 07 02 114 10.6 13.2 01.50 05.00 04.40 118 1014.0  18.9  22.2 999.0 11.8
93 08 07 03 102 10.8 14.4 01.60 05.60 04.60 120 1013.5  18.3  22.2 999.0 12.0
93 08 07 04 100 11.3 14.6 01.60 05.90 04.80 113 1012.9  19.0  22.2 999.0 11.3
93 08 07 05 102 11.0 14.6 01.70 05.60 04.90 113 1012.6  19.0  22.2 999.0 11.3
93 08 07 06 086 10.7 13.6 01.90 06.20 05.10 112 1012.5  19.0  22.2 999.0 11.2
93 08 07 07 074 09.1 11.4 01.90 06.20 05.40 107 1012.3  18.9  22.2 999.0 10.7
93 08 07 08 065 08.4 10.4 02.10 06.70 05.40 116 1012.5  19.3  22.2 999.0 11.6
93 08 07 09 054 08.8 10.7 02.10 07.10 05.60 129 1012.7  19.6  22.2 999.0 12.9
93 08 07 10 044 09.6 11.9 02.30 07.10 05.70 119 1013.4  19.6  22.2 999.0 11.9
93 08 07 11 022 09.4 11.3 02.30 07.70 05.80 129 1014.5  18.8  22.2 999.0 12.9
93 08 07 12 047 09.1 11.2 02.40 07.70 05.90 126 1015.5  18.4  22.2 999.0 12.6
93 08 07 13 050 07.9 09.3 02.90 07.70 06.40 128 1015.9  19.1  22.2 999.0 12.8
93 08 07 14 047 07.9 09.6 02.70 08.30 06.40 128 1016.4  19.1  22.2 999.0 12.8
93 08 07 15 036 07.5 09.0 02.90 08.30 06.50 122 1016.8  19.1  22.2 999.0 12.2
93 08 07 16 038 07.1 08.8 02.30 08.30 06.10 111 1017.3  19.0  22.2 999.0 11.1
93 08 07 17 035 06.0 07.4 02.20 09.10 06.30 119 1017.6  19.0  22.2 999.0 11.9
93 08 07 18 036 05.0 06.2 02.00 09.10 06.30 116 1018.0  19.1  22.2 999.0 11.6
93 08 07 19 055 04.3 05.7 02.10 08.30 06.50 108 1018.1  19.1  22.2 999.0 10.8
93 08 07 20 064 02.9 04.3 01.90 09.10 06.60 120 1018.2  19.5  22.2 999.0 12.0
93 08 07 21 086 03.6 04.7 01.90 09.10 06.50 121 1018.0  19.6  22.2 999.0 12.1
93 08 07 22 108 03.2 04.2 01.80 09.10 06.50 115 1018.1  19.9  22.2 999.0 11.5
93 08 07 23 118 02.8 03.9 02.00 09.10 06.70 111 1018.8  19.9  22.2 999.0 11.1
93 08 08 00 142 03.8 05.0 01.80 09.10 06.60 108 1018.9  19.9  22.2 999.0 10.8
93 08 08 01 156 04.6 06.0 01.80 09.10 06.70 108 1019.5  19.9  22.2 999.0 10.8
93 08 08 02 172 04.7 06.0 01.80 09.10 06.80 113 1020.4  20.2  22.2 999.0 11.3
93 08 08 03 180 04.7 06.0 01.60 09.10 06.50 106 1020.6  20.3  22.2 999.0 10.6
93 08 08 04 186 04.8 06.0 01.90 08.30 06.70 109 1020.7  20.4  22.2 999.0 10.9
93 08 08 05 182 04.5 05.7 01.60 07.70 06.60 113 1020.6  20.4  22.2 999.0 11.3
93 08 08 06 198 05.3 06.5 01.60 08.30 06.50 103 1020.7  20.4  22.2 999.0 10.3
93 08 08 07 215 07.1 08.5 01.50 08.30 06.20 108 1020.9  19.5  22.2 999.0 10.8
93 08 08 08 234 05.4 07.2 01.40 08.30 06.00 100 1021.3  19.3  22.0 999.0 10.0
93 08 08 09 198 04.6 05.6 01.40 08.30 06.10 100 1021.1  19.5  22.0 999.0 10.0
93 08 08 10 205 04.6 05.7 01.40 08.30 05.90 097 1021.2  20.3  21.9 999.0 09.7
93 08 08 11 245 02.7 03.6 01.20 07.70 05.80 103 1022.4  20.6  21.9 999.0 10.3
93 08 08 12 288 03.5 04.5 01.20 07.10 05.90 102 1022.5  20.6  21.5 999.0 10.2
93 08 08 13 329 02.6 03.4 01.10 07.70 06.00 098 1023.3  20.4  21.4 999.0 09.8
93 08 08 14 336 02.5 03.0 01.00 07.70 06.00 093 1023.5  20.5  21.4 999.0 09.3
93 08 08 15 343 01.3 01.8 00.90 07.70 06.00 087 1023.4  20.7  21.9 999.0 08.7
93 08 08 16 050 01.9 02.5 00.80 07.70 05.70 093 1023.5  21.1  22.0 999.0 09.3
93 08 08 17 131 01.6 02.2 00.80 06.70 05.70 099 1024.0  21.4  22.2 999.0 09.9
93 08 08 18 126 03.2 04.1 00.70 07.70 05.80 109 1023.9  21.5  22.6 999.0 10.9
93 08 08 19 147 03.7 04.5 00.70 07.70 05.70 098 1024.1  21.9  22.6 999.0 09.8
93 08 08 20 168 04.5 05.4 00.70 06.20 05.80 092 1023.9  21.9  22.6 999.0 09.2
93 08 08 21 167 03.5 04.4 00.70 07.70 06.00 096 1023.8  21.9  22.7 999.0 09.6
93 08 08 22 175 05.4 06.3 00.80 07.70 06.10 093 1023.6  21.9  22.2 999.0 09.3
93 08 08 23 177 05.7 07.2 00.80 07.70 05.80 095 1024.0  21.9  22.2 999.0 09.5
93 08 09 00 178 05.4 07.1 00.80 06.70 05.60 100 1024.1  21.9  22.0 999.0 10.0
93 08 09 01 190 06.0 07.1 00.90 06.70 05.30 088 1024.3  21.9  22.0 999.0 08.8
93 08 09 02 188 06.1 07.4 00.90 07.10 05.10 098 1025.0  22.0  21.9 999.0 09.8
93 08 09 03 192 05.9 07.0 00.90 08.30 04.70 082 1025.0  21.9  21.9 999.0 08.2
93 08 09 04 201 04.2 05.2 00.90 09.10 05.20 090 1025.0  21.9  21.9 999.0 09.0
93 08 09 05 194 03.2 03.9 00.90 08.30 05.10 081 1025.0  21.9  21.5 999.0 08.1
93 08 09 06 188 02.5 03.1 00.70 08.30 05.30 089 1024.9  21.5  21.4 999.0 08.9
93 08 09 07 172 02.3 03.1 00.80 08.30 05.80 097 1025.0  21.5  21.4 999.0 09.7
93 08 09 08 182 02.1 02.4 00.60 08.30 05.50 093 1025.0  21.4  21.2 999.0 09.3
93 08 09 09 196 01.8 02.2 00.70 08.30 05.50 095 1025.1  21.4  21.1 999.0 09.5
93 08 09 10 182 00.8 01.0 00.60 08.30 05.30 091 1025.6  21.2  21.1 999.0 09.1
93 08 09 11 157 01.0 01.4 00.60 07.10 05.40 095 1025.8  21.2  20.7 999.0 09.5
93 08 09 12 136 01.3 01.6 00.60 07.10 05.30 088 1025.9  21.9  20.7 999.0 08.8
93 08 09 13 128 02.4 03.1 00.60 07.10 05.50 090 1026.6  22.0  20.7 999.0 09.0
93 08 09 14 136 02.2 02.9 00.50 06.70 05.30 083 1026.6  22.0  21.1 999.0 08.3
93 08 09 15 132 03.6 04.3 00.50 06.20 05.50 081 1026.6  22.0  21.5 999.0 08.1
93 08 09 16 142 03.7 04.8 00.40 05.90 05.30 077 1026.7  21.9  21.9 999.0 07.7
93 08 09 17 149 03.7 04.9 00.40 06.20 05.50 098 1026.7  21.9  22.2 999.0 09.8
93 08 09 18 154 03.3 04.6 00.40 08.30 05.60 096 1026.7  21.9  22.2 999.0 09.6
93 08 09 19 152 02.7 03.4 00.50 08.30 05.60 096 1026.6  21.9  22.6 999.0 09.6
93 08 09 20 140 04.1 05.2 00.50 08.30 05.30 091 1025.7  21.9  22.7 999.0 09.1
93 08 09 21 149 02.8 03.5 00.50 07.70 05.30 101 1025.7  22.0  22.7 999.0 10.1
93 08 09 22 157 02.9 03.8 00.40 07.70 05.20 086 1025.2  21.9  22.3 999.0 08.6
93 08 09 23 158 03.8 04.6 00.50 07.70 05.20 088 1025.0  21.9  22.2 999.0 08.8
93 08 10 00 156 03.0 03.7 00.50 07.70 05.60 089 1025.0  21.5  21.9 999.0 08.9
93 08 10 01 136 03.6 04.3 00.50 07.10 05.10 085 1025.2  21.5  21.5 999.0 08.5
93 08 10 02 136 03.7 04.4 99.00 99.00 99.00 999 1025.2  21.4  21.4 999.0 99.0
93 08 10 03 138 02.7 03.7 99.00 99.00 99.00 999 1025.2  21.2  21.2 999.0 99.0
93 08 10 04 135 02.7 03.4 00.50 05.60 04.90 094 1025.2  21.2  21.1 999.0 09.4
93 08 10 05 136 02.6 03.4 00.50 08.30 04.90 096 1025.2  21.2  21.1 999.0 09.6
93 08 10 06 125 01.6 02.0 00.40 05.90 04.80 102 1025.2  21.1  20.7 999.0 10.2
93 08 10 07 088 00.7 01.0 00.40 07.70 04.70 105 1025.1  20.6  20.7 999.0 10.5
93 08 10 08 082 02.2 02.8 00.40 08.30 05.00 123 1025.0  20.6  20.7 999.0 12.3
93 08 10 09 073 02.4 02.8 00.40 04.80 04.80 110 1024.9  20.6  20.7 999.0 11.0
