Year ,Month,Day,Hour,Minute,Second,Cruise,Station,Bottom depth [m],Cast,Niskin_Bottle#,Longitude,Latitude,Pressure [db],Depth [m],Temp [°C],Salinity,pH_CTD,Flouresence,PAR%,Density [g/L],pTemp [°C],Sigma_Density [g/L],DO [mg/L],DO [umol/kg],DO_solubility [mg/L],DO_solubility [umol/kg],DO%,Flag_TA,TA [umol/kg],Flag_DIC,DIC [umol/kg],Flag_pH_Spec,pH_Spec [25 degC],pH_from_DIC-TA [25 degC],pH_from_DIC-TA_in situ ,fCO2 [uatm],pCO2 [uatm],HCO3 [umol/kg SW],CO3 [umol/kg SW],CO2 [umol/kg SW],B-Alk [umol/kg SW],OH [umol/kg SW],P-Alk [umol/kg SW],Si-Alk [umol/kg SW],Revelle_factor,ΩCa,ΩAr
2019,7,27,13,7,16,NYOS1907,5.2,40,21,1,-73.0125,40.267,38.4,38.1,8.3316,32.4886,7.887,0.3828,1.02E-01,1025.4292,8.3278,25.254,6.57,200.2,9.52,290.1,69.03,2,2203.4,2,2115.5,9,NaN,7.618,7.855,622.3,624.8,2008.2,78,29.3,38.3,0.8,0,0,16.63,1.87,1.18
2019,7,27,13,8,14,NYOS1907,5.2,40,21,2,-73.0125,40.267,31,30.8,8.4356,32.4703,7.881,0.3798,3.32E-01,1025.3656,8.4325,25.2241,6.5,198.2,9.49,289.4,68.48,2,2204.8,2,2117.4,9,NaN,7.617,7.852,627.7,630.1,2010,77.9,29.5,38.2,0.8,0,0,16.65,1.87,1.18
2019,7,27,13,9,16,NYOS1907,5.2,40,21,3,-73.0125,40.267,22.4,22.3,8.8514,32.4248,7.999,1.3506,1.43E+00,1025.2275,8.8491,25.1254,7.73,235.8,9.41,286.9,82.13,2,2201.1,2,2085.3,9,NaN,7.698,7.932,513.1,515.1,1968.4,93.2,23.7,45.4,1.1,0,0,15.293,2.24,1.42
2019,7,27,13,10,7,NYOS1907,5.2,40,21,4,-73.0125,40.267,14.1,14,12.0821,32.2358,8.184,0.4359,6.64E+00,1024.4912,12.0803,24.428,10.11,308.4,8.79,268,115.1,2,2188.2,2,2008.8,9,NaN,7.86,8.052,377.8,379.2,1861.7,131.4,15.7,61.9,1.9,0,0,12.559,3.17,2.02
2019,7,27,13,11,26,NYOS1907,5.2,40,21,5,-73.0125,40.267,6.2,6.1,22.8234,31.272,8.172,0.0868,1.97E+01,1021.1857,22.8222,21.1592,7.35,224.9,7.18,219.9,102.31,2,2131.2,2,1920.7,9,NaN,7.949,7.981,453.7,455.2,1753.1,153.7,13.9,66.2,4.4,0,0,11.213,3.79,2.46
2019,7,27,13,12,16,NYOS1907,5.2,40,21,6,-73.0125,40.267,1.7,1.7,23.5661,31.2815,8.189,0.0117,5.29E+01,1020.9621,23.5658,20.9547,7.15,218.8,7.09,217,100.84,2,2123.1,2,1912,9,NaN,7.952,7.973,462.6,464.1,1744.1,154.1,13.9,66.3,4.6,0,0,11.155,3.81,2.48
2019,7,27,18,29,1,NYOS1907,6.1,18.9,23,1,-73.4535,40.5148,16.1,15.9,17.6793,30.735,8.014,2.38,1.48E+00,1022.1561,17.6767,22.0857,7.45,227.8,7.92,242.3,94.02,2,2082.9,2,1943.4,9,NaN,7.794,7.899,549.6,551.5,1816.4,107.6,19.5,49.1,2.3,0,0,13.647,2.64,1.69
2019,7,27,18,30,1,NYOS1907,6.1,18.9,23,2,-73.4535,40.5148,2,1.9,24.0154,30.2799,8.15,0.3148,4.69E+01,1020.0766,24.015,20.0682,8.15,249.7,7.08,216.8,115.21,2,2057.7,2,1860.3,9,NaN,7.945,7.959,469.3,470.8,1701.8,144.4,14,62.4,4.6,0,0,11.361,3.6,2.34
2019,7,28,1,2,30,NYOS1907,6.3,43,25,1,-73.198,39.824,42.1,41.7,7.8363,32.4735,7.855,0.3073,6.12E+03,1025.5064,7.8323,25.3142,6.24,190.1,9.62,293.3,64.82,2,2197.6,2,2106.8,9,NaN,7.627,7.872,592.8,595.1,1999.1,79.2,28.4,39.2,0.8,0,0,16.503,1.9,1.2
2019,7,28,1,3,55,NYOS1907,6.3,43,25,2,-73.198,39.824,10.8,10.8,21.0989,31.1953,8.123,0.1189,2.53E-11,1021.6214,21.0969,21.5744,7.79,238.2,7.41,226.8,105.03,2,2138.3,2,1964,9,NaN,7.868,7.924,529.6,531.3,1816.1,131,17,57,3.3,0,0,12.39,3.22,2.08
2019,7,28,1,4,38,NYOS1907,6.3,43,25,3,-73.198,39.824,2.2,2.1,24.5128,31.0848,8.143,0.0441,5.42E+00,1020.5395,24.5124,20.5303,7.07,216.5,6.98,213.8,101.25,2,2120.5,2,1908.9,9,NaN,7.956,7.963,475.2,476.8,1740.2,154.8,13.9,65.8,4.9,0,0,11.119,3.84,2.5
2019,7,28,4,6,56,NYOS1907,6.4,65,26,1,-73.0707,39.4797,64.1,63.6,6.6259,32.7607,7.911,0.1296,2.51E-11,1025.9997,6.6203,25.7051,7.26,221.1,9.88,300.9,73.48,2,2211.6,2,2104,9,NaN,7.67,7.936,502.7,504.7,1991.1,87.9,25.1,43.9,0.9,0,0,15.781,2.09,1.32
2019,7,28,4,9,18,NYOS1907,6.4,65,26,2,-73.0707,39.4797,1.7,1.7,25.0554,30.7183,8.159,0.0967,4.29E+00,1020.1002,25.055,20.0928,6.89,211.1,6.93,212.4,99.39,2,2103.5,2,1892.8,9,NaN,7.961,7.96,476.4,477.9,1724.9,154.1,13.8,65.2,5.1,0,0,11.095,3.84,2.51
2019,7,28,8,52,7,NYOS1907,6.5,79,27,1,-72.9423,39.1332,77.6,77,9.0114,33.4907,8.003,0.0212,4.29E+04,1026.2877,9.0032,25.9358,7.48,227.8,9.31,283.6,80.3,2,2243.4,2,2098.2,9,NaN,7.757,7.991,444.6,446.4,1967.4,110.4,20.3,53.9,1.3,0,0,14.054,2.62,1.66
2019,7,28,8,55,6,NYOS1907,6.5,79,27,2,-72.9423,39.1332,1.9,1.9,25.8877,30.8266,8.16,0.027,1.01E+01,1019.931,25.8873,19.9228,6.72,206,6.83,209.3,98.43,2,2113,2,1886.5,9,NaN,7.992,7.979,454.5,456,1709,164.6,12.9,69.1,5.7,0,0,10.693,4.1,2.69
2019,7,28,13,50,47,NYOS1907,6.6,590,28,1,-72.8157,38.7875,596.5,591.2,5.8252,35.0519,7.981,-0.044,4.93E-14,1030.3501,5.7729,27.6226,6.85,208.2,9.91,301.4,69.1,2,2308.2,2,2172.4,9,NaN,7.71,7.971,444.2,446.1,2046.1,103.8,22.5,53.7,0.9,0,0,14.675,2.2,1.4
2019,7,28,14,0,31,NYOS1907,6.6,590,28,2,-72.8157,38.7875,51.1,50.7,16.1857,35.2277,8.222,0.6696,7.22E-01,1026.1059,16.1776,25.882,7,213.4,7.94,241.8,88.25,2,2332.8,2,2098.3,9,NaN,7.92,8.049,397.7,399.1,1914.8,169.2,14.4,76.7,3,0,0,11.171,3.99,2.57
2019,7,28,14,2,28,NYOS1907,6.6,590,28,3,-72.8157,38.7875,19.9,19.7,25.6083,35.0917,8.286,-0.0276,1.16E+01,1023.3097,25.6039,23.2255,6.62,202.2,6.7,204.6,98.83,2,2327.7,2,2026.7,9,NaN,8.042,8.032,414.6,415.9,1799.8,215.3,11.6,90.5,6.9,0,0,9.634,5.17,3.42
2019,7,28,14,3,30,NYOS1907,6.6,590,28,4,-72.8157,38.7875,9.8,9.8,25.6966,35.055,8.286,-0.044,5.46E+00,1023.2114,25.6945,23.1697,6.54,199.7,6.69,204.3,97.74,2,2324.3,2,2018.8,9,NaN,8.05,8.039,405.9,407.2,1789.4,218.1,11.3,91.7,7,0,0,9.551,5.25,3.47
2019,7,28,14,4,32,NYOS1907,6.6,590,28,5,-72.8157,38.7875,2.4,2.3,25.7563,35.0574,8.28,-0.0595,7.12E+00,1023.1625,25.7558,23.1525,6.54,199.8,6.68,204.1,97.88,2,2323.1,2,2022,9,NaN,8.043,8.032,415,416.3,1795.2,215.3,11.6,90.5,6.9,0,0,9.62,5.18,3.43
2019,7,28,17,30,40,NYOS1907,7.6,1500,29,1,-73.0718,38.5332,601.8,596.4,5.7137,35.0498,7.962,-0.0438,4.98E-14,1030.388,5.6615,27.635,6.98,212.4,9.94,302.2,70.28,2,2309,2,2171.2,9,NaN,7.714,7.978,436.3,438.1,2044.1,104.9,22.2,54.3,0.9,0,0,14.596,2.22,1.42
2019,7,28,17,39,55,NYOS1907,7.6,1500,29,2,-73.0718,38.5332,51.6,51.2,16.0594,35.3385,8.185,0.6589,7.37E-01,1026.2224,16.0513,25.9963,6.57,200.1,7.95,242.2,82.62,2,2333,2,2113.5,9,NaN,7.889,8.02,430.1,431.7,1938.2,159.7,15.6,72.6,2.8,0,0,11.557,3.77,2.43
2019,7,28,17,44,17,NYOS1907,7.6,1500,29,3,-73.0718,38.5332,20.1,19.9,25.2279,35.1519,8.266,-0.0229,2.17E+01,1023.4731,25.2235,23.3879,6.88,210,6.74,205.8,102.06,2,2304.9,2,2030.2,9,NaN,7.999,7.995,455.7,457.2,1819.9,197.4,12.9,84.1,6.1,0,0,10.053,4.73,3.12
2019,7,28,17,44,34,NYOS1907,7.6,1500,29,5,-73.0718,38.5332,1.5,1.5,26.128,34.9114,8.27,-0.0727,7.24E+01,1022.9329,26.1277,22.9267,6.56,200.4,6.65,203.1,98.71,2,2309.5,2,2016,9,NaN,8.034,8.017,429.8,431.2,1793.9,210.2,11.9,88.3,6.9,0,0,9.713,5.07,3.35
2019,10,5,23,35,39,NYOS1910,1.15,27,1,1,-71.8992,40.9607,24.498,24.307,17.7385,31.9039,8.127,0.6148,2.53E-11,1023.0734,17.7344,22.9662,7.3083,223.259,7.85898,240.08272,92.992,2,2150.2,2,1988.1,9,NaN,7.828,7.933,513.9,515.7,1847.8,122.2,18.1,55.4,2.5,0,0,12.917,2.97,1.91
2019,10,5,23,37,28,NYOS1910,1.15,27,1,2,-71.8992,40.9607,9.96,9.883,17.5478,31.7343,8.095,0.8176,2.53E-11,1022.9249,17.5462,22.8813,7.3596,224.846,7.89579,241.22736,93.209,2,2144,2,1989.1,9,NaN,7.814,7.921,529.8,531.7,1852.6,117.8,18.7,53.4,2.4,0,0,13.181,2.87,1.84
2019,10,5,23,38,56,NYOS1910,1.15,27,1,3,-71.8992,40.9607,1.574,1.562,17.5906,31.6566,8.1,0.6893,6.81E-01,1022.8182,17.5903,22.8113,7.4774,228.459,7.89302,241.15906,94.734,2,2135.2,2,1985.3,9,NaN,7.803,7.911,543.7,545.6,1851.4,114.7,19.2,52.1,2.3,0,0,13.344,2.8,1.8
2019,10,6,4,10,28,NYOS1910,1.2,51.8,2,1,-71.7997,40.6962,50.317,49.922,9.2504,32.9577,7.842,0.1236,2.46E-11,1025.7086,9.2451,25.4805,5.1999,158.462,9.29492,283.25278,55.944,2,2223.9,2,2151.6,9,NaN,7.566,7.784,749,751.9,2046.5,71,34.1,34.6,0.8,0,0,17.257,1.7,1.07
2019,10,6,4,12,38,NYOS1910,1.2,51.8,2,2,-71.7997,40.6962,25.146,24.95,19.7348,33.6688,8.239,0.105,4.08E+03,1023.9258,19.7302,23.8169,7.3278,223.671,7.49035,228.63148,97.83,2,2251.1,2,2012.4,9,NaN,7.958,8.036,404,405.4,1827,172.1,13.3,75.9,4,0,0,10.823,4.14,2.68
2019,10,6,4,14,12,NYOS1910,1.2,51.8,2,3,-71.7997,40.6962,9.894,9.817,19.017,32.8383,8.242,0.1992,2.51E-11,1023.409,19.0152,23.3659,7.5061,229.213,7.62844,232.949,98.396,2,2209.7,2,1983.2,9,NaN,7.951,8.039,396.1,397.4,1806.3,163.6,13.3,72.6,3.7,0,0,11.046,3.96,2.56
2019,10,6,4,15,21,NYOS1910,1.2,51.8,2,4,-71.7997,40.6962,1.701,1.688,18.8941,32.7914,8.24,0.1852,5.00E+00,1023.368,18.8938,23.3606,7.5155,229.502,7.64815,233.55197,98.266,2,2202.8,2,1980.7,9,NaN,7.943,8.034,401,402.4,1806.5,160.6,13.6,71.5,3.6,0,0,11.142,3.9,2.51
2019,10,6,9,12,10,NYOS1910,1.3,75,3,1,-71.6905,40.3983,72.744,72.172,13.1614,34.8381,8.029,0.0579,2.53E-11,1026.5597,13.1513,26.2369,4.9734,151.447,8.45119,257.35136,58.848,2,2311.1,2,2163.5,9,NaN,7.74,7.91,566.9,569,2026.2,114.8,22.5,53.7,1.6,0,0,13.938,2.7,1.73
2019,10,6,9,13,45,NYOS1910,1.3,75,3,2,-71.6905,40.3983,59.922,59.452,10.948,33.3028,7.995,0.1005,2.53E-11,1025.7338,10.9408,25.4645,6.4781,197.415,8.9384,272.39255,72.474,2,2242.7,2,2129.9,9,NaN,7.676,7.876,602.4,604.7,2011,93,25.9,44.5,1.2,0,0,15.387,2.21,1.41
2019,10,6,9,15,25,NYOS1910,1.3,75,3,3,-71.6905,40.3983,41.029,40.709,21.1888,34.9973,8.236,0.2918,2.53E-11,1024.6189,21.1809,24.4425,6.6377,202.482,7.2377,220.78463,91.71,2,2317.6,2,2063.6,9,NaN,7.961,8.016,433.1,434.5,1866.7,183.3,13.6,79.9,4.4,0,0,10.589,4.36,2.85
2019,10,6,9,15,25,NYOS1910,1.3,75,3,3,-71.6905,40.3983,41.029,40.709,21.1888,34.9973,8.236,0.2918,2.53E-11,1024.6189,21.1809,24.4425,6.6377,202.482,7.2377,220.78463,91.71,2,2317.2,2,2062.6,9,NaN,7.962,8.017,431.7,433.2,1865.4,183.6,13.5,80,4.4,0,0,10.577,4.37,2.85
2019,10,6,9,17,3,NYOS1910,1.3,75,3,4,-71.6905,40.3983,25.914,25.713,21.0659,34.6263,8.286,0.1832,2.53E-11,1024.3044,21.0609,24.1928,7.1621,218.532,7.26954,221.81006,98.522,2,2295.3,2,2028.7,9,NaN,7.992,8.05,392.8,394.1,1825.4,190.9,12.4,83.4,4.7,0,0,10.275,4.57,2.97
2019,10,6,9,19,47,NYOS1910,1.3,75,3,5,-71.6905,40.3983,9.764,9.689,19.2337,33.4327,8.259,0.1478,2.64E-11,1023.8072,19.2319,23.7649,7.4594,227.697,7.57082,231.09932,98.528,2,2238.5,2,1994.5,9,NaN,7.973,8.059,378.4,379.7,1806.8,175.1,12.6,77.6,4,0,0,10.679,4.22,2.73
2019,10,6,9,20,7,NYOS1910,1.3,75,3,6,-71.6905,40.3983,1.783,1.769,19.2194,33.434,8.256,0.1368,5.61E+00,1023.7768,19.2191,23.7691,7.4616,227.763,7.57277,231.15801,98.531,2,2237.7,2,2000,9,NaN,7.961,8.047,390.8,392.1,1815.8,171.1,13.1,75.8,3.9,0,0,10.824,4.13,2.67
2019,10,6,12,5,59,NYOS1910,1.4,83.75,4,1,-71.5688,40.0987,82.164,81.517,14.758,35.5559,8.093,0.0272,7.56E-14,1026.8182,14.7457,26.4566,5.0454,153.607,8.14643,248.01778,61.934,2,2342.9,2,2154.6,9,NaN,7.821,7.969,492,493.8,1996,140.1,18.5,64.6,2.2,0,0,12.52,3.28,2.11
2019,10,6,12,8,55,NYOS1910,1.4,83.75,4,2,-71.5688,40.0987,60.577,60.103,11.8675,33.8518,8.049,0.088,1.96E-02,1025.9946,11.8598,25.7237,6.4213,195.636,8.73528,266.13543,73.51,2,2265.9,2,2120.8,9,NaN,7.75,7.94,516.1,518,1987.4,112,21.5,53,1.5,0,0,14.012,2.66,1.69
2019,10,6,12,10,54,NYOS1910,1.4,83.75,4,3,-71.5688,40.0987,39.895,39.585,11.8527,33.2997,8.054,0.2736,2.88E-01,1025.4758,11.8477,25.2972,6.9162,210.801,8.7685,267.25855,78.875,2,2241.3,2,2093.9,9,NaN,7.765,7.956,492.3,494.2,1960.4,112.9,20.5,53.4,1.5,0,0,13.88,2.7,1.72
2019,10,6,12,12,48,NYOS1910,1.4,83.75,4,4,-71.5688,40.0987,25.132,24.938,20.1702,34.7932,8.237,0.2171,1.31E+00,1024.6687,20.1655,24.5602,6.9627,212.373,7.38143,225.14348,94.328,2,2311.4,2,2054,9,NaN,7.971,8.042,404.1,405.5,1855.8,185.1,13,81.1,4.3,0,0,10.522,4.42,2.87
2019,10,6,12,14,36,NYOS1910,1.4,83.75,4,5,-71.5688,40.0987,10.201,10.123,19.9985,34.1457,8.283,0.1002,6.59E+00,1024.1552,19.9966,24.1111,7.2885,222.406,7.43307,226.81783,98.055,2,2277.9,2,2017.2,9,NaN,7.99,8.064,377,378.3,1818.2,186.6,12.3,82,4.4,0,0,10.382,4.49,2.91
2019,10,6,12,16,13,NYOS1910,1.4,83.75,4,6,-71.5688,40.0987,2.054,2.039,19.992,34.1457,8.285,0.0549,9.72E+00,1024.1213,19.9916,24.1124,7.2965,222.65,7.43396,226.84477,98.151,2,2278.3,2,2016.2,9,NaN,7.992,8.067,374.5,375.8,1816.5,187.5,12.2,82.3,4.4,0,0,10.356,4.51,2.93
2019,10,6,12,16,13,NYOS1910,1.4,83.75,4,6,-71.5688,40.0987,2.054,2.039,19.992,34.1457,8.285,0.0549,9.72E+00,1024.1213,19.9916,24.1124,7.2965,222.65,7.43396,226.84477,98.151,2,2278.9,2,2013.5,9,NaN,7.999,8.073,368.3,369.5,1811.8,189.7,12,83.3,4.4,0,0,10.286,4.56,2.96
2019,10,6,16,10,26,NYOS1910,1.5,840,5,1,-71.4687,39.804,302.181,299.652,12.0096,35.537,8.03,-0.0498,4.78E-14,1028.3553,11.9697,27.0122,4.5418,138.199,8.61721,262.20884,52.706,2,2341.7,2,2175.2,9,NaN,7.773,7.953,496.8,498.6,2029.4,125.4,20.4,59.9,1.6,0,0,13.333,2.82,1.81
2019,10,6,16,17,2,NYOS1910,1.5,840,5,2,-71.4687,39.804,182.921,181.442,14.8396,35.9304,8.116,-0.052,4.75E-14,1027.5347,14.8119,26.7311,5.0181,152.735,8.11447,246.97863,61.841,2,2361.5,2,2167.2,9,NaN,7.827,7.97,487.5,489.3,2005.1,143.9,18.3,66.5,2.2,0,0,12.372,3.3,2.13
2019,10,6,16,23,33,NYOS1910,1.5,840,5,3,-71.4687,39.804,61.34,60.862,23.0795,36.0208,8.311,0.2417,2.81E-01,1024.9503,23.0669,24.6887,6.6558,202.985,6.95782,212.19595,95.659,2,2369.1,2,2063.6,9,NaN,8.031,8.058,389.7,391,1834.3,217.7,11.6,93.5,5.9,0,0,9.675,5.14,3.37
2019,10,6,16,25,58,NYOS1910,1.5,840,5,4,-71.4687,39.804,40.854,40.538,23.0909,36.0236,8.32,0.2898,1.46E+00,1024.8605,23.0825,24.6863,6.6833,203.824,6.95632,212.15088,96.075,2,2370.6,2,2058.9,9,NaN,8.041,8.068,379.3,380.6,1825.8,221.8,11.3,95.1,6.1,0,0,9.575,5.25,3.45
2019,10,6,16,28,32,NYOS1910,1.5,840,5,5,-71.4687,39.804,20.329,20.173,23.1086,36.0287,8.323,0.3267,5.21E+00,1024.7705,23.1044,24.6838,6.7112,204.677,6.95397,212.07965,96.509,2,2369.4,2,2056.1,9,NaN,8.044,8.071,376.6,377.8,1822,222.8,11.2,95.5,6.1,0,0,9.546,5.29,3.47
2019,10,6,16,30,58,NYOS1910,1.5,840,5,6,-71.4687,39.804,2.149,2.133,23.1092,36.0254,8.324,0.2769,5.94E+01,1024.6892,23.1088,24.68,6.7224,205.019,6.95403,212.08226,96.67,2,2371.7,2,2059.3,9,NaN,8.042,8.07,378.9,380.2,1825.6,222.4,11.2,95.2,6.1,0,0,9.566,5.29,3.48
2019,10,6,19,26,53,NYOS1910,2.5,606,6,1,-71.7637,39.6995,300.696,298.183,12.0547,35.5414,8.025,-0.0413,4.81E-14,1028.3432,12.015,27.0069,4.5143,137.365,8.60885,261.95586,52.438,2,2338.4,2,2181.6,9,NaN,7.751,7.93,527.4,529.4,2040.3,119.7,21.6,57.2,1.6,0,0,13.674,2.69,1.73
2019,10,6,19,34,44,NYOS1910,2.5,606,6,2,-71.7637,39.6995,183.977,182.49,14.3306,35.8017,8.122,-0.0386,1.50E-13,1027.5524,14.3034,26.7422,5.5466,168.82,8.20387,249.69697,67.61,2,2352.8,2,2160.6,9,NaN,7.825,7.976,478.3,480,2000.2,142.2,18.2,66.1,2.2,0,0,12.429,3.27,2.1
2019,10,6,19,43,1,NYOS1910,2.5,606,6,3,-71.7637,39.6995,61.331,60.853,23.0509,35.9576,8.311,0.2348,1.38E-01,1024.9106,23.0383,24.649,6.6995,204.325,6.96383,212.38771,96.204,2,2367.8,2,2056.5,9,NaN,8.042,8.069,377.7,378.9,1823.7,221.5,11.2,95.1,6,0,0,9.576,5.23,3.43
2019,10,6,19,43,1,NYOS1910,2.5,606,6,3,-71.7637,39.6995,61.331,60.853,23.0509,35.9576,8.311,0.2348,1.38E-01,1024.9106,23.0383,24.649,6.6995,204.325,6.96383,212.38771,96.204,2,2366.2,2,2057.6,9,NaN,8.038,8.064,382,383.3,1826.5,219.7,11.3,94.3,6,0,0,9.617,5.18,3.41
2019,10,6,19,45,38,NYOS1910,2.5,606,6,4,-71.7637,39.6995,40.975,40.658,23.0618,35.9342,8.315,0.2951,7.68E-01,1024.8017,23.0534,24.6269,6.7173,204.873,6.96345,212.38055,96.465,2,2363.8,2,2052.6,9,NaN,8.043,8.07,376.7,377.9,1820.1,221.3,11.2,95,6.1,0,0,9.569,5.24,3.44
2019,10,6,19,47,55,NYOS1910,2.5,606,6,5,-71.7637,39.6995,20.739,20.58,23.0521,35.9196,8.315,0.3213,4.47E+00,1024.7059,23.0478,24.6174,6.7669,206.389,6.96522,212.43659,97.153,2,2366.9,2,2051.2,9,NaN,8.05,8.078,369.7,370.9,1815.9,224.4,11,96.1,6.1,0,0,9.505,5.33,3.5
2019,10,6,19,49,43,NYOS1910,2.5,606,6,6,-71.7637,39.6995,5.023,4.985,23.0472,35.9196,8.316,0.2587,2.23E+01,1024.6393,23.0461,24.6179,6.7697,206.475,6.96582,212.45474,97.185,2,2366.7,2,2051.3,9,NaN,8.049,8.078,370.1,371.3,1816,224.3,11,96,6.1,0,0,9.509,5.34,3.5
2019,10,6,23,11,3,NYOS1910,2.4,87,7,1,-71.8673,39.9932,81.509,80.869,16.1338,35.7973,8.135,0.0192,2.53E-11,1026.6899,16.1207,26.3333,5.3001,161.382,7.91707,241.06374,66.945,2,2358.8,2,2149.7,9,NaN,7.859,7.987,471.7,473.3,1979.1,153.7,17,69.8,2.6,0,0,11.902,3.6,2.32
2019,10,6,23,13,13,NYOS1910,2.4,87,7,2,-71.8673,39.9932,59.369,58.906,18.1147,35.8436,8.171,0.1463,2.53E-11,1026.1501,18.1045,25.8924,5.6164,171.086,7.62043,232.1314,73.703,2,2361.5,2,2133.2,9,NaN,7.896,7.996,462.9,464.5,1950.9,166.5,15.7,74.3,3.2,0,0,11.35,3.91,2.54
2019,10,6,23,15,1,NYOS1910,2.4,87,7,3,-71.8673,39.9932,40.257,39.945,22.6297,35.6969,8.295,0.2343,2.58E-11,1024.7432,22.6215,24.5711,6.8139,207.83,7.02599,214.29957,96.981,2,2353.3,2,2055,9,NaN,8.026,8.059,387.4,388.6,1830.7,212.7,11.6,91.6,5.7,0,0,9.773,5.04,3.31
2019,10,6,23,17,22,NYOS1910,2.4,87,7,4,-71.8673,39.9932,23.871,23.687,21.8165,35.3161,8.298,0.1862,2.53E-11,1024.6131,21.8118,24.5107,7.0066,213.721,7.14356,217.89856,98.083,2,2333.2,2,2040.1,9,NaN,8.025,8.071,373.9,375.1,1819.8,208.8,11.5,90.5,5.4,0,0,9.836,4.97,3.25
2019,10,6,23,19,3,NYOS1910,2.4,87,7,5,-71.8673,39.9932,15.243,15.126,21.7649,35.294,8.298,0.1977,2.53E-11,1024.5732,21.7619,24.5078,6.9952,213.375,7.15103,218.12705,97.821,2,2334.6,2,2044.4,9,NaN,8.02,8.067,378.7,379.9,1825.7,207,11.7,89.6,5.3,0,0,9.893,4.94,3.23
2019,10,6,23,20,47,NYOS1910,2.4,87,7,6,-71.8673,39.9932,2.908,2.886,21.6913,35.2658,8.299,0.1937,2.53E-11,1024.5186,21.6907,24.5062,7.0341,214.561,7.1616,218.44977,98.22,2,2335.4,2,2041,9,NaN,8.027,8.076,369.9,371.2,1819.8,209.8,11.4,90.7,5.3,0,0,9.821,5.01,3.28
2019,10,6,23,20,47,NYOS1910,2.4,87,7,6,-71.8673,39.9932,2.908,2.886,21.6913,35.2658,8.299,0.1937,2.53E-11,1024.5186,21.6907,24.5062,7.0341,214.561,7.1616,218.44977,98.22,2,2334.8,2,2041.5,9,NaN,8.025,8.074,371.7,373,1820.9,209.1,11.5,90.4,5.3,0,0,9.839,5,3.26
2019,10,7,2,50,18,NYOS1910,2.3,60.45,8,1,-71.9775,40.2838,53.598,53.18,11.5229,33.5773,8.013,0.149,2.53E-11,1025.8144,11.5162,25.5742,6.3432,193.283,8.81431,268.5821,71.964,2,2251.8,2,2116.5,9,NaN,7.73,7.925,534.1,536.1,1988.1,106,22.5,50.4,1.4,0,0,14.398,2.52,1.61
2019,10,7,2,51,58,NYOS1910,2.3,60.45,8,2,-71.9775,40.2838,41.852,41.526,19.3193,34.702,8.205,0.2512,2.69E-11,1024.8945,19.3118,24.7133,6.9598,212.251,7.50205,228.78835,92.774,2,2311.4,2,2061.5,9,NaN,7.958,8.041,404.7,406.1,1868.1,180,13.4,79.3,3.9,0,0,10.707,4.28,2.78
2019,10,7,2,53,37,NYOS1910,2.3,60.45,8,3,-71.9775,40.2838,24.962,24.768,20.9443,34.4587,8.275,0.0977,2.53E-11,1024.2058,20.9395,24.0983,7.2057,219.882,7.29269,222.53688,98.807,2,2293.1,2,2018.7,9,NaN,8.009,8.068,373.4,374.6,1810.9,195.9,11.8,85.5,4.8,0,0,10.119,4.69,3.06
2019,10,7,2,55,28,NYOS1910,2.3,60.45,8,4,-71.9775,40.2838,10.727,10.644,20.9432,34.4613,8.279,0.1237,2.53E-11,1024.146,20.9412,24.0998,7.2066,219.908,7.29272,222.53757,98.819,2,2293.4,2,2015.2,9,NaN,8.015,8.075,366.5,367.7,1805.1,198.4,11.6,86.5,4.9,0,0,10.045,4.76,3.1
2019,10,7,2,56,47,NYOS1910,2.3,60.45,8,5,-71.9775,40.2838,2.178,2.161,20.9405,34.4596,8.28,0.0967,2.53E-11,1024.1082,20.94,24.0988,7.2101,220.017,7.29315,222.55086,98.861,2,2293.7,2,2016.3,9,NaN,8.014,8.074,368.1,369.3,1806.7,197.9,11.7,86.2,4.9,0,0,10.062,4.76,3.1
2019,10,7,6,23,5,NYOS1910,2.2,51,9,1,-72.0883,40.5722,44.665,44.316,9.3853,32.4692,7.794,0.1231,2.53E-11,1025.2796,9.3805,25.077,5.4942,167.497,9.29654,283.41363,59.1,2,2199.8,2,2133.7,9,NaN,7.554,7.769,773,776,2031,67.5,35.1,32.9,0.8,0,0,17.514,1.62,1.02
2019,10,7,6,25,50,NYOS1910,2.2,51,9,2,-72.0883,40.5722,24.839,24.646,18.5373,33.0148,8.128,0.313,4.08E+03,1023.7295,18.533,23.6213,6.83,208.517,7.68932,234.74947,88.824,2,2211,2,2022,9,NaN,7.869,7.963,485,486.7,1865.5,139.9,16.6,62.7,3,0,0,12.121,3.38,2.18
2019,10,7,6,27,54,NYOS1910,2.2,51,9,3,-72.0883,40.5722,10.192,10.113,18.3922,32.0309,8.179,0.4436,2.53E-11,1022.9489,18.3905,22.9044,7.514,229.558,7.75596,236.94998,96.88,2,2157.9,2,1958.5,9,NaN,7.912,8.009,422.5,424,1798.5,145.4,14.6,65.4,3.2,0,0,11.68,3.54,2.28
2019,10,7,6,29,18,NYOS1910,2.2,51,9,4,-72.0883,40.5722,2.19,2.173,19.131,31.9613,8.196,0.4675,2.53E-11,1022.6771,19.1306,22.6676,7.5347,230.244,7.65208,233.83049,98.466,2,2158.7,2,1947,9,NaN,7.939,8.026,404.7,406,1779.8,153.5,13.7,68.4,3.5,0,0,11.315,3.75,2.41
