"","Year","Variable","Val","ScaleType","ScaleName","ScaleName2","ScaleName3"
"1016",2009,"Landings_KG",1413133814,"Global","NES_LME_states","None","None"
"1017",2010,"Landings_KG",1466219276,"Global","NES_LME_states","None","None"
"1018",2011,"Landings_KG",1479516559,"Global","NES_LME_states","None","None"
"1019",2012,"Landings_KG",1484686351,"Global","NES_LME_states","None","None"
"1020",2013,"Landings_KG",1271854156,"Global","NES_LME_states","None","None"
"1021",2014,"Landings_KG",1314910229,"Global","NES_LME_states","None","None"
"1022",2015,"Landings_KG",1327464824,"Global","NES_LME_states","None","None"
"1023",2016,"Landings_KG",1274930079,"Global","NES_LME_states","None","None"
"1024",2017,"Landings_KG",1242207863,"Global","NES_LME_states","None","None"
"1025",1947,"Landings_USD",24349503.6943055,"State","Delaware","MAFMC","NES_LME_states"
"1026",1947,"Landings_USD",59106707.9632808,"State","New York","MAFMC","NES_LME_states"
"1027",1947,"Landings_USD",1067434.88320024,"State","New Hampshire","NEFMC","NES_LME_states"
"1028",1947,"Landings_USD",36425176.5057094,"State","Maryland","MAFMC","NES_LME_states"
"1029",1947,"Landings_USD",170875862.377789,"State","Massachusetts","NEFMC","NES_LME_states"
"1030",1947,"Landings_USD",43806954.2503172,"State","New Jersey","MAFMC","NES_LME_states"
"1031",1947,"Landings_USD",8301579.22233002,"State","Connecticut","NEFMC","NES_LME_states"
"1032",1947,"Landings_USD",57001992.6860213,"State","Maine","NEFMC","NES_LME_states"
"1033",1947,"Landings_USD",10975025.0018658,"State","Rhode Island","NEFMC","NES_LME_states"
"1034",1947,"Landings_USD",90446818.419285,"State","Virginia","MAFMC","NES_LME_states"
"1035",1948,"Landings_USD",14755387.8145145,"State","Delaware","MAFMC","NES_LME_states"
"1036",1948,"Landings_USD",65992252.0274485,"State","Maine","NEFMC","NES_LME_states"
"1037",1948,"Landings_USD",1065319.19317946,"State","New Hampshire","NEFMC","NES_LME_states"
"1038",1948,"Landings_USD",189236789.353296,"State","Massachusetts","NEFMC","NES_LME_states"
"1039",1948,"Landings_USD",34186067.7895612,"State","Maryland","MAFMC","NES_LME_states"
"1040",1948,"Landings_USD",59116244.5414847,"State","New York","MAFMC","NES_LME_states"
"1041",1948,"Landings_USD",45213125.3898939,"State","New Jersey","MAFMC","NES_LME_states"
"1042",1948,"Landings_USD",7271682.26242462,"State","Connecticut","NEFMC","NES_LME_states"
"1043",1948,"Landings_USD",80616269.4946974,"State","Virginia","MAFMC","NES_LME_states"
"1044",1948,"Landings_USD",13469058.0162196,"State","Rhode Island","NEFMC","NES_LME_states"
"1045",1949,"Landings_USD",36052635.1895278,"State","Maryland","MAFMC","NES_LME_states"
"1046",1949,"Landings_USD",713544.503167548,"State","New Hampshire","NEFMC","NES_LME_states"
"1047",1949,"Landings_USD",40927501.3125197,"State","New Jersey","MAFMC","NES_LME_states"
"1048",1949,"Landings_USD",12632836.0925414,"State","Delaware","MAFMC","NES_LME_states"
"1049",1949,"Landings_USD",60326764.9014735,"State","New York","MAFMC","NES_LME_states"
"1050",1949,"Landings_USD",161072810.892163,"State","Massachusetts","NEFMC","NES_LME_states"
"1051",1949,"Landings_USD",69714598.7189808,"State","Virginia","MAFMC","NES_LME_states"
"1052",1949,"Landings_USD",62264237.1635575,"State","Maine","NEFMC","NES_LME_states"
"1053",1949,"Landings_USD",9059342.69014035,"State","Connecticut","NEFMC","NES_LME_states"
"1054",1949,"Landings_USD",9360235.20352805,"State","Rhode Island","NEFMC","NES_LME_states"
"1055",1950,"Landings_USD",169423231.168831,"State","Massachusetts","NEFMC","NES_LME_states"
"1056",1950,"Landings_USD",13052371.9480519,"State","Delaware","MAFMC","NES_LME_states"
"1057",1950,"Landings_USD",909469.090909091,"State","New Hampshire","NEFMC","NES_LME_states"
"1058",1950,"Landings_USD",61044122.5974026,"State","Maine","NEFMC","NES_LME_states"
"1059",1950,"Landings_USD",64935538.7012987,"State","New York","MAFMC","NES_LME_states"
"1060",1950,"Landings_USD",36938144.4155844,"State","Maryland","MAFMC","NES_LME_states"
"1061",1950,"Landings_USD",66986397.9220779,"State","Virginia","MAFMC","NES_LME_states"
"1062",1950,"Landings_USD",11586040.5194805,"State","Rhode Island","NEFMC","NES_LME_states"
"1063",1950,"Landings_USD",42391975.0649351,"State","New Jersey","MAFMC","NES_LME_states"
"1064",1950,"Landings_USD",8783588.57142857,"State","Connecticut","NEFMC","NES_LME_states"
"1065",1950,"Landings_USD",28260384.4155844,"State","North Carolina","MAFMC","NES_LME_states"
"1066",1951,"Landings_USD",14557476.899384,"State","Delaware","MAFMC","NES_LME_states"
"1067",1951,"Landings_USD",39062714.3223819,"State","Maryland","MAFMC","NES_LME_states"
"1068",1951,"Landings_USD",57616593.9425051,"State","Virginia","MAFMC","NES_LME_states"
"1069",1951,"Landings_USD",829608.572895277,"State","New Hampshire","NEFMC","NES_LME_states"
"1070",1951,"Landings_USD",5002238.19301848,"State","Connecticut","NEFMC","NES_LME_states"
"1071",1951,"Landings_USD",58683191.7351129,"State","New York","MAFMC","NES_LME_states"
"1072",1951,"Landings_USD",60084883.2135524,"State","Maine","NEFMC","NES_LME_states"
"1073",1951,"Landings_USD",180241486.13963,"State","Massachusetts","NEFMC","NES_LME_states"
"1074",1951,"Landings_USD",24367573.1519507,"State","North Carolina","MAFMC","NES_LME_states"
"1075",1951,"Landings_USD",13460628.8501027,"State","Rhode Island","NEFMC","NES_LME_states"
"1076",1951,"Landings_USD",40838874.486653,"State","New Jersey","MAFMC","NES_LME_states"
"1077",1952,"Landings_USD",166934905.897114,"State","Massachusetts","NEFMC","NES_LME_states"
"1078",1952,"Landings_USD",39609124.2158093,"State","Maryland","MAFMC","NES_LME_states"
"1079",1952,"Landings_USD",45500966.1229611,"State","New Jersey","MAFMC","NES_LME_states"
"1080",1952,"Landings_USD",51340110.4140527,"State","New York","MAFMC","NES_LME_states"
"1081",1952,"Landings_USD",60244046.4240903,"State","Virginia","MAFMC","NES_LME_states"
"1082",1952,"Landings_USD",683518.193224592,"State","New Hampshire","NEFMC","NES_LME_states"
"1083",1952,"Landings_USD",5305245.92220828,"State","Connecticut","NEFMC","NES_LME_states"
"1084",1952,"Landings_USD",13305801.7565872,"State","Delaware","MAFMC","NES_LME_states"
"1085",1952,"Landings_USD",67364676.2860728,"State","Maine","NEFMC","NES_LME_states"
"1086",1952,"Landings_USD",27161860.727729,"State","North Carolina","MAFMC","NES_LME_states"
"1087",1952,"Landings_USD",13021535.7590966,"State","Rhode Island","NEFMC","NES_LME_states"
"1088",1953,"Landings_USD",38737988.917253,"State","Maryland","MAFMC","NES_LME_states"
"1089",1953,"Landings_USD",923815.453583214,"State","New Hampshire","NEFMC","NES_LME_states"
"1090",1953,"Landings_USD",59753585.7045016,"State","Virginia","MAFMC","NES_LME_states"
"1091",1953,"Landings_USD",141382825.477866,"State","Massachusetts","NEFMC","NES_LME_states"
"1092",1953,"Landings_USD",23032793.7239275,"State","Delaware","MAFMC","NES_LME_states"
"1093",1953,"Landings_USD",36345475.3751323,"State","New York","MAFMC","NES_LME_states"
"1094",1953,"Landings_USD",30877499.5330303,"State","North Carolina","MAFMC","NES_LME_states"
"1095",1953,"Landings_USD",4764480.41840483,"State","Connecticut","NEFMC","NES_LME_states"
"1096",1953,"Landings_USD",54021069.671876,"State","New Jersey","MAFMC","NES_LME_states"
"1097",1953,"Landings_USD",62589492.5596165,"State","Maine","NEFMC","NES_LME_states"
"1098",1953,"Landings_USD",14903124.3384596,"State","Rhode Island","NEFMC","NES_LME_states"
"1099",1954,"Landings_USD",131072410.199144,"State","Massachusetts","NEFMC","NES_LME_states"
"1100",1954,"Landings_USD",62741931.8816304,"State","Maine","NEFMC","NES_LME_states"
"1101",1954,"Landings_USD",3424466.77833612,"State","Connecticut","NEFMC","NES_LME_states"
"1102",1954,"Landings_USD",44100003.7223153,"State","Maryland","MAFMC","NES_LME_states"
"1103",1954,"Landings_USD",53998898.1946771,"State","New Jersey","MAFMC","NES_LME_states"
"1104",1954,"Landings_USD",31353087.6605248,"State","New York","MAFMC","NES_LME_states"
"1105",1954,"Landings_USD",29152853.1546622,"State","Delaware","MAFMC","NES_LME_states"
"1106",1954,"Landings_USD",25819594.2676345,"State","North Carolina","MAFMC","NES_LME_states"
"1107",1954,"Landings_USD",16014528.1965382,"State","Rhode Island","NEFMC","NES_LME_states"
"1108",1954,"Landings_USD",74411851.8518519,"State","Virginia","MAFMC","NES_LME_states"
"1109",1954,"Landings_USD",1157733.10999442,"State","New Hampshire","NEFMC","NES_LME_states"
"1110",1955,"Landings_USD",41599113.0461826,"State","Maryland","MAFMC","NES_LME_states"
"1111",1955,"Landings_USD",27184584.6680143,"State","North Carolina","MAFMC","NES_LME_states"
"1112",1955,"Landings_USD",130829217.229047,"State","Massachusetts","NEFMC","NES_LME_states"
"1113",1955,"Landings_USD",36646969.9891152,"State","New York","MAFMC","NES_LME_states"
"1114",1955,"Landings_USD",17681424.3508008,"State","Rhode Island","NEFMC","NES_LME_states"
"1115",1955,"Landings_USD",76333278.1837972,"State","Virginia","MAFMC","NES_LME_states"
"1116",1955,"Landings_USD",48789488.4154875,"State","New Jersey","MAFMC","NES_LME_states"
"1117",1955,"Landings_USD",60021372.7258591,"State","Maine","NEFMC","NES_LME_states"
"1118",1955,"Landings_USD",3805319.23495568,"State","Connecticut","NEFMC","NES_LME_states"
"1119",1955,"Landings_USD",23755010.4182864,"State","Delaware","MAFMC","NES_LME_states"
"1120",1955,"Landings_USD",1288987.71575183,"State","New Hampshire","NEFMC","NES_LME_states"
"1121",1956,"Landings_USD",49652045.7261945,"State","Maryland","MAFMC","NES_LME_states"
"1122",1956,"Landings_USD",133067109.626406,"State","Massachusetts","NEFMC","NES_LME_states"
"1123",1956,"Landings_USD",62394468.7241411,"State","Maine","NEFMC","NES_LME_states"
"1124",1956,"Landings_USD",70872984.1551993,"State","Virginia","MAFMC","NES_LME_states"
"1125",1956,"Landings_USD",56095014.864078,"State","New Jersey","MAFMC","NES_LME_states"
"1126",1956,"Landings_USD",29844215.8815777,"State","North Carolina","MAFMC","NES_LME_states"
"1127",1956,"Landings_USD",22823232.0941494,"State","Delaware","MAFMC","NES_LME_states"
"1128",1956,"Landings_USD",17476312.4827607,"State","Rhode Island","NEFMC","NES_LME_states"
"1129",1956,"Landings_USD",35207493.9471023,"State","New York","MAFMC","NES_LME_states"
"1130",1956,"Landings_USD",1403855.46599651,"State","New Hampshire","NEFMC","NES_LME_states"
"1131",1956,"Landings_USD",3645353.51987496,"State","Connecticut","NEFMC","NES_LME_states"
"1132",1957,"Landings_USD",59648476.4050273,"State","Maine","NEFMC","NES_LME_states"
"1133",1957,"Landings_USD",134938438.463363,"State","Massachusetts","NEFMC","NES_LME_states"
"1134",1957,"Landings_USD",28895278.6341001,"State","North Carolina","MAFMC","NES_LME_states"
"1135",1957,"Landings_USD",23545649.7510078,"State","Delaware","MAFMC","NES_LME_states"
"1136",1957,"Landings_USD",72052558.6910126,"State","Virginia","MAFMC","NES_LME_states"
"1137",1957,"Landings_USD",44266227.1757173,"State","Maryland","MAFMC","NES_LME_states"
"1138",1957,"Landings_USD",16379217.4531658,"State","Rhode Island","NEFMC","NES_LME_states"
"1139",1957,"Landings_USD",45452930.9935973,"State","New Jersey","MAFMC","NES_LME_states"
"1140",1957,"Landings_USD",32912027.5077069,"State","New York","MAFMC","NES_LME_states"
"1141",1957,"Landings_USD",1374081.10030828,"State","New Hampshire","NEFMC","NES_LME_states"
"1142",1957,"Landings_USD",3961974.15224093,"State","Connecticut","NEFMC","NES_LME_states"
"1143",1958,"Landings_USD",26646073.2319589,"State","North Carolina","MAFMC","NES_LME_states"
"1144",1958,"Landings_USD",141729542.660934,"State","Massachusetts","NEFMC","NES_LME_states"
"1145",1958,"Landings_USD",28640181.2043743,"State","New York","MAFMC","NES_LME_states"
"1146",1958,"Landings_USD",85681274.20146,"State","Virginia","MAFMC","NES_LME_states"
"1147",1958,"Landings_USD",20685455.7520847,"State","Delaware","MAFMC","NES_LME_states"
"1148",1958,"Landings_USD",31234348.0393571,"State","New Jersey","MAFMC","NES_LME_states"
"1149",1958,"Landings_USD",41388054.3613123,"State","Maryland","MAFMC","NES_LME_states"
"1150",1958,"Landings_USD",3500169.08561041,"State","Connecticut","NEFMC","NES_LME_states"
"1151",1958,"Landings_USD",14324867.1264102,"State","Rhode Island","NEFMC","NES_LME_states"
"1152",1958,"Landings_USD",65872095.1034423,"State","Maine","NEFMC","NES_LME_states"
"1153",1958,"Landings_USD",1298265.8625963,"State","New Hampshire","NEFMC","NES_LME_states"
"1154",1959,"Landings_USD",140205276.157804,"State","Massachusetts","NEFMC","NES_LME_states"
"1155",1959,"Landings_USD",30755780.4459691,"State","New York","MAFMC","NES_LME_states"
"1156",1959,"Landings_USD",43551993.1389365,"State","Maryland","MAFMC","NES_LME_states"
"1157",1959,"Landings_USD",34625663.8078902,"State","New Jersey","MAFMC","NES_LME_states"
"1158",1959,"Landings_USD",28276106.3464837,"State","North Carolina","MAFMC","NES_LME_states"
"1159",1959,"Landings_USD",67141475.1286449,"State","Maine","NEFMC","NES_LME_states"
"1160",1959,"Landings_USD",13019825.0428816,"State","Delaware","MAFMC","NES_LME_states"
"1161",1959,"Landings_USD",1420291.59519726,"State","New Hampshire","NEFMC","NES_LME_states"
"1162",1959,"Landings_USD",88337307.0325901,"State","Virginia","MAFMC","NES_LME_states"
"1163",1959,"Landings_USD",3760758.14751286,"State","Connecticut","NEFMC","NES_LME_states"
"1164",1959,"Landings_USD",14698607.2041166,"State","Rhode Island","NEFMC","NES_LME_states"
"1165",1960,"Landings_USD",70727216.4948454,"State","Virginia","MAFMC","NES_LME_states"
"1166",1960,"Landings_USD",121505546.729762,"State","Massachusetts","NEFMC","NES_LME_states"
"1167",1960,"Landings_USD",13000381.9503127,"State","Rhode Island","NEFMC","NES_LME_states"
"1168",1960,"Landings_USD",11386597.9381443,"State","Delaware","MAFMC","NES_LME_states"
"1169",1960,"Landings_USD",30034662.8358966,"State","New York","MAFMC","NES_LME_states"
"1170",1960,"Landings_USD",1454791.27936454,"State","New Hampshire","NEFMC","NES_LME_states"
"1171",1960,"Landings_USD",47104133.851614,"State","Maryland","MAFMC","NES_LME_states"
"1172",1960,"Landings_USD",67843488.2541829,"State","Maine","NEFMC","NES_LME_states"
"1173",1960,"Landings_USD",3990197.73533885,"State","Connecticut","NEFMC","NES_LME_states"
"1174",1960,"Landings_USD",23727831.6714551,"State","North Carolina","MAFMC","NES_LME_states"
"1175",1960,"Landings_USD",32471678.2153118,"State","New Jersey","MAFMC","NES_LME_states"
"1176",1961,"Landings_USD",11094585.5860877,"State","Rhode Island","NEFMC","NES_LME_states"
"1177",1961,"Landings_USD",1423519.31330472,"State","New Hampshire","NEFMC","NES_LME_states"
"1178",1961,"Landings_USD",42732246.808985,"State","Maryland","MAFMC","NES_LME_states"
"1179",1961,"Landings_USD",123404669.75085,"State","Massachusetts","NEFMC","NES_LME_states"
"1180",1961,"Landings_USD",3965949.50114263,"State","Connecticut","NEFMC","NES_LME_states"
"1181",1961,"Landings_USD",63645974.025974,"State","Maine","NEFMC","NES_LME_states"
"1182",1961,"Landings_USD",36893070.6203668,"State","New Jersey","MAFMC","NES_LME_states"
"1183",1961,"Landings_USD",12517773.8141687,"State","Delaware","MAFMC","NES_LME_states"
"1184",1961,"Landings_USD",31165864.7789978,"State","New York","MAFMC","NES_LME_states"
"1185",1961,"Landings_USD",81317494.0081378,"State","Virginia","MAFMC","NES_LME_states"
"1186",1961,"Landings_USD",22301492.6704197,"State","North Carolina","MAFMC","NES_LME_states"
"1187",1962,"Landings_USD",67314708.0211547,"State","Maine","NEFMC","NES_LME_states"
"1188",1962,"Landings_USD",4018743.9400617,"State","Connecticut","NEFMC","NES_LME_states"
"1189",1962,"Landings_USD",133093377.038343,"State","Massachusetts","NEFMC","NES_LME_states"
"1190",1962,"Landings_USD",39421523.7990304,"State","Maryland","MAFMC","NES_LME_states"
"1191",1962,"Landings_USD",1325731.59982371,"State","New Hampshire","NEFMC","NES_LME_states"
"1192",1962,"Landings_USD",39084486.557955,"State","New Jersey","MAFMC","NES_LME_states"
"1193",1962,"Landings_USD",10524380.7844866,"State","Delaware","MAFMC","NES_LME_states"
"1194",1962,"Landings_USD",33718919.1273689,"State","New York","MAFMC","NES_LME_states"
"1195",1962,"Landings_USD",11660258.9246364,"State","Rhode Island","NEFMC","NES_LME_states"
"1196",1962,"Landings_USD",22329198.9863376,"State","North Carolina","MAFMC","NES_LME_states"
"1197",1962,"Landings_USD",71673302.1154694,"State","Virginia","MAFMC","NES_LME_states"
"1198",1963,"Landings_USD",35084660.5005441,"State","Maryland","MAFMC","NES_LME_states"
"1199",1963,"Landings_USD",23004026.1153428,"State","North Carolina","MAFMC","NES_LME_states"
"1200",1963,"Landings_USD",134605299.238302,"State","Massachusetts","NEFMC","NES_LME_states"
"1201",1963,"Landings_USD",31724418.9336235,"State","New York","MAFMC","NES_LME_states"
"1202",1963,"Landings_USD",4216739.93471164,"State","Delaware","MAFMC","NES_LME_states"
"1203",1963,"Landings_USD",1447393.90642002,"State","New Hampshire","NEFMC","NES_LME_states"
"1204",1963,"Landings_USD",4070748.6398259,"State","Connecticut","NEFMC","NES_LME_states"
"1205",1963,"Landings_USD",33738731.2295974,"State","New Jersey","MAFMC","NES_LME_states"
"1206",1963,"Landings_USD",62204092.491839,"State","Virginia","MAFMC","NES_LME_states"
"1207",1963,"Landings_USD",13544304.6789989,"State","Rhode Island","NEFMC","NES_LME_states"
"1208",1963,"Landings_USD",69256815.0163221,"State","Maine","NEFMC","NES_LME_states"
"1209",1964,"Landings_USD",129464615.79767,"State","Massachusetts","NEFMC","NES_LME_states"
"1210",1964,"Landings_USD",37789889.9210653,"State","Maryland","MAFMC","NES_LME_states"
"1211",1964,"Landings_USD",78029218.7080492,"State","Virginia","MAFMC","NES_LME_states"
"1212",1964,"Landings_USD",2203697.57826344,"State","Delaware","MAFMC","NES_LME_states"
"1213",1964,"Landings_USD",3585740.21371422,"State","Connecticut","NEFMC","NES_LME_states"
"1214",1964,"Landings_USD",34765014.2297159,"State","New York","MAFMC","NES_LME_states"
"1215",1964,"Landings_USD",25848849.2724051,"State","North Carolina","MAFMC","NES_LME_states"
"1216",1964,"Landings_USD",12048411.1045481,"State","Rhode Island","NEFMC","NES_LME_states"
"1217",1964,"Landings_USD",70745554.4219514,"State","Maine","NEFMC","NES_LME_states"
"1218",1964,"Landings_USD",1934768.83423723,"State","New Hampshire","NEFMC","NES_LME_states"
"1219",1964,"Landings_USD",30357986.3609515,"State","New Jersey","MAFMC","NES_LME_states"
"1220",1965,"Landings_USD",29311267.1142359,"State","North Carolina","MAFMC","NES_LME_states"
"1221",1965,"Landings_USD",4780750.64756568,"State","Connecticut","NEFMC","NES_LME_states"
"1222",1965,"Landings_USD",2884643.4424063,"State","Delaware","MAFMC","NES_LME_states"
"1223",1965,"Landings_USD",146365383.517471,"State","Massachusetts","NEFMC","NES_LME_states"
"1224",1965,"Landings_USD",14667610.0861659,"State","Rhode Island","NEFMC","NES_LME_states"
"1225",1965,"Landings_USD",36109631.5483428,"State","New Jersey","MAFMC","NES_LME_states"
"1226",1965,"Landings_USD",41929755.2466036,"State","Maryland","MAFMC","NES_LME_states"
"1227",1965,"Landings_USD",69531141.3014749,"State","Maine","NEFMC","NES_LME_states"
"1228",1965,"Landings_USD",85538600.2008775,"State","Virginia","MAFMC","NES_LME_states"
"1229",1965,"Landings_USD",2019532.69545911,"State","New Hampshire","NEFMC","NES_LME_states"
"1230",1965,"Landings_USD",39289444.4150764,"State","New York","MAFMC","NES_LME_states"
"1231",1966,"Landings_USD",142204921.339664,"State","Massachusetts","NEFMC","NES_LME_states"
"1232",1966,"Landings_USD",43975369.6907481,"State","Maryland","MAFMC","NES_LME_states"
"1233",1966,"Landings_USD",64547093.0322084,"State","Virginia","MAFMC","NES_LME_states"
"1234",1966,"Landings_USD",34950301.0393943,"State","New York","MAFMC","NES_LME_states"
"1235",1966,"Landings_USD",1049529.57782625,"State","Delaware","MAFMC","NES_LME_states"
"1236",1966,"Landings_USD",29475501.6040036,"State","North Carolina","MAFMC","NES_LME_states"
"1237",1966,"Landings_USD",5401253.43256769,"State","Connecticut","NEFMC","NES_LME_states"
"1238",1966,"Landings_USD",30447047.3501861,"State","New Jersey","MAFMC","NES_LME_states"
"1239",1966,"Landings_USD",2050547.92762736,"State","New Hampshire","NEFMC","NES_LME_states"
"1240",1966,"Landings_USD",16394472.9885795,"State","Rhode Island","NEFMC","NES_LME_states"
"1241",1966,"Landings_USD",74926182.9847299,"State","Maine","NEFMC","NES_LME_states"
"1242",1967,"Landings_USD",117058085.393258,"State","Massachusetts","NEFMC","NES_LME_states"
"1243",1967,"Landings_USD",24952230.7116105,"State","North Carolina","MAFMC","NES_LME_states"
"1244",1967,"Landings_USD",52001800.7490637,"State","Maryland","MAFMC","NES_LME_states"
"1245",1967,"Landings_USD",5298468.91385768,"State","Connecticut","NEFMC","NES_LME_states"
"1246",1967,"Landings_USD",54212008.988764,"State","Virginia","MAFMC","NES_LME_states"
"1247",1967,"Landings_USD",776155.805243446,"State","Delaware","MAFMC","NES_LME_states"
"1248",1967,"Landings_USD",17270837.4531835,"State","Rhode Island","NEFMC","NES_LME_states"
"1249",1967,"Landings_USD",37700539.3258427,"State","New York","MAFMC","NES_LME_states"
"1250",1967,"Landings_USD",2046022.47191011,"State","New Hampshire","NEFMC","NES_LME_states"
"1251",1967,"Landings_USD",32106951.3108614,"State","New Jersey","MAFMC","NES_LME_states"
"1252",1967,"Landings_USD",68832964.7940075,"State","Maine","NEFMC","NES_LME_states"
"1253",1968,"Landings_USD",46014199.760479,"State","Maryland","MAFMC","NES_LME_states"
"1254",1968,"Landings_USD",27893291.497006,"State","North Carolina","MAFMC","NES_LME_states"
"1255",1968,"Landings_USD",4398061.79640719,"State","Connecticut","NEFMC","NES_LME_states"
"1256",1968,"Landings_USD",59066302.2754491,"State","Virginia","MAFMC","NES_LME_states"
"1257",1968,"Landings_USD",656763.592814371,"State","Delaware","MAFMC","NES_LME_states"
"1258",1968,"Landings_USD",41176811.497006,"State","New York","MAFMC","NES_LME_states"
"1259",1968,"Landings_USD",17998830.1796407,"State","Rhode Island","NEFMC","NES_LME_states"
"1260",1968,"Landings_USD",119524978.203593,"State","Massachusetts","NEFMC","NES_LME_states"
"1261",1968,"Landings_USD",30493905.6287425,"State","New Jersey","MAFMC","NES_LME_states"
"1262",1968,"Landings_USD",1913027.06586826,"State","New Hampshire","NEFMC","NES_LME_states"
"1263",1968,"Landings_USD",73619839.0419162,"State","Maine","NEFMC","NES_LME_states"
"1264",1969,"Landings_USD",34144718.7641981,"State","North Carolina","MAFMC","NES_LME_states"
"1265",1969,"Landings_USD",4536043.61653794,"State","Connecticut","NEFMC","NES_LME_states"
"1266",1969,"Landings_USD",22826625.1703771,"State","Rhode Island","NEFMC","NES_LME_states"
"1267",1969,"Landings_USD",49569824.6251704,"State","Maryland","MAFMC","NES_LME_states"
"1268",1969,"Landings_USD",48868931.3948205,"State","Virginia","MAFMC","NES_LME_states"
"1269",1969,"Landings_USD",29928378.9186733,"State","New Jersey","MAFMC","NES_LME_states"
"1270",1969,"Landings_USD",1415593.82099046,"State","Delaware","MAFMC","NES_LME_states"
"1271",1969,"Landings_USD",38274152.6578828,"State","New York","MAFMC","NES_LME_states"
"1272",1969,"Landings_USD",1999930.03180373,"State","New Hampshire","NEFMC","NES_LME_states"
"1273",1969,"Landings_USD",75055902.7714675,"State","Maine","NEFMC","NES_LME_states"
"1274",1969,"Landings_USD",115237112.221717,"State","Massachusetts","NEFMC","NES_LME_states"
"1275",1970,"Landings_USD",47799169.2769792,"State","Maryland","MAFMC","NES_LME_states"
"1276",1970,"Landings_USD",24112881.3559322,"State","North Carolina","MAFMC","NES_LME_states"
"1277",1970,"Landings_USD",27976472.0017164,"State","Rhode Island","NEFMC","NES_LME_states"
"1278",1970,"Landings_USD",56582036.4728599,"State","Virginia","MAFMC","NES_LME_states"
"1279",1970,"Landings_USD",121036840.163055,"State","Massachusetts","NEFMC","NES_LME_states"
"1280",1970,"Landings_USD",41493165.415147,"State","New York","MAFMC","NES_LME_states"
"1281",1970,"Landings_USD",2131759.70821712,"State","New Hampshire","NEFMC","NES_LME_states"
"1282",1970,"Landings_USD",4254493.02724737,"State","Connecticut","NEFMC","NES_LME_states"
"1283",1970,"Landings_USD",78966807.122935,"State","Maine","NEFMC","NES_LME_states"
"1284",1970,"Landings_USD",3327923.62154044,"State","Delaware","MAFMC","NES_LME_states"
"1285",1970,"Landings_USD",32195685.9043124,"State","New Jersey","MAFMC","NES_LME_states"
"1286",1971,"Landings_USD",31004277.4804446,"State","Rhode Island","NEFMC","NES_LME_states"
"1287",1971,"Landings_USD",48578865.3766982,"State","Maryland","MAFMC","NES_LME_states"
"1288",1971,"Landings_USD",4327057.22519555,"State","Connecticut","NEFMC","NES_LME_states"
"1289",1971,"Landings_USD",119426413.338823,"State","Massachusetts","NEFMC","NES_LME_states"
"1290",1971,"Landings_USD",45869866.6117744,"State","New York","MAFMC","NES_LME_states"
"1291",1971,"Landings_USD",4078221.49032524,"State","Delaware","MAFMC","NES_LME_states"
"1292",1971,"Landings_USD",2134839.02840675,"State","New Hampshire","NEFMC","NES_LME_states"
"1293",1971,"Landings_USD",53901087.6904076,"State","Virginia","MAFMC","NES_LME_states"
"1294",1971,"Landings_USD",76893062.9888843,"State","Maine","NEFMC","NES_LME_states"
"1295",1971,"Landings_USD",27733047.3445862,"State","North Carolina","MAFMC","NES_LME_states"
"1296",1971,"Landings_USD",30132560.724578,"State","New Jersey","MAFMC","NES_LME_states"
"1297",1972,"Landings_USD",5912912.09886386,"State","Delaware","MAFMC","NES_LME_states"
"1298",1972,"Landings_USD",3590116.80287024,"State","Connecticut","NEFMC","NES_LME_states"
"1299",1972,"Landings_USD",46082384.692047,"State","Maryland","MAFMC","NES_LME_states"
"1300",1972,"Landings_USD",28315809.4478772,"State","North Carolina","MAFMC","NES_LME_states"
"1301",1972,"Landings_USD",2314923.6595575,"State","New Hampshire","NEFMC","NES_LME_states"
"1302",1972,"Landings_USD",30119086.3065577,"State","Rhode Island","NEFMC","NES_LME_states"
"1303",1972,"Landings_USD",64158374.3272872,"State","Virginia","MAFMC","NES_LME_states"
"1304",1972,"Landings_USD",52664261.5108631,"State","New York","MAFMC","NES_LME_states"
"1305",1972,"Landings_USD",34496438.5090692,"State","New Jersey","MAFMC","NES_LME_states"
"1306",1972,"Landings_USD",135758425.353797,"State","Massachusetts","NEFMC","NES_LME_states"
"1307",1972,"Landings_USD",83283004.1857684,"State","Maine","NEFMC","NES_LME_states"
"1308",1973,"Landings_USD",126563311.198649,"State","Massachusetts","NEFMC","NES_LME_states"
"1309",1973,"Landings_USD",48386093.4158694,"State","Maryland","MAFMC","NES_LME_states"
"1310",1973,"Landings_USD",4919367.47326956,"State","Delaware","MAFMC","NES_LME_states"
"1311",1973,"Landings_USD",2355754.64265616,"State","New Hampshire","NEFMC","NES_LME_states"
"1312",1973,"Landings_USD",4272628.02476083,"State","Connecticut","NEFMC","NES_LME_states"
"1313",1973,"Landings_USD",49304060.7765898,"State","New York","MAFMC","NES_LME_states"
"1314",1973,"Landings_USD",41518822.7349465,"State","New Jersey","MAFMC","NES_LME_states"
"1315",1973,"Landings_USD",33658530.1069218,"State","Rhode Island","NEFMC","NES_LME_states"
"1316",1973,"Landings_USD",36164085.5374226,"State","North Carolina","MAFMC","NES_LME_states"
"1317",1973,"Landings_USD",96929015.1941474,"State","Maine","NEFMC","NES_LME_states"
"1318",1973,"Landings_USD",91969278.5593697,"State","Virginia","MAFMC","NES_LME_states"
