#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 10 12 50 272  8.1  9.8  1.02  4.76  4.11 999 1013.6   5.3  12.6   2.7 99.0 99.00
2012 01 10 13 50 282  8.6 11.4  0.98  4.55  3.96 999 1014.4   5.6  12.9   2.9 99.0 99.00
2012 01 10 14 50 278  8.9 11.7  1.06  4.76  4.05 999 1014.7   6.1  12.8   2.6 99.0 99.00
2012 01 10 15 50 281  9.7 11.3  1.11  4.76  4.05 999 1014.2   6.6  12.8   2.8 99.0 99.00
2012 01 10 16 50 289  9.5 11.3  1.37  5.00  4.41 999 1013.0   6.6  12.8   2.4 99.0 99.00
2012 01 10 17 50 285  9.2 11.1  1.27  5.00  4.41 999 1012.4   7.3  13.1   2.5 99.0 99.00
2012 01 10 18 50 277  9.5 12.3  1.31  5.56  4.50 999 1012.1   7.8  13.4   3.1 99.0 99.00
2012 01 10 19 50 277 10.2 12.6  1.49  5.26  4.66 999 1012.4   8.0  13.3   2.5 99.0 99.00
2012 01 10 20 50 276 10.9 13.2  1.72  6.25  4.87 999 1012.8   8.1  13.2   3.4 99.0 99.00
2012 01 10 21 50 285 11.4 14.1  2.00  6.25  5.09 999 1013.0   8.5  13.2   3.1 99.0 99.00
2012 01 10 22 50 298 11.3 13.3  1.74  5.88  4.95 999 1013.9   9.1  13.0   2.2 99.0 99.00
2012 01 10 23 50 307 10.8 13.1  1.79  5.88  5.02 999 1014.6   9.4  12.9   1.1 99.0 99.00
2012 01 11 00 50 303 10.4 12.8  1.91  5.88  4.96 999 1015.3   9.1  13.0   0.2 99.0 99.00
2012 01 11 01 50 307  9.0 10.4  1.69  6.25  4.84 999 1015.5   8.8  13.0   0.2 99.0 99.00
2012 01 11 02 50 314  8.9 10.6  1.69  5.88  4.87 999 1015.5   8.7  13.0   0.1 99.0 99.00
2012 01 11 03 50 322  7.9  9.9  1.64  5.88  4.78 999 1015.9   8.6  13.1   0.3 99.0 99.00
2012 01 11 04 50 319  7.0  9.1  1.65  5.88  4.90 999 1016.3   8.3  13.2   0.5 99.0 99.00
2012 01 11 05 50 315  5.7  7.8  1.48  6.25  4.85 999 1017.0   8.2  13.5   0.5 99.0 99.00
2012 01 11 06 50 322  5.0  7.5  1.26  5.88  4.59 999 1017.2   8.0  13.7  -0.3 99.0 99.00
2012 01 11 07 50 332  4.9  6.8  1.09  5.56  4.41 999 1017.5   8.0  13.8   0.0 99.0 99.00
2012 01 11 08 50 316  4.8  6.8  1.08  5.88  4.32 999 1017.3   8.0  13.8   0.2 99.0 99.00
2012 01 11 09 50 316  4.2  6.2  0.91  5.56  4.22 999 1017.6   7.8  13.7  -0.2 99.0 99.00
2012 01 11 10 50 327  3.7  4.9  0.79  5.26  4.03 999 1017.9   7.7  13.7   0.0 99.0 99.00
2012 01 11 11 50 348  2.2  3.3  0.73  5.26  4.03 999 1018.4   7.6  13.8   0.0 99.0 99.00
2012 01 11 12 50 350  2.3  4.8  0.69  4.35  4.06 999 1018.4   7.6  13.7  -0.3 99.0 99.00
2012 01 11 13 50 357  2.3  3.9  0.62  4.17  3.86 999 1019.2   7.8  13.8  -0.2 99.0 99.00
2012 01 11 14 50 317  1.7  2.7  0.52  4.55  3.79 999 1019.8   8.1  13.9   0.2 99.0 99.00
2012 01 11 15 50  98  0.4  0.9  0.56  3.85  3.90 999 1019.8   9.2  14.0   0.2 99.0 99.00
2012 01 11 16 50  80  2.2  3.2  0.47  3.85  3.82 999 1018.7   8.2  14.1   0.8 99.0 99.00
2012 01 11 17 50 108  2.0  3.2  0.48  3.70  3.98 999 1018.5   8.1  14.0   0.7 99.0 99.00
2012 01 11 18 50  82  2.8  3.7  0.45  4.55  3.98 999 1017.9   8.1  14.0   0.7 99.0 99.00
2012 01 11 19 50  89  3.2  5.0  0.44  4.35  4.08 999 1017.6   8.5  14.0   1.5 99.0 99.00
2012 01 11 20 50  98  4.0  5.4  0.42 10.00  4.52 999 1017.3   8.7  13.9   2.0 99.0 99.00
2012 01 11 21 50 107  4.7  6.1  0.45 10.00  4.71 999 1016.8   9.4  13.9   3.3 99.0 99.00
2012 01 11 22 50 115  6.6  8.1  0.50  9.09  4.07 999 1015.7  10.1  13.9   4.5 99.0 99.00
2012 01 11 23 50 117  7.7  9.3  0.59 10.00  3.87 999 1015.2  10.5  13.9   5.3 99.0 99.00
2012 01 12 00 50 116  8.7 10.2  0.75  3.57  3.74 999 1014.8  10.9  13.9   5.8 99.0 99.00
2012 01 12 01 50 112  9.8 12.3  0.99  4.35  4.07 999 1013.5  11.5  13.8   7.1 99.0 99.00
2012 01 12 02 50 108 11.6 14.0  1.24  4.76  4.17 999 1011.7  12.2  13.9   8.4 99.0 99.00
2012 01 12 03 50 109 12.5 15.0  1.53  5.56  4.61 999 1010.3  12.3  13.9   9.9 99.0 99.00
2012 01 12 04 50 108 14.1 16.9  1.92  5.88  5.00 999 1008.1  12.4  13.8  10.8 99.0 99.00
2012 01 12 05 50 114 14.1 17.0  2.32  7.14  5.43 999 1007.5  12.4  13.3  11.3 99.0 99.00
2012 01 12 06 50 108 14.8 17.9  2.59  7.14  5.83 999 1004.6  12.8  13.4  11.6 99.0 99.00
2012 01 12 07 50 112 15.1 19.2  3.05  7.69  6.22 999 1003.2  13.2  13.3  12.2 99.0 99.00
2012 01 12 08 50 106 13.3 16.4  3.12  7.69  6.25 999 1000.4  13.5  13.0  12.8 99.0 99.00
2012 01 12 09 50 149  9.0 11.7  2.75  8.33  6.00 999  999.2  14.7  12.8  14.0 99.0 99.00
2012 01 12 10 50 148  8.8 11.0  3.27  7.69  6.35 999  998.1  15.2  12.6  14.0 99.0 99.00
2012 01 12 11 50 159  6.2  7.7  3.64  8.33  6.66 999  997.2  14.4  12.5  13.7 99.0 99.00
2012 01 12 12 50 148  5.3  6.5  3.27  7.69  6.63 999  996.2  14.5  12.4  13.7 99.0 99.00
2012 01 12 13 50 221  8.7 11.1  3.54  8.33  6.84 999  996.8  13.9  12.2  13.1 99.0 99.00
2012 01 12 14 50 228 10.9 13.2  3.10  8.33  6.53 999  997.1  12.6  12.4  10.9 99.0 99.00
2012 01 12 15 50 230 11.4 14.0  3.74  9.09  7.05 999  997.3  12.1  12.3  10.4 99.0 99.00
2012 01 12 16 50 240 12.3 15.0  3.83 10.00  7.15 999  996.8  11.6  12.3   9.8 99.0 99.00
2012 01 12 17 50 242 12.2 16.1  4.13 10.00  7.42 999  997.6  11.1  12.3   9.3 99.0 99.00
2012 01 12 18 50 246 12.9 15.6  3.88 10.00  7.08 999  998.4  10.5  12.5   8.7 99.0 99.00
2012 01 12 19 50 245 11.7 14.2  4.12 10.00  7.21 999  998.9  10.7  12.7   8.5 99.0 99.00
2012 01 12 20 50 239 10.2 13.0  3.67 10.00  7.06 999  999.9  11.0  12.8   8.9 99.0 99.00
2012 01 12 21 50 244  9.6 11.7  3.88 10.00  7.26 999 1001.0  11.2  12.8   9.3 99.0 99.00
2012 01 12 22 50 238  8.1 10.4  3.69 10.00  7.31 999 1001.6  11.5  12.8   9.9 99.0 99.00
2012 01 12 23 50 237  8.0  9.8  3.29 10.00  6.95 999 1002.1  11.7  12.7  10.2 99.0 99.00
2012 01 13 00 50 226  7.0  8.3  3.37 10.00  7.26 999 1002.0  11.8  12.7  10.2 99.0 99.00
2012 01 13 01 50 230  6.5  7.8  2.95 10.00  7.02 999 1001.8  12.1  12.6  10.3 99.0 99.00
2012 01 13 02 50 218  6.5  7.7  2.73  9.09  6.91 999 1001.5  12.2  12.6  10.3 99.0 99.00
2012 01 13 03 50 215  8.5 10.2  2.98  9.09  7.19 999 1001.1  12.5  12.5  10.6 99.0 99.00
2012 01 13 04 50 211  9.0 11.3  2.91 10.00  6.94 999 1000.4  12.7  12.2  10.5 99.0 99.00
2012 01 13 05 50 216 10.9 12.9  2.94 10.00  6.75 999 1000.2  12.8  11.9  10.1 99.0 99.00
2012 01 13 06 50 213 10.2 12.7  2.67 10.00  6.33 999  999.9  12.9  12.0  10.1 99.0 99.00
2012 01 13 07 50 212 10.6 13.3  2.95 10.00  6.61 999  999.3  12.8  11.8  10.1 99.0 99.00
2012 01 13 08 50 193  9.3 11.8  2.73  9.09  6.50 999  998.2  13.3  11.7  10.7 99.0 99.00
2012 01 13 09 50 188  9.7 11.4  2.88  9.09  6.69 999  996.9  13.8  11.6  11.1 99.0 99.00
2012 01 13 10 50 205 12.1 14.6  3.14  9.09  6.88 999  995.3  14.7  11.5  11.4 99.0 99.00
2012 01 13 11 50 217 13.9 18.1  3.09 10.00  6.82 999  994.8  14.2  11.5  10.9 99.0 99.00
2012 01 13 12 50 227 14.1 16.9  3.42 10.00  6.67 999  994.9  13.3  11.6   9.5 99.0 99.00
2012 01 13 13 50 265 15.9 19.3  3.21  9.09  6.39 999  996.4   9.6  11.8   6.4 99.0 99.00
2012 01 13 14 50 254 16.8 20.0  4.20 10.00  6.91 999  997.6   8.2  11.9   2.3 99.0 99.00
2012 01 13 15 50 245 16.9 20.7  4.36  9.09  6.86 999  998.4   7.2  12.1   0.7 99.0 99.00
2012 01 13 16 50 259 15.0 17.8  4.50  9.09  7.03 999  998.8   6.4  12.4   0.9 99.0 99.00
2012 01 13 17 50 266 15.9 19.5  4.77 10.00  7.22 999  999.3   5.3  13.0  -0.6 99.0 99.00
2012 01 13 18 50 260 15.8 19.8  4.75 10.00  7.34 999 1000.2   5.4  13.2  -0.1 99.0 99.00
2012 01 13 19 50 259 16.6 20.0  5.13 10.00  7.54 999 1001.2   5.4  13.4  -0.4 99.0 99.00
2012 01 13 20 50 255 16.7 20.3  5.33 10.00  7.78 999 1002.5   5.6  13.6  -1.1 99.0 99.00
2012 01 13 21 50 257 16.4 20.6  4.96 10.00  7.46 999 1004.0   6.2  14.2  -0.3 99.0 99.00
2012 01 13 22 50 263 16.1 20.6  6.22  9.09  8.10 999 1005.4   5.9  14.3  -0.8 99.0 99.00
2012 01 13 23 50 272 17.0 20.5  4.99 10.00  7.37 999 1007.0   5.4  14.1  -1.0 99.0 99.00
2012 01 14 00 50 263 15.8 20.4  5.21  9.09  7.62 999 1008.3   5.1  13.9  -1.3 99.0 99.00
2012 01 14 01 50 271 15.2 19.0  4.63  9.09  7.27 999 1009.1   5.1  13.8  -1.0 99.0 99.00
2012 01 14 02 50 271 13.9 17.8  4.44  9.09  7.17 999 1009.8   5.0  13.7  -0.9 99.0 99.00
2012 01 14 03 50 266 14.4 17.3  4.66  8.33  7.28 999 1010.2   4.8  13.6  -1.3 99.0 99.00
2012 01 14 04 50 267 14.2 18.0  4.13  7.69  6.96 999 1010.4   5.2  13.6  -1.1 99.0 99.00
2012 01 14 05 50 267 13.4 16.7  4.18  8.33  6.95 999 1010.8   5.1  13.5  -1.0 99.0 99.00
2012 01 14 06 50 267 12.6 15.7  3.79 10.00  6.81 999 1011.2   4.4  13.7  -1.1 99.0 99.00
2012 01 14 07 50 274 12.2 15.1  3.57  9.09  6.78 999 1011.5   3.9  13.7  -1.1 99.0 99.00
2012 01 14 08 50 276 11.2 14.2  3.51  7.69  7.06 999 1011.4   3.4  13.8  -1.3 99.0 99.00
2012 01 14 09 50 274 10.2 12.5  3.33  9.09  6.72 999 1012.0   2.7  13.9  -1.9 99.0 99.00
2012 01 14 10 50 274  9.5 11.4  3.05  9.09  6.55 999 1012.5   2.7  14.2  -1.8 99.0 99.00
2012 01 14 11 50 272  9.8 12.8  3.00  9.09  6.37 999 1013.0   2.8  14.4  -1.5 99.0 99.00
2012 01 14 12 50 266  9.2 13.2  2.79  9.09  6.43 999 1013.9   2.4  14.3  -2.4 99.0 99.00
2012 01 14 13 50 278  9.8 12.4  2.71  7.14  6.06 999 1014.2   2.4  14.4  -2.7 99.0 99.00
2012 01 14 14 50 279 10.3 12.9  2.76  7.14  6.19 999 1014.5   2.5  14.6  -2.5 99.0 99.00
2012 01 14 15 50 280 11.2 14.9  2.69  6.67  6.10 999 1014.5   2.6  14.7  -2.3 99.0 99.00
2012 01 14 16 50 275 11.1 14.8  2.98  7.14  6.06 999 1013.8   2.8  14.9  -2.0 99.0 99.00
2012 01 14 17 50 279 11.2 14.4  2.89  7.14  5.99 999 1013.2   2.6  15.2  -2.0 99.0 99.00
2012 01 14 18 50 283 11.0 14.6  2.85  7.69  6.08 999 1013.1   2.7  15.3  -1.7 99.0 99.00
2012 01 14 19 50 278 11.3 14.7  2.75  7.14  5.98 999 1013.6   2.8  15.3  -2.3 99.0 99.00
2012 01 14 20 50 285 11.4 15.0  2.57  7.14  5.80 999 1014.0   3.1  15.3  -2.0 99.0 99.00
2012 01 14 21 50 291 11.7 15.5  2.81  6.67  5.82 999 1014.3   3.3  15.2  -2.2 99.0 99.00
2012 01 14 22 50 283 11.5 15.2  2.55  6.67  5.71 999 1015.2   3.5  15.2  -2.3 99.0 99.00
2012 01 14 23 50 291 11.1 14.1  2.42  6.67  5.55 999 1016.0   3.5  15.2  -2.3 99.0 99.00
2012 01 15 00 50 290 10.7 14.8  2.77  7.14  5.87 999 1016.5   3.7  15.2  -2.6 99.0 99.00
2012 01 15 01 50 292 10.5 13.2  2.49  7.14  5.59 999 1017.2   3.8  15.2  -2.5 99.0 99.00
2012 01 15 02 50 291  9.5 13.6  2.80  7.14  5.99 999 1017.6   3.4  15.2  -3.6 99.0 99.00
2012 01 15 03 50 288 11.5 14.3  2.41  7.14  5.59 999 1017.4   3.5  15.2  -3.2 99.0 99.00
2012 01 15 04 50 279 10.7 14.0  2.52  7.14  5.58 999 1017.6   3.4  15.1  -3.8 99.0 99.00
2012 01 15 05 50 283 10.8 13.7  2.72  7.14  5.84 999 1017.8   3.6  15.1  -3.2 99.0 99.00
2012 01 15 06 50 292  9.6 12.7  2.32  6.67  5.53 999 1018.2   3.3  15.2  -3.7 99.0 99.00
2012 01 15 07 50 286 10.8 13.4  2.11  6.67  5.35 999 1018.5   3.1  15.1  -4.1 99.0 99.00
2012 01 15 08 50 286 10.6 13.9  2.35  6.25  5.51 999 1018.6   3.1  15.0  -3.7 99.0 99.00
2012 01 15 09 50 280 10.1 13.5  2.11  6.25  5.19 999 1018.9   2.8  14.8  -4.2 99.0 99.00
2012 01 15 10 50 304 10.1 13.3  1.89  6.67  5.09 999 1019.3   2.5  14.4  -2.1 99.0 99.00
2012 01 15 11 50 317 12.2 14.8  2.08  6.25  5.08 999 1020.1   0.1  14.2  -0.3 99.0 99.00
2012 01 15 12 50 324 13.2 16.6  2.36  6.67  5.36 999 1020.8   0.8  14.1  -0.8 99.0 99.00
2012 01 15 13 50 316 12.6 16.7  3.16  7.14  6.02 999 1022.3   0.4  14.2  -3.2 99.0 99.00
2012 01 15 14 50 318 11.2 15.1  2.70  7.69  5.76 999 1023.9  -0.6  14.2  -4.1 99.0 99.00
2012 01 15 15 50 317 10.6 13.1  2.56  7.69  5.80 999 1024.2  -0.7  14.3  -5.3 99.0 99.00
2012 01 15 16 50 327 10.5 13.4  2.18  7.14  5.36 999 1024.1  -0.8  14.3  -4.0 99.0 99.00
2012 01 15 17 50 333 11.0 13.9  2.61  7.14  5.85 999 1024.5  -1.8  14.4  -6.0 99.0 99.00
2012 01 15 18 50 324 11.3 14.0  2.38  6.67  5.59 999 1025.0  -1.6  14.4  -6.1 99.0 99.00
2012 01 15 19 50 327 12.1 15.5  2.48  7.69  5.66 999 1025.8  -1.5  14.4  -5.5 99.0 99.00
2012 01 15 20 50 329 11.7 15.0  2.60  7.14  5.75 999 1026.7  -1.1  14.5  -5.5 99.0 99.00
2012 01 15 21 50 332 11.9 15.0  3.02  7.69  6.11 999 1027.7  -0.9  14.5  -5.3 99.0 99.00
2012 01 15 22 50 327 12.5 15.5  2.44  7.69  5.56 999 1028.5  -0.4  14.5  -5.0 99.0 99.00
2012 01 15 23 50 331 12.3 15.8  2.61  7.69  5.86 999 1029.6  -0.3  14.5  -5.1 99.0 99.00
2012 01 16 00 50 321 12.0 15.6  2.71  7.14  5.90 999 1030.1   0.1  14.4  -5.2 99.0 99.00
2012 01 16 01 50 326 11.7 16.0  2.59  7.14  5.85 999 1030.5   0.1  14.5  -5.6 99.0 99.00
2012 01 16 02 50 329 11.9 15.5  2.59  7.14  5.64 999 1031.4   0.0  14.6  -6.1 99.0 99.00
2012 01 16 03 50 336 11.7 17.3  2.81  7.69  5.88 999 1031.7  -0.1  14.7  -5.0 99.0 99.00
2012 01 16 04 50 334 10.4 13.4  2.47  7.14  5.84 999 1032.4   0.2  14.7  -4.6 99.0 99.00
2012 01 16 05 50 333 10.1 12.8  2.51  7.69  5.74 999 1033.1  -0.2  14.6  -5.2 99.0 99.00
2012 01 16 06 50 332  8.8 11.5  2.15  7.69  5.58 999 1033.3  -0.4  14.6  -5.6 99.0 99.00
2012 01 16 07 50 351  8.6 11.2  2.06  6.67  5.30 999 1033.8   0.0  14.7  -6.0 99.0 99.00
2012 01 16 08 50 349  7.7 10.1  1.86  6.67  5.32 999 1034.5   0.1  14.7  -5.3 99.0 99.00
2012 01 16 09 50 345  7.1 10.1  1.70  6.67  5.09 999 1034.6   0.1  14.7  -6.3 99.0 99.00
2012 01 16 10 50 343  6.3  9.1  1.63  6.25  5.17 999 1034.9   0.2  14.7  -6.8 99.0 99.00
2012 01 16 11 50 349  6.0  8.2  1.60  6.25  5.09 999 1035.5   0.5  14.7  -5.7 99.0 99.00
2012 01 16 12 50 345  4.4  7.2  1.47  5.88  5.01 999 1036.1   0.6  14.7  -7.7 99.0 99.00
2012 01 16 13 50 345  4.3  5.7  1.40  5.88  5.10 999 1036.7   1.0  14.7  -7.1 99.0 99.00
2012 01 16 14 50 308  2.9  4.2  1.31  5.88  5.11 999 1036.8   1.3  14.7  -7.3 99.0 99.00
2012 01 16 15 50 328  1.5  2.8  1.21  7.14  5.17 999 1036.3   1.6  14.7  -7.4 99.0 99.00
2012 01 16 16 50 251  1.6  4.0  1.20  7.69  5.22 999 1035.4   1.9  14.8  -7.3 99.0 99.00
2012 01 16 17 50 243  2.1  4.5  1.09  7.69  5.18 999 1034.5   2.4  14.8  -6.0 99.0 99.00
2012 01 16 18 50 222  3.2  5.0  1.05  6.67  5.33 999 1033.7   2.9  14.9  -5.6 99.0 99.00
2012 01 16 19 50 206  4.0  6.1  1.06  6.67  5.36 999 1032.7   3.3  14.8  -4.6 99.0 99.00
2012 01 16 20 50 199  6.1  8.5  1.01  7.69  5.13 999 1031.8   4.0  14.8  -3.4 99.0 99.00
2012 01 16 21 50 197  7.6 10.4  0.97  7.69  4.56 999 1031.2   4.9  14.7  -1.2 99.0 99.00
2012 01 16 22 50 204  9.2 11.3  0.97  3.85  4.02 999 1030.5   5.7  14.8  -0.4 99.0 99.00
2012 01 16 23 50 211 10.3 13.5  1.25  4.35  4.09 999 1029.9   6.8  14.8   1.2 99.0 99.00
2012 01 17 00 50 210 11.8 14.6  1.55  5.00  4.48 999 1028.9   7.9  14.8   2.3 99.0 99.00
2012 01 17 01 50 214 12.3 15.1  1.94  5.56  4.76 999 1027.7   9.0  14.8   3.5 99.0 99.00
2012 01 17 02 50 221 13.7 16.2  2.43  6.25  5.31 999 1026.2  10.1  14.8   4.6 99.0 99.00
2012 01 17 03 50 228 14.1 17.4  2.75  7.14  5.80 999 1025.6  10.8  14.8   4.4 99.0 99.00
2012 01 17 04 50 227 14.2 18.5  2.89  7.14  6.01 999 1024.4  11.5  14.8   5.1 99.0 99.00
2012 01 17 05 50 232 14.2 17.9  3.45  7.69  6.38 999 1023.2  12.1  14.7   4.2 99.0 99.00
2012 01 17 06 50 234 14.5 18.0  3.97  7.69  6.68 999 1022.6  12.4  14.7   4.3 99.0 99.00
2012 01 17 07 50 243 15.5 20.3  4.47  9.09  7.04 999 1021.8  11.9  14.8   5.6 99.0 99.00
2012 01 17 08 50 240 15.0 18.2  4.29  9.09  7.09 999 1021.1  11.8  15.0   5.5 99.0 99.00
2012 01 17 09 50 240 17.3 21.0  5.19  9.09  7.72 999 1019.4  12.6  15.0   4.5 99.0 99.00
2012 01 17 10 50 236 15.7 19.4  5.37 10.00  7.80 999 1018.8  12.6  15.2   6.8 99.0 99.00
2012 01 17 11 50 240 15.6 21.1  4.72 10.00  7.57 999 1018.2  13.4  15.4   8.9 99.0 99.00
2012 01 17 12 50 244 17.4 21.3  4.85 10.00  7.58 999 1017.3  13.7  15.4   9.9 99.0 99.00
2012 01 17 13 50 246 16.1 20.3  5.90 10.00  8.09 999 1017.8  13.6  15.6  10.2 99.0 99.00
2012 01 17 14 50 245 15.7 19.3  5.24 10.00  7.82 999 1017.4  13.3  15.6  10.4 99.0 99.00
2012 01 17 15 50 241 14.4 19.3  4.75 10.00  7.65 999 1016.6  13.6  15.6  10.9 99.0 99.00
2012 01 17 16 50 243 15.9 19.9  5.23 10.00  7.81 999 1014.7  13.6  15.6  11.1 99.0 99.00
2012 01 17 17 50 238 15.6 19.2  5.25 10.81  7.78 999 1013.4  13.3  15.6  11.0 99.0 99.00
2012 01 17 18 50 236 15.0 18.0  4.60 10.81  7.47 999 1011.8  13.8  15.6  11.2 99.0 99.00
2012 01 17 19 50 228 13.9 16.9  4.20 10.81  7.20 999 1010.9  14.9  15.6  11.4 99.0 99.00
2012 01 17 20 50 226 14.9 18.2  4.21 10.00  7.29 999 1010.1  15.4  15.7  11.7 99.0 99.00
2012 01 17 21 50 229 15.0 19.2  4.46 10.00  7.27 999 1009.7  15.6  15.8  12.0 99.0 99.00
2012 01 17 22 50 227 13.1 16.4  4.06  8.33  6.93 999 1009.3  15.8  15.8  12.4 99.0 99.00
2012 01 17 23 50 228 13.3 16.4  4.53  9.09  7.26 999 1008.9  16.0  16.0  12.5 99.0 99.00
2012 01 18 00 50 230 15.2 20.1  4.37  9.09  7.26 999 1007.6  16.2  16.0  12.1 99.0 99.00
2012 01 18 01 50 231 15.8 19.6  4.67 10.00  7.49 999 1006.6  16.1  15.7  12.1 99.0 99.00
2012 01 18 02 50 230 15.3 19.5  4.52 10.81  7.56 999 1005.9  16.3  15.6  12.3 99.0 99.00
2012 01 18 03 50 231 17.1 22.4  4.98 10.00  7.84 999 1004.7  16.4  15.6  12.0 99.0 99.00
2012 01 18 04 50 229 15.4 19.7  5.09 10.81  7.90 999 1004.4  16.2  15.6  12.2 99.0 99.00
2012 01 18 05 50 229 15.9 19.8  4.32 10.00  7.41 999 1004.2  16.0  15.6  12.1 99.0 99.00
2012 01 18 06 50 231 15.6 18.9  4.87 10.81  7.67 999 1004.0  15.9  15.7  12.2 99.0 99.00
2012 01 18 07 50 234 13.8 16.9  4.83 10.00  7.83 999 1004.0  15.7  15.7  12.3 99.0 99.00
2012 01 18 08 50 242 14.1 17.8  4.08 10.00  7.22 999 1003.8  15.3  15.8  12.2 99.0 99.00
2012 01 18 09 50 254 13.4 16.7  4.64 10.00  7.56 999 1003.9  15.0  15.9  12.1 99.0 99.00
2012 01 18 10 50 284 12.8 16.1  4.05 10.00  7.03 999 1005.1  13.9  15.9  10.8 99.0 99.00
2012 01 18 11 50 301 15.5 18.2  4.14 10.00  7.18 999 1007.2  10.7  16.0 999.0 99.0 99.00
2012 01 18 12 50 302 14.1 17.2  3.62 10.81  6.80 999 1008.3  10.1  15.8   3.0 99.0 99.00
2012 01 18 13 50 304 12.5 15.8  4.06 10.81  7.44 999 1009.2   9.6  15.7   2.8 99.0 99.00
2012 01 18 14 50 308 12.1 15.5  3.97 10.81  7.09 999 1011.0   9.1  15.9   1.5 99.0 99.00
2012 01 18 15 50 313 11.3 14.2  3.76 10.81  7.08 999 1011.3   8.3  16.1   1.4 99.0 99.00
2012 01 18 16 50 310 12.3 14.8  3.85 10.81  7.10 999 1011.3   7.4  16.1  -0.7 99.0 99.00
2012 01 18 17 50 306 13.3 17.5  3.78 10.81  6.99 999 1011.1   7.2  16.1  -0.4 99.0 99.00
2012 01 18 18 50 305 13.0 16.1  4.27  7.69  7.22 999 1011.3   7.0  16.1  -0.3 99.0 99.00
2012 01 18 19 50 314 12.3 17.1  3.97  8.33  6.89 999 1012.2   6.5  16.0  -1.2 99.0 99.00
2012 01 18 20 50 312 12.4 14.7  4.05  8.33  6.96 999 1013.4   6.2  15.9  -1.5 99.0 99.00
2012 01 18 21 50 323 11.9 15.8  3.20  8.33  6.50 999 1014.6   5.7  15.9  -2.4 99.0 99.00
2012 01 18 22 50 330 10.5 13.5  3.36  8.33  6.46 999 1016.0   5.0  15.9  -3.9 99.0 99.00
2012 01 18 23 50 334  9.3 12.0  2.87  9.09  6.37 999 1017.1   4.8  16.0  -3.7 99.0 99.00
2012 01 19 00 50 333  9.8 13.0  2.71  7.69  6.07 999 1017.9   5.0  16.1  -2.8 99.0 99.00
2012 01 19 01 50 339  8.9 12.3  2.56  6.67  5.80 999 1018.3   4.1  16.3  -3.7 99.0 99.00
2012 01 19 02 50 359 10.1 12.6  2.38  7.69  5.68 999 1018.6   3.6  16.5  -3.1 99.0 99.00
2012 01 19 03 50 352  8.9 12.7  2.32  7.69  5.68 999 1018.9   2.8  16.7  -4.0 99.0 99.00
2012 01 19 04 50   8  7.4 10.7  2.09  7.14  5.46 999 1019.5   2.7  16.7  -3.7 99.0 99.00
2012 01 19 05 50  21  8.9 11.5  2.03  6.67  5.53 999 1018.8   3.0  16.7  -3.7 99.0 99.00
2012 01 19 06 50  32  9.1 13.0  2.00  5.88  5.47 999 1018.2   3.3  16.8  -2.9 99.0 99.00
2012 01 19 07 50  40  8.6 13.3  1.91  6.67  5.24 999 1018.7   3.4  16.8  -2.7 99.0 99.00
2012 01 19 08 50  51  8.0 11.7  1.88  6.25  5.17 999 1018.9   3.3  16.8  -3.5 99.0 99.00
2012 01 19 09 50  47  7.3  9.9  1.73  5.26  5.20 999 1019.6   3.3  16.8  -3.4 99.0 99.00
2012 01 19 10 50  51  6.5 10.5  1.66  6.25  5.06 999 1020.5   3.2  16.8  -3.4 99.0 99.00
2012 01 19 11 50  48  7.0 10.6  1.68  5.88  5.10 999 1021.0   3.6  16.8  -3.0 99.0 99.00
2012 01 19 12 50  57  6.9  9.2  1.50  5.88  4.95 999 1021.3   3.9  16.9  -3.2 99.0 99.00
2012 01 19 13 50  54  8.3 11.5  1.69  5.88  5.10 999 1021.5   4.2  16.9  -0.8 99.0 99.00
2012 01 19 14 50  64  7.3 10.5  1.60  5.56  5.03 999 1021.6   4.4  16.9  -0.5 99.0 99.00
2012 01 19 15 50  68  8.5 10.8  1.62  6.25  5.01 999 1020.5   4.5  16.9   0.0 99.0 99.00
2012 01 19 16 50  60  7.8 10.4  1.75  6.67  5.14 999 1019.4   4.8  17.0   0.2 99.0 99.00
2012 01 19 17 50  83  6.3  9.5  1.61  6.25  5.02 999 1018.8   4.9  17.0  -0.5 99.0 99.00
2012 01 19 18 50  71  7.0  9.8  1.55  6.67  5.08 999 1018.2   4.9  17.0   0.8 99.0 99.00
2012 01 19 19 50  71  3.9  5.8  1.43  5.88  4.85 999 1019.0   3.2  17.0   1.9 99.0 99.00
2012 01 19 20 50  93  4.6  6.1  1.42  5.88  5.00 999 1018.8   4.1  16.8   2.4 99.0 99.00
2012 01 19 21 50  89  6.6  8.6  1.42  5.56  4.95 999 1018.6   4.8  16.9   3.0 99.0 99.00
2012 01 19 22 50 130  4.9  7.3  1.41  6.25  5.22 999 1018.7   5.5  16.8   2.7 99.0 99.00
2012 01 19 23 50 202  7.4  9.7  1.38  5.56  5.20 999 1017.9   7.1  16.8   2.2 99.0 99.00
2012 01 20 00 50 221  8.2 10.6  1.46  5.88  4.83 999 1018.1   7.2  16.8   0.6 99.0 99.00
