"","Year","Variable","Val","Loc","N"
"130",1994,"GLORYS12_intensity_max",0,"NYB",NA
"131",1995,"GLORYS12_intensity_max",0,"NYB",NA
"132",1996,"GLORYS12_intensity_max",0,"NYB",NA
"133",1997,"GLORYS12_intensity_max",0,"NYB",NA
"134",1998,"GLORYS12_intensity_max",0,"NYB",NA
"135",1999,"GLORYS12_intensity_max",0,"NYB",NA
"136",2000,"GLORYS12_intensity_max",0,"NYB",NA
"137",2001,"GLORYS12_intensity_max",0,"NYB",NA
"138",2002,"GLORYS12_intensity_max",0,"NYB",NA
"139",2003,"GLORYS12_intensity_max",0,"NYB",NA
"140",2004,"GLORYS12_intensity_max",0,"NYB",NA
"141",2005,"GLORYS12_intensity_max",0,"NYB",NA
"142",2006,"GLORYS12_intensity_max",0,"NYB",NA
"143",2007,"GLORYS12_intensity_max",0,"NYB",NA
"144",2008,"GLORYS12_intensity_max",0,"NYB",NA
"145",2009,"GLORYS12_intensity_max",0,"NYB",NA
"146",2010,"GLORYS12_intensity_max",0,"NYB",NA
"147",2011,"GLORYS12_intensity_max",0,"NYB",NA
"148",2012,"GLORYS12_intensity_max",0,"NYB",NA
"149",2013,"GLORYS12_intensity_max",0,"NYB",NA
"150",2014,"GLORYS12_intensity_max",0,"NYB",NA
"151",2015,"GLORYS12_intensity_max",0,"NYB",NA
"152",2016,"GLORYS12_intensity_max",0,"NYB",NA
"153",2017,"GLORYS12_intensity_max",0,"NYB",NA
"154",2018,"GLORYS12_intensity_max",0,"NYB",NA
"155",2019,"GLORYS12_intensity_max",0,"NYB",NA
"156",2020,"GLORYS12_intensity_max",0,"NYB",NA
"157",2021,"GLORYS12_intensity_max",0,"NYB",NA
"158",2022,"GLORYS12_intensity_max",0,"NYB",NA
"159",2023,"GLORYS12_intensity_max",0,"NYB",NA
"160",2024,"GLORYS12_intensity_max",0,"NYB",NA
"161",1993,"GLORYS12_intensity_max_max",0,"NYB",NA
"162",1994,"GLORYS12_intensity_max_max",0,"NYB",NA
"163",1995,"GLORYS12_intensity_max_max",0,"NYB",NA
"164",1996,"GLORYS12_intensity_max_max",0,"NYB",NA
"165",1997,"GLORYS12_intensity_max_max",0,"NYB",NA
"166",1998,"GLORYS12_intensity_max_max",0,"NYB",NA
"167",1999,"GLORYS12_intensity_max_max",0,"NYB",NA
"168",2000,"GLORYS12_intensity_max_max",0,"NYB",NA
"169",2001,"GLORYS12_intensity_max_max",0,"NYB",NA
"170",2002,"GLORYS12_intensity_max_max",0,"NYB",NA
"171",2003,"GLORYS12_intensity_max_max",0,"NYB",NA
"172",2004,"GLORYS12_intensity_max_max",0,"NYB",NA
"173",2005,"GLORYS12_intensity_max_max",0,"NYB",NA
"174",2006,"GLORYS12_intensity_max_max",0,"NYB",NA
"175",2007,"GLORYS12_intensity_max_max",0,"NYB",NA
"176",2008,"GLORYS12_intensity_max_max",0,"NYB",NA
"177",2009,"GLORYS12_intensity_max_max",0,"NYB",NA
"178",2010,"GLORYS12_intensity_max_max",0,"NYB",NA
"179",2011,"GLORYS12_intensity_max_max",0,"NYB",NA
"180",2012,"GLORYS12_intensity_max_max",0,"NYB",NA
"181",2013,"GLORYS12_intensity_max_max",0,"NYB",NA
"182",2014,"GLORYS12_intensity_max_max",0,"NYB",NA
"183",2015,"GLORYS12_intensity_max_max",0,"NYB",NA
"184",2016,"GLORYS12_intensity_max_max",0,"NYB",NA
"185",2017,"GLORYS12_intensity_max_max",0,"NYB",NA
"186",2018,"GLORYS12_intensity_max_max",0,"NYB",NA
"187",2019,"GLORYS12_intensity_max_max",0,"NYB",NA
"188",2020,"GLORYS12_intensity_max_max",0,"NYB",NA
"189",2021,"GLORYS12_intensity_max_max",0,"NYB",NA
"190",2022,"GLORYS12_intensity_max_max",0,"NYB",NA
"191",2023,"GLORYS12_intensity_max_max",0,"NYB",NA
"192",2024,"GLORYS12_intensity_max_max",0,"NYB",NA
"193",1993,"GLORYS12_intensity_var",0,"NYB",NA
"194",1994,"GLORYS12_intensity_var",0,"NYB",NA
"195",1995,"GLORYS12_intensity_var",0,"NYB",NA
"196",1996,"GLORYS12_intensity_var",0,"NYB",NA
"197",1997,"GLORYS12_intensity_var",0,"NYB",NA
"198",1998,"GLORYS12_intensity_var",0,"NYB",NA
"199",1999,"GLORYS12_intensity_var",0,"NYB",NA
"200",2000,"GLORYS12_intensity_var",0,"NYB",NA
"201",2001,"GLORYS12_intensity_var",0,"NYB",NA
"202",2002,"GLORYS12_intensity_var",0,"NYB",NA
"203",2003,"GLORYS12_intensity_var",0,"NYB",NA
"204",2004,"GLORYS12_intensity_var",0,"NYB",NA
"205",2005,"GLORYS12_intensity_var",0,"NYB",NA
"206",2006,"GLORYS12_intensity_var",0,"NYB",NA
"207",2007,"GLORYS12_intensity_var",0,"NYB",NA
"208",2008,"GLORYS12_intensity_var",0,"NYB",NA
"209",2009,"GLORYS12_intensity_var",0,"NYB",NA
"210",2010,"GLORYS12_intensity_var",0,"NYB",NA
"211",2011,"GLORYS12_intensity_var",0,"NYB",NA
"212",2012,"GLORYS12_intensity_var",0,"NYB",NA
"213",2013,"GLORYS12_intensity_var",0,"NYB",NA
"214",2014,"GLORYS12_intensity_var",0,"NYB",NA
"215",2015,"GLORYS12_intensity_var",0,"NYB",NA
"216",2016,"GLORYS12_intensity_var",0,"NYB",NA
"217",2017,"GLORYS12_intensity_var",0,"NYB",NA
"218",2018,"GLORYS12_intensity_var",0,"NYB",NA
"219",2019,"GLORYS12_intensity_var",0,"NYB",NA
"220",2020,"GLORYS12_intensity_var",0,"NYB",NA
"221",2021,"GLORYS12_intensity_var",0,"NYB",NA
"222",2022,"GLORYS12_intensity_var",0,"NYB",NA
"223",2023,"GLORYS12_intensity_var",0,"NYB",NA
"224",2024,"GLORYS12_intensity_var",0,"NYB",NA
"225",1993,"GLORYS12_intensity_cumulative",0,"NYB",NA
"226",1994,"GLORYS12_intensity_cumulative",0,"NYB",NA
"227",1995,"GLORYS12_intensity_cumulative",0,"NYB",NA
"228",1996,"GLORYS12_intensity_cumulative",0,"NYB",NA
"229",1997,"GLORYS12_intensity_cumulative",0,"NYB",NA
"230",1998,"GLORYS12_intensity_cumulative",0,"NYB",NA
"231",1999,"GLORYS12_intensity_cumulative",0,"NYB",NA
"232",2000,"GLORYS12_intensity_cumulative",0,"NYB",NA
"233",2001,"GLORYS12_intensity_cumulative",0,"NYB",NA
"234",2002,"GLORYS12_intensity_cumulative",0,"NYB",NA
"235",2003,"GLORYS12_intensity_cumulative",0,"NYB",NA
"236",2004,"GLORYS12_intensity_cumulative",0,"NYB",NA
"237",2005,"GLORYS12_intensity_cumulative",0,"NYB",NA
"238",2006,"GLORYS12_intensity_cumulative",0,"NYB",NA
"239",2007,"GLORYS12_intensity_cumulative",0,"NYB",NA
"240",2008,"GLORYS12_intensity_cumulative",0,"NYB",NA
"241",2009,"GLORYS12_intensity_cumulative",0,"NYB",NA
"242",2010,"GLORYS12_intensity_cumulative",0,"NYB",NA
"243",2011,"GLORYS12_intensity_cumulative",0,"NYB",NA
"244",2012,"GLORYS12_intensity_cumulative",0,"NYB",NA
"245",2013,"GLORYS12_intensity_cumulative",0,"NYB",NA
"246",2014,"GLORYS12_intensity_cumulative",0,"NYB",NA
"247",2015,"GLORYS12_intensity_cumulative",0,"NYB",NA
"248",2016,"GLORYS12_intensity_cumulative",0,"NYB",NA
"249",2017,"GLORYS12_intensity_cumulative",0,"NYB",NA
"250",2018,"GLORYS12_intensity_cumulative",0,"NYB",NA
"251",2019,"GLORYS12_intensity_cumulative",0,"NYB",NA
"252",2020,"GLORYS12_intensity_cumulative",0,"NYB",NA
"253",2021,"GLORYS12_intensity_cumulative",0,"NYB",NA
"254",2022,"GLORYS12_intensity_cumulative",0,"NYB",NA
"255",2023,"GLORYS12_intensity_cumulative",0,"NYB",NA
"256",2024,"GLORYS12_intensity_cumulative",0,"NYB",NA
"257",1993,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"258",1994,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"259",1995,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"260",1996,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"261",1997,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"262",1998,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"263",1999,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"264",2000,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"265",2001,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"266",2002,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"267",2003,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"268",2004,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"269",2005,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"270",2006,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"271",2007,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"272",2008,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"273",2009,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"274",2010,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"275",2011,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"276",2012,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"277",2013,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"278",2014,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"279",2015,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"280",2016,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"281",2017,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"282",2018,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"283",2019,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"284",2020,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"285",2021,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"286",2022,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"287",2023,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"288",2024,"GLORYS12_intensity_mean_relThresh",0,"NYB",NA
"289",1993,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"290",1994,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"291",1995,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"292",1996,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"293",1997,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"294",1998,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"295",1999,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"296",2000,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"297",2001,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"298",2002,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"299",2003,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"300",2004,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"301",2005,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"302",2006,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"303",2007,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"304",2008,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"305",2009,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"306",2010,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"307",2011,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"308",2012,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"309",2013,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"310",2014,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"311",2015,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"312",2016,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"313",2017,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"314",2018,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"315",2019,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"316",2020,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"317",2021,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"318",2022,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"319",2023,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"320",2024,"GLORYS12_intensity_max_relThresh",0,"NYB",NA
"321",1993,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"322",1994,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"323",1995,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"324",1996,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"325",1997,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"326",1998,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"327",1999,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"328",2000,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"329",2001,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"330",2002,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"331",2003,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"332",2004,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"333",2005,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"334",2006,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"335",2007,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"336",2008,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"337",2009,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"338",2010,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"339",2011,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"340",2012,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"341",2013,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"342",2014,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"343",2015,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"344",2016,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"345",2017,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"346",2018,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"347",2019,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"348",2020,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"349",2021,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"350",2022,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"351",2023,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"352",2024,"GLORYS12_intensity_var_relThresh",0,"NYB",NA
"353",1993,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"354",1994,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"355",1995,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"356",1996,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"357",1997,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"358",1998,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"359",1999,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"360",2000,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"361",2001,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"362",2002,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"363",2003,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"364",2004,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"365",2005,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"366",2006,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"367",2007,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"368",2008,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"369",2009,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"370",2010,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"371",2011,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"372",2012,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"373",2013,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"374",2014,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"375",2015,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"376",2016,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"377",2017,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"378",2018,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"379",2019,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"380",2020,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"381",2021,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"382",2022,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"383",2023,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"384",2024,"GLORYS12_intensity_cumulative_relThresh",0,"NYB",NA
"385",1993,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"386",1994,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"387",1995,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"388",1996,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"389",1997,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"390",1998,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"391",1999,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"392",2000,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"393",2001,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"394",2002,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"395",2003,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"396",2004,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"397",2005,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"398",2006,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"399",2007,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"400",2008,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"401",2009,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"402",2010,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"403",2011,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"404",2012,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"405",2013,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"406",2014,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"407",2015,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"408",2016,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"409",2017,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"410",2018,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"411",2019,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"412",2020,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"413",2021,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"414",2022,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"415",2023,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"416",2024,"GLORYS12_intensity_mean_abs",0,"NYB",NA
"417",1993,"GLORYS12_intensity_max_abs",0,"NYB",NA
"418",1994,"GLORYS12_intensity_max_abs",0,"NYB",NA
"419",1995,"GLORYS12_intensity_max_abs",0,"NYB",NA
"420",1996,"GLORYS12_intensity_max_abs",0,"NYB",NA
"421",1997,"GLORYS12_intensity_max_abs",0,"NYB",NA
"422",1998,"GLORYS12_intensity_max_abs",0,"NYB",NA
"423",1999,"GLORYS12_intensity_max_abs",0,"NYB",NA
"424",2000,"GLORYS12_intensity_max_abs",0,"NYB",NA
"425",2001,"GLORYS12_intensity_max_abs",0,"NYB",NA
"426",2002,"GLORYS12_intensity_max_abs",0,"NYB",NA
"427",2003,"GLORYS12_intensity_max_abs",0,"NYB",NA
"428",2004,"GLORYS12_intensity_max_abs",0,"NYB",NA
"429",2005,"GLORYS12_intensity_max_abs",0,"NYB",NA
"430",2006,"GLORYS12_intensity_max_abs",0,"NYB",NA
"431",2007,"GLORYS12_intensity_max_abs",0,"NYB",NA
"432",2008,"GLORYS12_intensity_max_abs",0,"NYB",NA
"433",2009,"GLORYS12_intensity_max_abs",0,"NYB",NA
"434",2010,"GLORYS12_intensity_max_abs",0,"NYB",NA
"435",2011,"GLORYS12_intensity_max_abs",0,"NYB",NA
