"","year","month","day","hour","Dp","DpDt","DsqP","Ege","Ely","Emg","Erg","Esp","area","centers","depth","id","lat","lon","p_cent","p_edge","p_grad","pid","ptid","radius","time","type","u","uv","v","x","y","strength"
"7786",1997,12,30,9,-1.99398440489851,-20.4024349261748,6.8249143474851,0,0,0,0,0,3574375,1,26,5,42.6183581665608,-73.1537410257476,977.848959635735,1003.84895963573,24.8148143991352,5,815,1066.65781740359,35792.375,1,-3.45040282427003,49.1220490326277,49.0007185816101,163,300,1
"7787",1998,1,15,21,NA,NA,6.04602294581717,3,0,0,0,0,625,1,0,3,37.2543753172431,-76.3618501439135,1008.9853411971,1008.9853411971,8.58298036053617,3,429,14.1047395886939,35808.875,1,NA,NA,NA,139,306,1
"7788",1998,1,16,0,-1.90426577629798,-21.4649987327956,3.60618799999371,0,0,0,0,0,625,1,0,6,37.9254062552272,-75.9327690934977,1007.08107542081,1007.08107542081,11.3046482351106,6,429,14.1047395886939,35809,1,12.5451531882942,27.8564998376785,24.8717453084582,142,305,1
"7789",1998,1,16,3,-2.31919431404342,-25.6596598500759,6.75382508605479,0,0,0,0,0,65625,1,2,5,38.7696614049427,-75.177208203409,1004.76188110676,1006.76188110676,13.7360741712416,5,429,144.530572132028,35809.125,1,21.8344663113362,38.1569356491442,31.2922964806365,146,303,1
"7790",1998,1,16,6,-2.24974875466214,-24.3493310338497,10.4070179912895,0,0,0,0,0,66250,1,2,6,39.8014505991834,-73.2374455381673,1002.5121323521,1004.5121323521,15.7583447656075,6,429,145.21718204013,35809.25,1,55.2352307913713,67.1824100661456,38.2432412554126,152,297,1
"7791",1998,1,16,9,-0.82139775673757,-8.7712300859926,9.10919656546517,0,0,0,0,0,106250,1,2,5,40.4515014268481,-71.90357473871,1001.69073459536,1003.69073459536,16.4834388400718,5,429,183.903304502741,35809.375,1,37.6211937638007,44.6752811292344,24.094118032472,156,293,1
"7792",1998,1,16,12,-0.189874825593142,-2.03741605450607,4.95477291916744,0,0,2,0,0,2942500,3,10,6,40.2156689655179,-71.9863360812466,1001.50085976977,1011.50085976977,15.6445738813616,6,429,967.794833679021,35809.5,1,-2.34243867584666,9.04954556582422,-8.74112441267292,155,293,1
"7793",1998,1,16,15,0.510177911799256,5.44247531392538,2.66661055200188,0,0,0,0,0,3295625,0,11.6171887643044,5,40.5001562480522,-69.6163902583382,1002.01103768157,1013.62822644587,15.9046548940058,6,429,1024.22166480428,35809.625,2,66.7934044519197,67.620600835678,10.5445141709028,159,285,1
"7794",1998,1,16,18,-2.97575598223382,-31.7064727913938,4.481100708714,0,0,0,0,0,3108750,0,12.8354267405998,4,40.5592838508786,-67.5761054508108,999.035281699335,1011.87070843993,16.9330284347901,6,429,994.759196325352,35809.75,2,57.452129576756,57.4939139558082,2.19156315298473,162,278,1
"7795",1998,1,24,15,-0.129768107989221,-1.49238799766985,7.70457000961702,0,0,0,0,0,1156250,2,6,3,37.0441577171711,-72.75854060106,1005.87228320071,1011.87228320071,12.8155690041438,3,658,606.66778874439,35817.625,1,49.8323532281992,70.3230545691889,49.6192359441487,142,292,1
"7796",1998,1,24,18,-3.7505751053126,-41.3279519373956,9.58308380979142,0,0,1,0,0,1743750,2,10,4,38.9575975826758,-71.3180881396517,1002.1217080954,1012.1217080954,15.5333517791731,4,658,745.018700458576,35817.75,1,41.5165056176001,82.1796437356893,70.9216018278535,151,289,1
"7797",1998,1,24,21,-1.57777212769928,-16.8019118148809,9.46235254269108,0,0,0,0,0,1661875,2,10,6,40.5859660649181,-69.8678949874777,1000.5439359677,1010.5439359677,17.0519610744998,6,658,727.317841182029,35817.875,1,40.8199813103544,72.8632264428601,60.3554379777483,159,286,1
"7798",1998,1,28,15,-3.22066555570069,-36.8929109121842,16.7556301654531,0,0,0,0,0,3486250,1,26,6,37.2156078032322,-71.6448502612927,988.908910698393,1014.90891069839,26.1133742343626,6,734,1053.4267134966,35821.625,1,2.271663431762,38.473802077187,38.4066789963329,144,288,2
"7799",1998,1,28,18,-4.06608043616696,-46.0001082784797,19.2295517057444,0,0,0,0,0,3507500,1,28,4,37.7635020762656,-72.5319767487223,984.842830262226,1012.84283026223,27.4554090292398,4,734,1056.63235128859,35821.75,1,-25.9940761598425,32.9862726073309,20.3076878329725,145,292,2
"7800",1998,1,28,21,-1.30868822583303,-14.8359356356837,22.3941360976318,0,0,0,0,0,3478125,1,28,4,37.6720966200305,-73.0936488109805,983.534142036393,1011.53414203639,26.9692973714336,4,734,1052.19844748175,35821.875,1,-16.4781508115678,16.8228296784588,-3.38794100032155,144,294,2
"7801",1998,1,29,0,2.02436758240161,23.2412962060387,17.631046088045,0,0,0,0,0,3263125,1,26,7,37.1182215615044,-72.9991383189009,985.558509618795,1011.55850961879,24.9890831141186,7,734,1019.15894116349,35822,1,2.79328743121513,20.7185255881771,-20.5293655010223,142,293,2
"7802",1998,1,29,6,-0.684521414292394,-7.48638731994604,3.78727777867593,0,0,0,2,0,3891250,1,24,8,39.3076052795813,-69.2446392521581,987.981315911826,1011.98131591183,21.5662067611988,8,780,1112.93456438942,35822.25,1,7.03747226146344,7.75303079770036,-3.25322466473237,155,282,1
"7803",1997,12,27,21,-2.65820183736112,-30.56263403819,24.6522635519029,0,0,0,0,1,2248125,2,16,5,37.0552075093504,-71.1671702152434,991.056881868965,1007.05688186896,18.6587694173886,5,756,845.931683339107,35789.875,1,77.9720297420692,102.656355736738,66.7734224901615,144,286,2
"7804",1997,12,28,0,-2.75935138953995,-30.7220728242275,25.5780812543819,0,0,0,0,0,2195000,1,18,6,38.4819084976293,-68.4621827880857,988.297530479425,1006.29753047942,22.0276945649783,6,756,835.876904916879,35790,1,78.4814038289856,94.6345208812267,52.8806372451299,153,278,2
"7805",1998,2,5,21,0.422843843994196,4.86288262535153,1.22217134358136,0,0,0,0,0,4018125,1,20,5,37.0441577171711,-70.371561753096,987.363822204718,1007.36382220472,19.2812448300003,5,69,1130.93276167164,35829.875,1,35.3082046832142,38.0933293282219,14.2979866189831,145,283,1
"7806",1998,2,6,0,1.32700393151274,15.1354297482609,1.25966057514313,0,0,0,0,0,4365625,1,20,7,37.4040913742745,-69.162441708092,988.69082613623,1008.69082613623,18.8616738127606,7,69,1178.82212265936,35830,1,35.600301951276,38.0179164470356,13.3409321995039,148,279,1
"7807",1998,2,6,3,0.344097904926894,3.92926259614833,1.06646336578233,0,0,0,0,0,5409375,1,22,7,37.3530440573102,-67.0006983505406,989.034924041157,1011.03492404116,18.7294962499864,7,69,1312.19569446613,35830.125,1,63.6909147626115,63.7190124133389,-1.89206755508057,151,271,1
"7808",1998,2,23,21,-2.71879124820771,-30.9431193588029,15.4503573737962,0,0,0,0,0,2471875,1,18,11,37.4985080348674,-76.3020529629411,992.514470436225,1010.51447043623,20.505784621117,11,657,887.030016352636,35847.875,1,5.2304170152809,27.6816076807822,27.1829752168338,140,306,2
"7809",1998,2,24,0,0.273330654758902,3.0809996330659,10.4012617519499,0,0,0,0,0,3602500,1,20,7,37.9254062552272,-75.9327690934977,992.787801090984,1012.78780109098,20.0532427665077,7,657,1070.84609770831,35848,1,10.7968500778951,19.1556367071578,15.8229720992002,142,305,1
"7810",1998,2,24,3,-1.87668626132232,-20.9849448345771,5.93942719811734,0,0,0,0,0,3346875,1,22,7,38.2862067076494,-75.3087979252956,990.911114829662,1012.91111482966,21.7016226677992,7,657,1032.15473661723,35848.125,1,18.1533125086144,22.54731663361,13.3730599468054,144,303,1
"7811",1998,2,24,6,-2.17197479845752,-24.0983193086642,6.99711330603779,0,0,0,0,0,3778750,1,24,5,38.6408784999276,-71.1558025690431,988.739140031204,1012.7391400312,23.5292130102217,5,657,1096.7285363375,35848.25,1,120.221157649891,120.937758652502,13.1459013084217,150,288,1
"7812",1998,2,24,9,-2.47472883394308,-26.9951559519374,7.16184423169376,0,0,0,0,0,3231875,1,24,6,39.4296019899138,-71.1498716359331,986.264411197261,1010.26441119726,24.6682505562894,6,657,1014.2671065406,35848.375,1,0.169797824405771,29.2345099786683,29.2340168706198,153,289,1
"7813",1998,2,24,12,-0.924233810492151,-9.98247643046373,8.30306715330764,0,0,0,0,0,3698750,1,26,7,39.900178383774,-70.9787113295781,985.340177386769,1011.34017738677,25.4637764294024,7,657,1085.05699920433,35848.5,1,4.86692263867319,18.1081997974911,17.4419025319782,155,289,1
"7814",1998,2,24,15,-0.170652312705643,-1.81936432704961,9.22326686327673,0,0,0,0,0,3565625,1,26,8,40.5302933142672,-71.3107816354655,985.169525074064,1011.16952507406,25.1585910585583,8,657,1065.35143869245,35848.625,1,-9.35497864356938,25.1591083933246,23.3551944912779,157,291,1
"7815",1998,2,24,18,-1.53821599787494,-16.3992814949888,7.10645199251441,0,0,0,0,0,3653750,1,26,8,40.5302933142672,-71.3107816354655,983.631309076188,1009.63130907619,24.5883623894755,8,657,1078.43625061662,35848.75,1,0,0,0,157,291,1
"7816",1998,2,24,21,-1.04651974757217,-11.157192458153,6.45791431720762,0,0,0,0,0,3646875,1,26,10,40.5302933142672,-71.3107816354655,982.584789328616,1008.58478932862,24.5650330292682,10,657,1077.42116471532,35848.875,1,0,0,0,157,291,1
"7817",1998,2,25,0,0.140426951357222,1.46092940385005,3.47480098140419,0,0,0,0,0,4204375,1,28,8,41.7552755523067,-67.9183554985436,982.725216279974,1010.72521627997,26.0593845946159,8,657,1156.84663102936,35849,1,93.7956100800268,104.207168362512,45.4039366998986,166,281,1
"7818",1998,2,25,3,0.395671627465199,4.09452636611162,3.30784685838007,0,0,0,0,0,4262500,1,28,7,42.0286378474176,-68.6852215526551,983.120887907439,1011.12088790744,25.4206889829841,7,657,1164.81581799802,35849.125,1,-21.1134734723584,23.4187865998308,10.1321667840808,166,284,1
"7819",1998,2,25,6,-0.184005689292826,-1.90611474017991,3.23662974953819,0,0,0,0,0,4409375,1,28,6,41.9752948984751,-69.2988208336909,982.936882218146,1010.93688221815,24.6187033264465,6,657,1184.71416569215,35849.25,1,-16.9078983303785,17.0231068913062,-1.97715509822126,165,286,1
"7820",1998,2,25,9,0.274656514282105,2.84470878075162,1.44865278001991,0,0,0,0,0,5683125,1,30,6,41.9835897981295,-67.814747800279,983.211538732428,1013.21153873243,24.3410731962407,6,657,1344.98879992298,35849.375,1,40.8882933512718,40.8894492361739,0.307450252864658,167,281,1
"7821",1998,2,25,12,2.14008646674381,22.2453501461834,2.5581257252959,0,0,0,0,0,6168125,0,29.3427165389353,7,41.7989834998437,-68.7850421862292,985.351625199172,1014.69434173811,22.36380736544,2,657,1401.20489819205,35849.5,2,-26.8105353481771,27.6699046919303,-6.84242793200284,165,284,1
"7822",1998,2,25,15,1.99670771402598,20.8661781178399,1.54694022221047,0,0,0,0,0,5966875,0,28.1070734420556,6,41.5265817682338,-68.0210477190929,987.348332913198,1015.45540635525,20.8108767952321,1,657,1378.15648680507,35849.625,2,21.1997293396962,23.4812503716936,-10.096563521406,165,281,1
"7823",1998,3,2,21,NA,NA,4.66091246547032,3,0,0,0,0,381875,4,2,8,37.4318488233206,-69.962789830807,998.430981507021,1000.43098150702,8.02422643134297,8,56,348.646795175913,35854.875,1,NA,NA,NA,147,282,1
"7824",1998,3,3,0,-0.679419705493056,-7.68308315927407,4.1793708227043,0,0,0,0,0,720000,1,4,9,37.7824658835092,-68.7428958772662,997.751561801528,1001.75156180153,9.51377078669363,9,56,478.730736481719,35855,1,35.7353530456957,38.0250103008229,12.9956127626663,150,278,1
"7825",1998,3,3,3,-1.15062962057957,-12.7979079738285,3.96236668414611,0,0,0,0,0,1168125,1,6,8,38.5280981814599,-67.8868124550846,996.600932180948,1002.60093218095,10.352265656781,8,56,609.775151837495,35855.125,1,24.8229338567492,37.1479895857769,27.6368428914816,154,276,1
"7826",1998,3,14,21,1.37320810337696,14.0074078695859,3.14106566255476,0,0,0,0,0,2247500,1,14,8,42.7813459087635,-72.8046427632325,1006.62186831137,1020.62186831137,17.0296534850711,8,289,845.814086663298,35866.875,1,113.67349894715,130.520787784216,-64.1405619005993,164,299,1
"7827",1998,3,20,6,-0.311272880012984,-3.55290064845414,7.87244665018021,0,0,0,0,0,60000,1,2,6,37.3719053916618,-72.1251876004454,1005.43219110715,1007.43219110715,9.90642656158934,6,519,138.197659788534,35872.25,1,48.2908249221658,62.6181991500795,39.8627030334841,144,290,1
"7828",1998,3,20,9,-0.637510513081506,-7.13567659714178,7.78013021358318,0,0,0,0,0,82500,1,2,7,38.2412911872483,-70.7523995828243,1004.79468059407,1006.79468059407,10.5815814592668,7,519,162.051120360714,35872.375,1,39.9631956760716,51.3364191094496,32.2237632553536,149,286,1
"7829",1998,3,20,12,1.73979216997264,19.7171844711137,3.42929041151292,0,0,0,0,0,128125,1,2,6,37.6854661069823,-70.6799339891995,1006.53447276404,1008.53447276404,8.66899765080655,6,519,201.949137575029,35872.5,1,2.12559186853673,20.711007591788,-20.601643009127,147,285,1
"7830",1998,3,20,15,0.858278063116886,9.54810701417098,3.91859319325566,0,0,0,0,0,625,1,0,4,38.5190832715361,-69.2777052932414,1007.39275082716,1007.39275082716,8.79001522965626,4,519,14.1047395886939,35872.625,1,40.6637696575182,51.0708190230171,30.8979998207339,152,281,1
"7831",1998,3,20,18,-0.571264850307925,-6.21618748477313,4.50895065090917,0,0,0,0,0,625,1,0,3,39.5460939046205,-67.7343704753616,1006.82148597685,1006.82148597685,9.73608744675853,3,519,14.1047395886939,35872.75,1,44.1099288468521,58.2641881389081,38.0661240029994,158,277,1
"7832",1998,3,21,15,-0.422438875417429,-4.83475561270019,3.99693315701887,0,0,0,0,0,1741875,2,10,9,37.2543753172431,-76.3618501439135,996.039463313056,1006.03946331306,15.2581971092937,9,497,744.618045038119,35873.625,1,48.3744757339188,50.6077392328012,14.8678635897599,139,306,1
"7833",1998,3,21,21,-0.89803509491263,-10.1654658576734,4.04846316318239,0,0,0,0,0,2702500,1,14,7,37.737852767013,-75.1916229609576,993.204958553186,1007.20495855319,16.4429957660036,7,497,927.487179109067,35873.875,1,28.8822826875506,41.0643725806142,29.1906910195,142,302,1
"7834",1998,3,22,0,0.405350904740044,4.55227143732332,4.98741588098128,0,0,0,0,0,2526875,1,14,8,38.0910224686832,-74.5650599037958,993.610309457926,1007.61030945793,16.829924764231,8,497,896.844074324331,35874,1,18.2776308254152,22.4816773097894,13.0902263567645,144,300,1
"7835",1998,3,22,3,-0.676487471422733,-7.53933491379042,7.50055347261688,0,0,0,0,0,4010625,1,18,9,38.4368734310047,-73.9306257897625,992.933821986504,1010.9338219865,17.5818334283235,9,497,1129.87680181331,35874.125,1,18.4193345821103,22.4409794094253,12.8189574617645,146,298,1
"7836",1998,3,22,6,-0.936458991570835,-10.3437378976689,10.8660474793181,0,0,0,0,0,3705000,2,18,8,38.8465882404472,-73.5371539491664,991.997362994933,1009.99736299493,18.0200063672943,8,497,1085.97335524908,35874.25,1,11.3584405608828,18.9639361843939,15.1860693937127,148,297,1
"7837",1998,3,22,9,-0.966678133218084,-10.5640337991512,8.67087721670097,0,0,0,0,0,14331250,0,19.7811072473665,8,39.3440683081791,-72.559957470858,991.030684861715,1010.81179210908,18.7687512889735,7,497,2135.8320524731,35874.375,2,28.0105199980758,33.5348944119502,18.4390865461944,151,294,1
"7838",1998,3,22,12,1.27011759500689,13.7176445615071,10.2833469333655,0,0,0,0,0,19161250,2,20,9,39.9024760433776,-71.8163468442869,992.300802456722,1012.30080245672,18.1185764115251,9,497,2469.65894540909,35874.5,1,21.1437115231799,29.5877951630541,20.6973690510509,154,292,1
"7839",1998,3,22,15,0.175257371934276,1.82886084265044,4.82350343608232,0,0,1,0,0,3970625,1,20,9,41.599582632497,-69.7481206323709,992.476059828656,1012.47605982866,19.1203155278522,9,497,1124.2282650016,35874.625,1,57.3242686007734,85.1051474992812,62.9032142283747,163,287,1
"7840",1998,3,22,18,-0.575654363006033,-5.92060453038598,6.30758190632972,0,0,0,0,0,4002500,1,20,7,42.3472442719028,-68.8429153474515,991.90040546565,1011.90040546565,19.2812614223589,7,497,1128.7317305058,35874.75,1,24.796922777263,37.1866329463524,27.7120603828946,167,285,1
"7841",1998,3,22,21,0.376360019992571,3.82736637550484,8.08171438898011,0,0,0,0,0,3321250,1,18,6,42.9435544917634,-68.2768277606698,992.276765485642,1010.27676548564,19.3412903639954,6,497,1028.19585171694,35874.875,1,15.3593407721668,26.9150077512137,22.1022237182675,170,284,1
"7842",1998,4,10,0,-1.74722729445712,-19.0344339517604,14.1789735433768,2,0,0,0,2,530625,1,10,7,39.4912502567754,-73.0615526269183,985.771413636357,995.771413636357,22.2754624611146,7,229,410.978324679385,35893,1,91.1092815597516,94.9067598904101,26.5780339107666,151,296,1
"7843",1998,4,10,3,-2.84407014041557,-30.6675266899667,18.59336877694,0,0,0,0,0,1003750,1,16,6,39.979491532662,-72.0683686502858,982.927343495941,998.927343495941,24.9773389351908,6,229,565.246449132571,35893.125,1,28.2082105114183,33.514055498369,18.096650952352,154,293,2
"7844",1998,4,10,6,-1.87531775084091,-20.1563554171828,16.2415748193485,0,0,0,0,0,1178750,1,18,8,40.134932223148,-70.8920039631573,981.0520257451,999.0520257451,25.7215738438884,8,229,612.542062506032,35893.25,1,33.3346757036557,33.8288988345689,5.76140539205529,156,289,2
"7845",1998,4,10,9,0.0857929228023568,0.914160863206348,9.33860496991983,0,0,0,0,0,1873125,1,20,5,40.5569641532216,-69.0202467972649,981.137818667902,1001.1378186679,25.1056397877806,5,229,772.162033227491,35893.375,1,52.7085932950162,54.9807861078204,15.6426031687334,160,283,1
"7846",1998,4,10,12,1.06505545765656,11.3263922602064,11.7289053149986,0,0,0,0,0,1468125,2,18,4,40.6532982434794,-67.8244396750197,982.202874125559,1000.20287412556,24.4916583563543,4,229,683.607125221481,35893.5,1,33.6257442819839,33.8147898219056,3.570620699861,162,279,1
"7847",1998,4,20,0,-0.0134842845251842,-0.149176008790156,12.1394873316962,0,0,0,0,0,73125,1,2,6,38.7741842526116,-76.246929413477,1007.67571240783,1009.67571240783,10.3173332010196,6,473,152.566085442308,35903,1,97.385621089436,131.134415894365,87.8195640901336,145,307,1
"7848",1998,4,20,3,-0.0953488901602395,-1.02600742581343,8.56352683791578,0,0,2,0,0,713125,2,6,5,40.0796244194979,-74.255384919338,1007.58036351767,1013.58036351767,11.5991874143094,5,473,476.439647368705,35903.125,1,56.4795836687381,74.3717608084048,48.3861078652601,152,301,1
"7849",1998,4,20,6,-1.84723629748885,-19.4203700245239,7.14493809589272,0,0,0,0,0,1085625,1,8,4,41.2236698214983,-72.7674846814609,1005.73312722018,1013.73312722018,13.0210893549517,4,473,587.847914165116,35903.25,1,41.4794026094345,59.3181364873583,42.4040148511589,158,297,1
"7850",1998,4,20,9,-1.67882100075978,-17.1259747079192,8.48667688059802,0,0,0,0,0,824375,1,8,3,42.7777460351972,-70.1484427302791,1004.05430621942,1012.05430621942,14.5156932172828,3,473,512.256490854691,35903.375,1,71.2493763485016,91.6211800384595,57.6017968607698,167,290,1
"7851",1998,4,23,6,-3.06757059487922,-35.013566087963,35.9956200243357,0,0,0,0,0,1361875,1,18,7,37.3719053916618,-72.1251876004454,993.26574792257,1011.26574792257,21.256069028335,7,532,658.405859820939,35906.25,1,8.99970448519516,36.680959925887,35.5597826239656,144,290,2
"7852",1998,4,23,9,-2.20069910081511,-24.7166819791316,37.2092266162844,0,0,0,0,0,2788125,1,22,6,38.0876617240766,-71.8892105444625,991.065048821755,1013.06504882175,23.2300056545909,6,532,942.065683175107,35906.375,1,6.88407460432662,27.4081078099824,26.529490959415,147,290,2
"7853",1998,4,23,12,-1.25940876988068,-13.9970884771219,50.0445339919232,0,0,0,0,0,1623125,1,22,6,38.5630414566147,-71.7285194340008,989.805640051874,1011.80564005187,25.1828330390822,6,532,718.788379157639,35906.5,1,4.6571407054265,18.2250152374418,17.6199381626283,149,290,2
"7854",1998,4,23,15,0.332231762214069,3.63615949279912,39.1862259261785,0,0,0,0,0,1790000,1,22,7,39.273438159334,-71.4822538654739,990.137871814088,1012.13787181409,25.0143480387848,7,532,754.834217738561,35906.625,1,7.06615703900885,27.2624929464575,26.3308364158017,152,290,2
"7855",1998,4,23,18,0.654560177062813,7.05793463455848,26.9770455899686,0,0,0,0,0,858125,1,18,7,39.9806416643164,-71.2295013998114,990.792431991151,1008.79243199115,23.2571258920264,7,532,522.637227033691,35906.75,1,7.17853830221804,27.1776664266428,26.2124806197631,155,290,2
"7856",1998,4,23,21,0.241353589619685,2.57733605154846,23.263427811388,0,0,0,0,0,520000,1,16,6,40.4503434015442,-71.0572732202516,991.033785580771,1007.03378558077,22.0787852804177,6,532,406.842894512822,35906.875,1,4.85774330120122,18.0745064225666,17.4094834052891,157,290,2
"7857",1998,4,24,0,-0.709144075501827,-7.52438070253073,29.6096024934774,0,0,0,0,0,503750,1,16,6,40.764891895104,-71.2245156355764,990.324641505269,1006.32464150527,22.6034275334957,6,532,400.435519359965,35907,1,-4.69496855701824,12.5685626380933,11.6587322225139,158,291,2
"7858",1998,4,24,3,1.46073155076534,15.4260807365191,27.5726531653389,0,0,0,0,0,323125,1,14,7,40.9991412215348,-71.1374786702446,991.785373056034,1005.78537305603,21.1424263176255,7,532,320.70840645848,35907.125,1,2.43474207951756,9.01736268720063,8.68244555633634,159,291,2
"7859",1998,4,24,6,1.51158893999207,15.8664656335628,21.6813281131947,0,0,0,0,0,583750,1,14,5,41.3033724610484,-70.4468070973971,993.296961996026,1007.29696199603,19.5277539698815,5,532,431.060780006472,35907.25,1,19.2311099290636,22.2932962958187,11.2763234535657,161,289,2
"7860",1998,4,24,9,0.324158296284295,3.3673996122703,19.2761421276625,0,0,0,0,0,351250,1,12,6,41.8308970293654,-69.6530038481911,993.621120292311,1005.62112029231,18.9415038957849,6,532,334.374561714937,35907.375,1,21.9229605690799,29.3755629673736,19.5526852257356,164,287,2
"7861",1998,4,24,12,0.857689712806459,8.80646546792647,18.3662907635883,0,0,0,0,0,421250,1,12,5,42.4354979660311,-69.1022345011611,994.478810005117,1006.47881000512,18.8651490574046,5,532,366.180337477208,35907.5,1,15.0664559622757,27.0034189337811,22.4095189339284,167,286,2
"7862",1998,4,25,12,1.03133542718075,10.5670112589741,3.92155975993686,0,0,0,0,0,145000,1,2,5,42.5465853901104,-70.243075517541,1004.73586059258,1006.73586059258,9.5209730056041,5,600,214.836992849578,35908.5,1,55.6842133936413,64.2196958139694,-31.9912129993563,166,290,1
"7863",1998,4,25,15,-0.219596871574468,-2.24121502888263,5.39478590970728,0,0,0,0,0,88125,1,2,4,42.7525526921684,-69.2638314599395,1004.51626372101,1006.51626372101,10.040064525594,4,600,167.484502924738,35908.625,1,26.6514707886487,27.7233023432208,7.63417301450792,168,287,1
"7864",1998,4,25,18,-0.776654849898332,-7.89813609302153,5.80501511596529,0,0,0,0,0,81875,1,2,4,42.9435544917634,-68.2768277606698,1003.73960887111,1005.73960887111,10.0382942231641,4,600,161.436123377941,35908.75,1,26.7797212511063,27.6996834878775,7.07947703164867,170,284,1
"7865",1998,4,5,0,-2.08114336534272,-23.6416874619868,20.7046482434458,0,0,1,0,0,1273750,1,18,6,37.580801726801,-69.6371693874782,983.95423142335,1001.95423142335,23.9003760880993,6,81,636.74737339592,35888,1,105.157216925906,113.973047998776,43.952421987069,148,281,2
"7866",1998,4,5,3,-0.902108835734398,-10.3103575516622,13.9855172700994,0,0,0,0,0,1010625,1,16,6,37.31422655787,-68.9261913680859,983.052122587615,999.052122587615,24.5334160846788,6,81,567.1789212625,35888.125,1,20.9586065327926,23.1708758145699,-9.88060211818106,148,278,1
"7867",1998,4,5,6,-2.03403001627667,-23.3713038063034,11.30373866747,0,0,0,0,0,1336875,1,18,6,37.0828389124456,-67.6609470008805,981.018092571339,999.018092571339,25.2535382040252,6,81,652.334675678026,35888.25,1,37.4118912946679,38.3823378638013,-8.57637741980546,149,273,1
"7868",1998,5,9,0,1.34646071626281,15.4674779801128,5.41723036247,0,0,0,0,0,1773125,1,8,3,37.0927886409689,-73.7951924419255,997.8224253504,1005.8224253504,11.4183329436233,3,206,751.267739850204,35922,1,95.4590557848599,96.95329549414,16.9561250242216,141,296,1
"7869",1998,5,9,3,-1.58900416498363,-18.103089183549,17.8925695142205,0,0,0,0,0,1568125,1,10,5,37.4540620699686,-71.565051177078,996.233421185416,1006.23342118542,14.1172407167567,5,206,706.505265565627,35922.125,1,65.6174835130443,66.9698593762993,13.3905908120838,145,288,2
"7870",1998,5,9,6,-1.0702834640113,-11.9157351949352,11.2275716413251,0,0,0,0,0,1946250,2,12,6,38.4841609772351,-71.4834333127501,995.163137721405,1007.16313772141,15.2186459681104,6,206,787.089966894003,35922.25,1,2.36803856828225,38.2539556289932,38.1805908100452,149,289,1
"7871",1998,5,9,12,0.218011355300114,2.42316099502055,17.0974076400757,0,0,0,0,0,2385625,1,16,7,38.5596591192407,-70.9112047598541,993.708705242032,1009.70870524203,18.5929774961365,7,221,871.41724921372,35922.5,1,-25.6190027234852,133.063844388454,130.574321299744,150,287,2
"7872",1998,5,9,15,1.026954704979,11.2981437190609,8.551602796277,0,0,0,0,0,2651875,1,16,7,39.0313206651599,-72.3893939979232,994.735659947011,1010.73565994701,18.1041617178671,7,221,918.758961547391,35922.625,1,-42.5597645066895,46.0104140685144,17.4821236665138,150,293,1
"7873",1998,5,9,18,0.815000040454324,8.96959052648681,9.81568974924972,0,0,0,0,0,1601875,2,12,8,39.01430093717,-73.2133956819741,995.550659987466,1007.55065998747,16.6133906591644,8,221,714.067678116479,35922.75,1,-23.7304036826333,23.7387870951644,-0.630835801780378,149,296,1
"7874",1998,5,9,21,0.415597717163473,4.6290142328102,7.35119096710667,0,0,0,0,0,1226250,2,10,10,38.4638911522931,-73.1154131533416,995.966257704629,1005.96625770463,15.3282121189353,10,221,624.761953013204,35922.875,1,2.84363781544106,20.5981558828381,-20.4009252179477,147,295,1
"7875",1998,5,10,0,1.09436068721741,12.3660424472561,9.22418419929912,0,0,0,0,0,1341875,1,10,7,37.8159431025498,-73.5816750517011,997.060618391846,1007.06061839185,13.9992822078278,7,221,653.553424383098,35923,1,-13.6524856661796,27.6254809982389,-24.0161786202305,144,296,1
"7876",1998,5,10,3,2.19371637294331,25.0050664831775,5.5320963672606,0,0,0,0,0,1338125,2,8,7,37.4318488233206,-73.167312523349,999.25433476479,1007.25433476479,11.9488540130212,7,221,652.639576220815,35923.125,1,12.1956904586764,18.745965804223,-14.2364450678268,143,294,1
"7877",1998,5,10,15,0.158324466261256,1.76997498352779,6.07468324084621,0,0,1,0,0,1123125,1,6,6,38.2963164662222,-67.983642786905,1000.44884336674,1006.44884336674,11.9956806239817,6,221,597.914534795877,35923.625,1,69.9361160945231,103.245252839083,75.9507860355607,153,276,1
"7878",1998,5,10,18,-0.422932451863599,-4.72356350184599,4.66536451039101,0,0,0,0,0,650000,1,4,6,38.3401414418329,-68.7961468562444,1000.02591091488,1004.02591091488,10.909815953675,6,221,454.864184146723,35923.75,1,-23.6207298073551,23.6765170556711,1.6243716494114,152,279,1
"7879",1998,5,10,21,-0.578820563433255,-6.51210882053558,1.58377324149478,0,0,0,0,0,782500,1,4,6,38.0104064636487,-67.271862792136,999.447090351448,1003.44709035145,10.660185562168,6,221,499.076633332814,35923.875,1,44.5138620232876,46.1611512081051,-12.221618903781,153,273,1
"7880",1998,5,11,9,-0.452637493783695,-5.070798850592,1.88568868995048,0,0,0,0,0,625,1,0,8,38.2020124817828,-67.7455746477425,998.561656623092,998.561656623092,9.55701347502476,8,221,14.1047395886939,35924.375,1,-50.1303907647774,50.2700976369971,-3.74521537484191,153,275,1
